Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,37,102
2002-12-01,2002,12,3,100
2003-11-01,2003,11,9,200
2003-12-01,2003,12,4,120
2004-11-01,2004,11,30,160
2004-12-01,2004,12,25,147
2005-01-01,2005,1,28,128
2008-07-01,2008,7,12,250
2008-12-01,2008,12,3,400
2009-11-01,2009,11,10,200
2009-12-01,2009,12,14,208
2010-01-01,2010,1,24,200
2010-11-01,2010,11,12,200
2010-12-01,2010,12,242,258
2011-01-01,2011,1,14,200
2011-06-01,2011,6,8,1000
2011-11-01,2011,11,134,260
2011-12-01,2011,12,120,250
2012-01-01,2012,1,79,252
2012-11-01,2012,11,20,300
2012-12-01,2012,12,8,300
2013-01-01,2013,1,37,299
2014-01-01,2014,1,30,500
2015-01-01,2015,1,490,594
2015-08-01,2015,8,15,1000
2016-01-01,2016,1,10,400
2017-11-01,2017,11,47,617
2017-12-01,2017,12,84,580
2018-01-01,2018,1,38,525
2018-08-01,2018,8,8,800
2018-11-01,2018,11,40,500
2018-12-01,2018,12,10,500
2019-11-01,2019,11,38,600
2019-12-01,2019,12,22,667
