Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,5,375
2002-12-01,2002,12,2,380
2003-01-01,2003,1,2,325
2003-11-01,2003,11,2,475
2004-06-01,2004,6,2,375
2004-07-01,2004,7,1,400
2004-08-01,2004,8,4,400
2004-11-01,2004,11,4,375
2004-12-01,2004,12,5,410
2005-01-01,2005,1,2,450
2005-06-01,2005,6,6,320
2005-07-01,2005,7,4,375
2005-08-01,2005,8,4,475
2005-11-01,2005,11,2,375
2005-12-01,2005,12,3,350
2006-01-01,2006,1,3,367
2006-06-01,2006,6,2,425
2006-12-01,2006,12,1,425
2007-01-01,2007,1,2,400
2007-11-01,2007,11,1,500
2007-12-01,2007,12,2,425
2008-01-01,2008,1,4,462
2008-06-01,2008,6,4,525
2008-07-01,2008,7,5,480
2008-11-01,2008,11,2,450
2008-12-01,2008,12,4,400
2009-01-01,2009,1,1,700
2009-06-01,2009,6,1,700
2009-07-01,2009,7,1,700
2009-11-01,2009,11,2,750
2009-12-01,2009,12,1,700
2010-01-01,2010,1,2,800
2010-06-01,2010,6,1,800
2010-07-01,2010,7,2,700
2010-08-01,2010,8,2,700
2011-06-01,2011,6,7,875
2011-07-01,2011,7,7,850
2011-08-01,2011,8,7,888
2011-11-01,2011,11,6,775
2011-12-01,2011,12,3,733
2012-01-01,2012,1,3,950
2012-06-01,2012,6,4,1100
2012-07-01,2012,7,2,1100
2012-11-01,2012,11,1,900
2014-01-01,2014,1,4,1150
2014-11-01,2014,11,3,1100
2014-12-01,2014,12,4,1100
2015-01-01,2015,1,41,1250
2015-06-01,2015,6,3,1667
2015-07-01,2015,7,4,2000
2019-06-01,2019,6,5,1750
2019-07-01,2019,7,6,2000
2019-08-01,2019,8,6,2750
2019-11-01,2019,11,7,2575
2019-12-01,2019,12,6,2000
