Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,1111,872
2002-07-01,2002,7,606,746
2002-08-01,2002,8,70,708
2002-11-01,2002,11,10,850
2002-12-01,2002,12,15,580
2003-01-01,2003,1,60,850
2003-06-01,2003,6,34,925
2003-11-01,2003,11,89,825
2005-11-01,2005,11,155,1032
2010-08-01,2010,8,330,2350
2018-06-01,2018,6,5,5470
2018-07-01,2018,7,2,3750
2018-08-01,2018,8,41,2935
2018-11-01,2018,11,1032,2428
2018-12-01,2018,12,2426,2428
2019-01-01,2019,1,1648,2352
2019-07-01,2019,7,75,2208
2019-08-01,2019,8,744,3532
2019-11-01,2019,11,2700,2785
2019-12-01,2019,12,3360,2785
