Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,62,900
2002-08-01,2002,8,148,800
2002-11-01,2002,11,20,1000
2003-01-01,2003,1,1,900
2003-06-01,2003,6,7,900
2003-07-01,2003,7,5,850
2003-08-01,2003,8,7,825
2004-07-01,2004,7,12,850
2005-01-01,2005,1,100,900
2008-08-01,2008,8,3,1800
2008-11-01,2008,11,17,1425
2008-12-01,2008,12,4,1325
2009-01-01,2009,1,3,1600
2009-06-01,2009,6,6,1667
2009-11-01,2009,11,3,2750
2009-12-01,2009,12,1,1700
2010-01-01,2010,1,4,2275
2010-06-01,2010,6,9,2700
2010-07-01,2010,7,12,2100
2010-08-01,2010,8,7,2600
2010-12-01,2010,12,5,2500
2011-01-01,2011,1,5,2400
2011-06-01,2011,6,13,2133
2011-07-01,2011,7,6,2400
2011-08-01,2011,8,4,2600
2011-11-01,2011,11,9,1600
2012-07-01,2012,7,3,2200
2012-12-01,2012,12,3,1775
2013-06-01,2013,6,10,1300
2013-07-01,2013,7,2,2800
2014-06-01,2014,6,21,1330
