Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2006-06-01,2006,6,8,700
2006-07-01,2006,7,11,708
2006-08-01,2006,8,15,740
2006-12-01,2006,12,52,790
2007-01-01,2007,1,47,710
2007-08-01,2007,8,37,615
2007-12-01,2007,12,32,890
2008-06-01,2008,6,22,1125
2008-07-01,2008,7,21,910
2008-11-01,2008,11,20,1595
2008-12-01,2008,12,2,1100
2009-01-01,2009,1,10,800
2010-01-01,2010,1,70,750
2010-07-01,2010,7,2,1600
2010-08-01,2010,8,5,1800
2011-01-01,2011,1,2,1800
2013-11-01,2013,11,72,1933
2014-06-01,2014,6,65,1900
2015-01-01,2015,1,600,1800
