Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,63,911
2002-07-01,2002,7,50,854
2002-08-01,2002,8,6,950
2002-11-01,2002,11,21,783
2002-12-01,2002,12,20,725
2003-01-01,2003,1,69,888
2003-06-01,2003,6,21,745
2003-07-01,2003,7,10,700
2003-08-01,2003,8,26,960
2003-11-01,2003,11,4,1175
2004-01-01,2004,1,19,967
2005-01-01,2005,1,5,1000
2005-06-01,2005,6,2,1045
2005-07-01,2005,7,31,928
2005-11-01,2005,11,5,800
2005-12-01,2005,12,30,932
2006-01-01,2006,1,10,1640
2006-06-01,2006,6,37,1124
2006-07-01,2006,7,10,850
2006-08-01,2006,8,5,1000
2006-11-01,2006,11,10,1200
2006-12-01,2006,12,7,5200
2007-06-01,2007,6,11,1056
2007-07-01,2007,7,1,1000
2007-08-01,2007,8,3,1050
2007-11-01,2007,11,22,1200
2007-12-01,2007,12,1,1000
2008-06-01,2008,6,3,1200
2008-08-01,2008,8,10,1300
2008-11-01,2008,11,83,910
2009-01-01,2009,1,8,1200
2009-07-01,2009,7,632,830
2009-11-01,2009,11,28,1450
2010-01-01,2010,1,36,1427
2010-07-01,2010,7,8,1767
2010-08-01,2010,8,12,1700
2010-11-01,2010,11,23,2799
2010-12-01,2010,12,38,1824
2011-01-01,2011,1,12,2340
2011-06-01,2011,6,1,1750
2011-11-01,2011,11,33,1770
2012-01-01,2012,1,9,1767
2012-07-01,2012,7,41,2644
2012-08-01,2012,8,1,3000
2012-12-01,2012,12,14,2505
2013-01-01,2013,1,3,3000
2013-06-01,2013,6,3,3000
2013-07-01,2013,7,23,2720
2014-01-01,2014,1,1,3000
2014-06-01,2014,6,2,3000
2014-08-01,2014,8,31,3233
2014-12-01,2014,12,11,2416
2015-01-01,2015,1,765,2167
2015-06-01,2015,6,1,3000
2015-07-01,2015,7,1,3000
2015-12-01,2015,12,2,3166
2016-01-01,2016,1,1,3000
2016-06-01,2016,6,3,3034
2016-08-01,2016,8,1,3000
2017-07-01,2017,7,5,3600
2017-12-01,2017,12,321,1968
2018-01-01,2018,1,164,1829
2018-06-01,2018,6,228,1974
2018-07-01,2018,7,276,1902
2018-08-01,2018,8,60,1900
2018-11-01,2018,11,10,1500
2018-12-01,2018,12,399,2583
2019-01-01,2019,1,27,1834
2019-11-01,2019,11,102,2348
2019-12-01,2019,12,2,2500
