Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2003-07-01,2003,7,16,850
2003-08-01,2003,8,33,830
2003-12-01,2003,12,59,805
2004-01-01,2004,1,14,900
2009-01-01,2009,1,56,1445
2010-01-01,2010,1,15,1200
2015-08-01,2015,8,4,3500
2017-11-01,2017,11,30,2348
2019-01-01,2019,1,117,1595
2019-07-01,2019,7,17,2350
