Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-01-01,2002,1,627,1109
2002-06-01,2002,6,75,1115
2002-07-01,2002,7,879,1290
2002-08-01,2002,8,621,1096
2002-11-01,2002,11,290,947
2002-12-01,2002,12,335,944
2003-01-01,2003,1,194,632
2003-06-01,2003,6,55,1448
2003-07-01,2003,7,243,1130
2003-08-01,2003,8,59,950
2003-11-01,2003,11,303,1186
2003-12-01,2003,12,12,1400
2004-01-01,2004,1,75,1020
2005-06-01,2005,6,20,1000
2005-07-01,2005,7,20,1000
2005-12-01,2005,12,11,1000
2006-11-01,2006,11,24,925
2007-01-01,2007,1,19,735
2007-07-01,2007,7,20,900
