Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,119,746
2002-07-01,2002,7,77,720
2002-08-01,2002,8,83,820
2002-11-01,2002,11,441,695
2002-12-01,2002,12,2093,676
2003-01-01,2003,1,1378,679
2003-06-01,2003,6,1331,749
2003-07-01,2003,7,974,784
2003-08-01,2003,8,515,866
2003-11-01,2003,11,237,768
2003-12-01,2003,12,126,792
2004-01-01,2004,1,167,762
2004-07-01,2004,7,10,1090
2004-08-01,2004,8,349,908
2004-11-01,2004,11,50,770
2005-01-01,2005,1,15,600
2005-06-01,2005,6,5,800
2005-11-01,2005,11,25,780
2006-07-01,2006,7,25,550
2006-08-01,2006,8,10,1000
2007-01-01,2007,1,10,620
2007-07-01,2007,7,13,1110
2007-08-01,2007,8,17,620
2007-12-01,2007,12,16,1400
2010-11-01,2010,11,24,960
2011-01-01,2011,1,12,1500
2011-06-01,2011,6,15,1040
2012-01-01,2012,1,6,1100
2013-12-01,2013,12,7,1500
2014-01-01,2014,1,62,1520
2014-07-01,2014,7,29,1200
2014-08-01,2014,8,63,1365
2014-11-01,2014,11,11,1500
2014-12-01,2014,12,9,1667
2015-06-01,2015,6,15,1307
2015-07-01,2015,7,41,1370
2015-08-01,2015,8,91,1322
2015-12-01,2015,12,8,1600
2017-12-01,2017,12,19,3200
2018-01-01,2018,1,15,1800
