Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,10,1200
2002-08-01,2002,8,28,1000
2002-11-01,2002,11,274,1083
2002-12-01,2002,12,394,934
2003-01-01,2003,1,424,1185
2003-06-01,2003,6,339,1154
2003-07-01,2003,7,585,1068
2003-08-01,2003,8,570,1050
2003-11-01,2003,11,1483,1425
2003-12-01,2003,12,689,1368
2004-01-01,2004,1,730,1469
2004-06-01,2004,6,154,1444
2004-07-01,2004,7,42,1375
2004-08-01,2004,8,137,1383
2004-11-01,2004,11,99,1229
2004-12-01,2004,12,225,1392
2005-01-01,2005,1,215,1441
2005-06-01,2005,6,142,1380
2005-07-01,2005,7,148,1462
2005-08-01,2005,8,99,1338
2005-11-01,2005,11,51,1393
2005-12-01,2005,12,29,1425
2006-01-01,2006,1,126,1438
2006-06-01,2006,6,91,1433
2006-07-01,2006,7,23,1100
2006-08-01,2006,8,6,1500
2006-12-01,2006,12,34,1550
2007-01-01,2007,1,32,1588
2007-06-01,2007,6,30,1450
2007-07-01,2007,7,66,1300
2007-08-01,2007,8,213,1300
2007-11-01,2007,11,87,1500
2007-12-01,2007,12,59,1593
2008-01-01,2008,1,78,1400
2008-06-01,2008,6,49,700
2008-11-01,2008,11,44,2000
2008-12-01,2008,12,85,1657
2009-01-01,2009,1,61,1844
2009-06-01,2009,6,202,1438
2009-07-01,2009,7,92,1856
2009-08-01,2009,8,26,1675
2009-11-01,2009,11,37,1950
2009-12-01,2009,12,134,2675
2010-01-01,2010,1,110,1557
2010-06-01,2010,6,215,1486
2010-07-01,2010,7,292,1540
2010-08-01,2010,8,111,1170
2010-11-01,2010,11,49,1712
2010-12-01,2010,12,175,1613
2011-01-01,2011,1,23,1818
2011-06-01,2011,6,505,1618
2011-07-01,2011,7,326,1621
2011-08-01,2011,8,2729,1678
2011-11-01,2011,11,235,1625
2011-12-01,2011,12,24,2571
2012-01-01,2012,1,149,2000
2012-06-01,2012,6,319,2300
2012-07-01,2012,7,633,1550
2012-08-01,2012,8,337,1730
2012-11-01,2012,11,68,1380
2012-12-01,2012,12,317,1725
2013-01-01,2013,1,3,4000
2013-06-01,2013,6,172,1290
2013-07-01,2013,7,476,1300
2014-01-01,2014,1,185,1240
2014-06-01,2014,6,173,1343
2014-07-01,2014,7,111,1825
2014-08-01,2014,8,4,2600
2014-11-01,2014,11,272,1777
2014-12-01,2014,12,613,1172
2015-01-01,2015,1,3176,1708
2015-06-01,2015,6,113,2618
2015-07-01,2015,7,400,1288
2015-08-01,2015,8,94,1375
2015-11-01,2015,11,160,1393
2015-12-01,2015,12,6158,1333
2016-01-01,2016,1,171,1400
2016-06-01,2016,6,452,1492
2016-07-01,2016,7,1044,1575
2016-08-01,2016,8,648,2188
2016-12-01,2016,12,303,1512
2017-01-01,2017,1,447,1483
2017-06-01,2017,6,284,1550
2017-07-01,2017,7,585,1608
2017-08-01,2017,8,434,1583
2017-11-01,2017,11,178,2365
2017-12-01,2017,12,497,1270
2018-01-01,2018,1,327,1249
2018-06-01,2018,6,167,1212
2018-07-01,2018,7,254,1283
2018-08-01,2018,8,194,1245
2018-11-01,2018,11,479,2478
2018-12-01,2018,12,894,2335
2019-01-01,2019,1,782,2169
2019-07-01,2019,7,771,2199
2019-08-01,2019,8,462,2244
2019-11-01,2019,11,322,3045
