Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2004-08-01,2004,8,1,1000
2005-06-01,2005,6,1,1000
2005-07-01,2005,7,1,1000
2005-08-01,2005,8,4,933
2005-11-01,2005,11,7,950
2005-12-01,2005,12,5,850
2006-06-01,2006,6,3,1067
2006-07-01,2006,7,10,1050
2006-08-01,2006,8,12,980
2006-11-01,2006,11,2,1000
2006-12-01,2006,12,3,1125
2007-06-01,2007,6,3,933
2007-07-01,2007,7,5,1000
2007-08-01,2007,8,3,1067
2007-11-01,2007,11,3,975
2007-12-01,2007,12,5,1000
2008-01-01,2008,1,3,1000
2008-06-01,2008,6,3,1000
2008-07-01,2008,7,3,1125
2008-08-01,2008,8,1,1000
2008-11-01,2008,11,4,1117
2009-01-01,2009,1,1,1300
2009-06-01,2009,6,2,1650
2009-07-01,2009,7,1,1427
2009-08-01,2009,8,3,2000
2009-11-01,2009,11,5,1720
2009-12-01,2009,12,5,1858
2010-01-01,2010,1,4,1982
2010-06-01,2010,6,1,1750
2010-07-01,2010,7,4,2066
2010-11-01,2010,11,3,2045
2010-12-01,2010,12,3,2030
2011-01-01,2011,1,2,2025
2011-06-01,2011,6,3,1945
2011-07-01,2011,7,4,2117
2011-08-01,2011,8,5,2088
2011-11-01,2011,11,3,2000
2011-12-01,2011,12,4,1957
2012-01-01,2012,1,2,2000
2012-06-01,2012,6,4,2135
2012-07-01,2012,7,3,2395
2012-08-01,2012,8,7,2187
2012-11-01,2012,11,5,2030
2012-12-01,2012,12,5,2075
2013-01-01,2013,1,3,2058
2013-06-01,2013,6,6,2000
2013-07-01,2013,7,4,2100
2013-08-01,2013,8,1,2000
2014-01-01,2014,1,32,1957
2014-06-01,2014,6,21,1800
2014-07-01,2014,7,28,1800
2014-08-01,2014,8,30,1934
2015-01-01,2015,1,18,2000
2015-06-01,2015,6,4,2000
2015-07-01,2015,7,3,2000
2015-08-01,2015,8,6,2000
2015-11-01,2015,11,6,1667
2015-12-01,2015,12,6,2000
2016-01-01,2016,1,4,2000
2016-06-01,2016,6,6,2000
2016-07-01,2016,7,10,2000
2016-08-01,2016,8,7,2067
2016-11-01,2016,11,9,2000
2016-12-01,2016,12,5,2000
2017-01-01,2017,1,7,2000
2017-06-01,2017,6,5,2000
2017-07-01,2017,7,6,2000
2017-08-01,2017,8,1,2000
2017-11-01,2017,11,16,1950
2018-01-01,2018,1,2,2000
2018-06-01,2018,6,22,2000
2018-07-01,2018,7,24,1850
2018-08-01,2018,8,12,2000
2018-11-01,2018,11,1,2000
2019-01-01,2019,1,22,2000
2019-06-01,2019,6,10,2000
2019-07-01,2019,7,25,1500
2019-08-01,2019,8,20,2000
