Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-01-01,2002,1,7,3450
2002-06-01,2002,6,23,1786
2002-07-01,2002,7,20,1764
2002-08-01,2002,8,22,2215
2002-11-01,2002,11,2,2825
2002-12-01,2002,12,1,2600
2003-01-01,2003,1,27,2165
2003-06-01,2003,6,27,1139
2003-07-01,2003,7,25,1211
2003-08-01,2003,8,33,1038
2003-11-01,2003,11,28,1089
2003-12-01,2003,12,8,959
2004-01-01,2004,1,23,1429
2004-06-01,2004,6,9,975
2004-07-01,2004,7,2,1000
2004-11-01,2004,11,1,1200
2004-12-01,2004,12,1,950
2005-06-01,2005,6,32,683
2005-07-01,2005,7,10,975
2005-08-01,2005,8,3,700
2005-11-01,2005,11,32,724
2005-12-01,2005,12,37,729
2006-01-01,2006,1,3,750
2006-06-01,2006,6,2,750
2006-07-01,2006,7,35,3057
2006-08-01,2006,8,99,3839
2006-11-01,2006,11,46,3117
2006-12-01,2006,12,27,4619
2007-01-01,2007,1,33,4271
2007-06-01,2007,6,54,2628
2007-07-01,2007,7,57,2992
2007-08-01,2007,8,63,3950
2007-11-01,2007,11,7,2940
2007-12-01,2007,12,12,3167
2008-01-01,2008,1,10,3100
2008-06-01,2008,6,10,3600
2008-07-01,2008,7,13,4000
2008-08-01,2008,8,4,4000
2008-11-01,2008,11,10,1258
2008-12-01,2008,12,4,1200
2009-06-01,2009,6,34,2836
2009-07-01,2009,7,32,3162
2009-11-01,2009,11,13,5028
2009-12-01,2009,12,13,5520
2010-01-01,2010,1,28,5444
2010-06-01,2010,6,6,4750
2011-06-01,2011,6,21,4200
2011-07-01,2011,7,12,3750
