,District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield,JANUARY_NDVI,FEBRUARY_NDVI,JUNE_NDVI,JULY_NDVI,AUGUST_NDVI,SEPTEMBER_NDVI,OCTOBER_NDVI,NOVEMBER_NDVI,DECEMBER_NDVI
0,Raichur,Arhar/Tur, 1997-98,Kharif     ,25952.0,3156.0,0.12160912453760801,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1,Raichur,Arhar/Tur, 1998-99,Kharif     ,19100.0,3429.0,0.179528795811518,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,Raichur,Arhar/Tur, 1999-00,Kharif     ,12469.0,2499.0,0.20041703424492702,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,Raichur,Arhar/Tur, 2000-01,Kharif     ,20627.0,2920.0,0.14156203034857198,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,Raichur,Arhar/Tur, 2001-02,Kharif     ,13450.0,2581.0,0.19189591078066898,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,Raichur,Arhar/Tur, 2002-03,Kharif     ,12569.0,3403.0,0.270745484923224,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,Raichur,Arhar/Tur, 2003-04,Kharif     ,17478.0,3719.0,0.212781782812679,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
7,Raichur,Arhar/Tur, 2004-05,Kharif     ,17583.0,8569.0,0.4873457316726379,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
8,Raichur,Arhar/Tur, 2005-06,Kharif     ,16413.0,9387.0,0.571924693840249,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
9,Raichur,Arhar/Tur, 2006-07,Kharif     ,13338.0,4688.0,0.35147698305593,0.375,0.377,0.328,0.335,0.35,0.4370000000000001,0.527,0.5760000000000001,0.461
10,Raichur,Arhar/Tur, 2007-08,Kharif     ,17912.0,6245.0,0.348648950424297,0.449,0.436,0.304,0.344,0.418,0.532,0.556,0.522,0.439
11,Raichur,Arhar/Tur, 2008-09,Kharif     ,13531.0,3432.0,0.25363979011159604,0.395,0.406,0.277,0.239,0.362,0.518,0.5820000000000001,0.556,0.461
12,Raichur,Arhar/Tur, 2009-10,Kharif     ,12984.0,3626.0,0.27926678989525605,0.453,0.468,0.301,0.311,0.317,0.507,0.5760000000000001,0.568,0.48
13,Raichur,Arhar/Tur, 2010-11,Kharif     ,62051.0,20986.0,0.338205669529903,0.397,0.425,0.302,0.343,0.46,0.608,0.6629999999999999,0.618,0.455
14,Raichur,Arhar/Tur, 2011-12,Kharif     ,42859.0,11808.0,0.275508061317343,0.379,0.39,0.304,0.311,0.317,0.507,0.5760000000000001,0.568,0.443
15,Raichur,Arhar/Tur, 2012-13,Kharif     ,31072.0,12103.0,0.38951467559217295,0.383,0.407,0.247,0.279,0.31,0.491,0.598,0.604,0.477
16,Raichur,Arhar/Tur, 2013-14,Kharif     ,38322.0,16965.0,0.4426961014560829,0.429,0.444,0.278,0.318,0.442,0.64,0.684,0.586,0.469
17,Raichur,Arhar/Tur, 2014-15,Kharif     ,37594.0,24929.0,0.663111134755546,0.4270000000000001,0.431,0.318,0.309,0.359,0.612,0.662,0.628,0.484
18,Raichur,Arhar/Tur, 2015-16,Kharif     ,33623.0,14246.0,0.423698063825358,0.386,0.358,0.306,0.275,0.307,0.514,0.618,0.578,0.46
19,Raichur,Arhar/Tur, 2016-17,Kharif     ,89220.0,70265.0,0.7875476350594041,0.39,0.35700000000000004,0.276,0.336,0.438,0.5,0.649,0.594,0.444
20,Raichur,Arhar/Tur, 2017-18,Kharif     ,38188.0,27100.0,0.70964700953179,0.477,0.435,0.293,0.301,0.371,0.569,0.6859999999999999,0.66,0.564
21,Raichur,Arhar/Tur, 2018-19,Kharif     ,102883.0,36261.0,0.35244889826307496,0.392,0.341,0.292,0.293,0.302,0.455,0.544,0.5379999999999999,0.446
22,Raichur,Bajra, 1997-98,Kharif     ,68296.0,26777.0,0.392072742181094,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
23,Raichur,Bajra, 1998-99,Kharif     ,65722.0,42536.0,0.6472109795806579,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
24,Raichur,Bajra, 1999-00,Kharif     ,54069.0,21834.0,0.403817344504245,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
25,Raichur,Bajra, 2000-01,Kharif     ,75776.0,44190.0,0.5831661739864871,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
26,Raichur,Bajra, 2001-02,Kharif     ,41821.0,12900.0,0.308457473518089,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
27,Raichur,Bajra, 2002-03,Kharif     ,63588.0,18369.0,0.28887525948292103,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
28,Raichur,Bajra, 2003-04,Kharif     ,69550.0,29978.0,0.43102803738317796,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
29,Raichur,Bajra, 2003-04,Summer     ,14.0,13.0,0.9285714285714292,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
30,Raichur,Bajra, 2004-05,Kharif     ,74080.0,32237.0,0.435164686825054,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
31,Raichur,Bajra, 2004-05,Summer     ,769.0,621.0,0.8075422626788041,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
32,Raichur,Bajra, 2005-06,Kharif     ,68058.0,69299.0,1.01823444708925,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
33,Raichur,Bajra, 2005-06,Summer     ,4.0,5.0,1.25,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
34,Raichur,Bajra, 2006-07,Kharif     ,57333.0,17692.0,0.308583189437148,0.375,0.377,0.328,0.335,0.35,0.4370000000000001,0.527,0.5760000000000001,0.461
35,Raichur,Bajra, 2006-07,Summer     ,70.0,30.0,0.42857142857142894,0.375,0.377,0.328,0.335,0.35,0.4370000000000001,0.527,0.5760000000000001,0.461
36,Raichur,Bajra, 2007-08,Kharif     ,62068.0,43211.0,0.696188051814139,0.449,0.436,0.304,0.344,0.418,0.532,0.556,0.522,0.439
37,Raichur,Bajra, 2007-08,Summer     ,9.0,8.0,0.8888888888888891,0.449,0.436,0.304,0.344,0.418,0.532,0.556,0.522,0.439
38,Raichur,Bajra, 2008-09,Kharif     ,53497.0,36280.0,0.6781688692823901,0.395,0.406,0.277,0.239,0.362,0.518,0.5820000000000001,0.556,0.461
39,Raichur,Bajra, 2008-09,Summer     ,8.0,7.0,0.875,0.395,0.406,0.277,0.239,0.362,0.518,0.5820000000000001,0.556,0.461
40,Raichur,Bajra, 2009-10,Kharif     ,55935.0,24202.0,0.43268079020291406,0.453,0.468,0.301,0.311,0.317,0.507,0.5760000000000001,0.568,0.48
41,Raichur,Bajra, 2010-11,Kharif     ,53772.0,47919.0,0.891151528676635,0.397,0.425,0.302,0.343,0.46,0.608,0.6629999999999999,0.618,0.455
42,Raichur,Bajra, 2010-11,Summer     ,115.0,98.0,0.852173913043478,0.397,0.425,0.302,0.343,0.46,0.608,0.6629999999999999,0.618,0.455
43,Raichur,Bajra, 2011-12,Kharif     ,45346.0,40543.0,0.8940810655846159,0.379,0.39,0.304,0.311,0.317,0.507,0.5760000000000001,0.568,0.443
44,Raichur,Bajra, 2011-12,Summer     ,870.0,744.0,0.855172413793103,0.379,0.39,0.304,0.311,0.317,0.507,0.5760000000000001,0.568,0.443
45,Raichur,Bajra, 2012-13,Kharif     ,52357.0,51281.0,0.9794487843077329,0.383,0.407,0.247,0.279,0.31,0.491,0.598,0.604,0.477
46,Raichur,Bajra, 2013-14,Kharif     ,50996.0,56876.0,1.11530316103224,0.429,0.444,0.278,0.318,0.442,0.64,0.684,0.586,0.469
47,Raichur,Bajra, 2014-15,Kharif     ,46275.0,33806.0,0.7305456509994599,0.4270000000000001,0.431,0.318,0.309,0.359,0.612,0.662,0.628,0.484
48,Raichur,Bajra, 2015-16,Kharif     ,35812.0,27149.0,0.758097844298001,0.386,0.358,0.306,0.275,0.307,0.514,0.618,0.578,0.46
49,Raichur,Bajra, 2015-16,Summer     ,1230.0,1332.0,1.08292682926829,0.386,0.358,0.306,0.275,0.307,0.514,0.618,0.578,0.46
50,Raichur,Bajra, 2016-17,Kharif     ,51248.0,74051.0,1.44495394942242,0.39,0.35700000000000004,0.276,0.336,0.438,0.5,0.649,0.594,0.444
51,Raichur,Bajra, 2016-17,Summer     ,559.0,584.0,1.04472271914132,0.39,0.35700000000000004,0.276,0.336,0.438,0.5,0.649,0.594,0.444
52,Raichur,Bajra, 2017-18,Kharif     ,39708.0,52963.0,1.33381182633223,0.477,0.435,0.293,0.301,0.371,0.569,0.6859999999999999,0.66,0.564
53,Raichur,Bajra, 2018-19,Kharif     ,46878.0,43198.0,0.921498357438457,0.392,0.341,0.292,0.293,0.302,0.455,0.544,0.5379999999999999,0.446
54,Raichur,Bajra, 2018-19,Summer     ,144.0,153.0,1.0625,0.392,0.341,0.292,0.293,0.302,0.455,0.544,0.5379999999999999,0.446
55,Raichur,Banana, 1999-00,Whole Year ,20.0,469.0,23.45,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
56,Raichur,Banana, 2000-01,Whole Year ,23.0,423.0,18.3913043478261,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
57,Raichur,Banana, 2002-03,Whole Year ,36.0,616.0,17.1111111111111,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
58,Raichur,Banana, 2003-04,Whole Year ,25.0,325.0,13.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
59,Raichur,Banana, 2004-05,Whole Year ,22.0,276.0,12.5454545454545,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
60,Raichur,Banana, 2005-06,Whole Year ,8.0,95.0,11.875,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
61,Raichur,Banana, 2006-07,Whole Year ,8.0,160.0,20.0,0.375,0.377,0.328,0.335,0.35,0.4370000000000001,0.527,0.5760000000000001,0.461
62,Raichur,Banana, 2007-08,Whole Year ,93.0,1645.0,17.6881720430108,0.449,0.436,0.304,0.344,0.418,0.532,0.556,0.522,0.439
63,Raichur,Banana, 2008-09,Whole Year ,59.0,1025.0,17.3728813559322,0.395,0.406,0.277,0.239,0.362,0.518,0.5820000000000001,0.556,0.461
64,Raichur,Banana, 2009-10,Whole Year ,65.0,1442.0,22.184615384615398,0.453,0.468,0.301,0.311,0.317,0.507,0.5760000000000001,0.568,0.48
65,Raichur,Banana, 2010-11,Whole Year ,79.0,1855.0,23.4810126582278,0.397,0.425,0.302,0.343,0.46,0.608,0.6629999999999999,0.618,0.455
66,Raichur,Banana, 2011-12,Whole Year ,71.0,1774.0,24.985915492957698,0.379,0.39,0.304,0.311,0.317,0.507,0.5760000000000001,0.568,0.443
67,Raichur,Castor seed, 1998-99,Kharif     ,578.0,493.0,0.852941176470588,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
68,Raichur,Castor seed, 1999-00,Kharif     ,1267.0,977.0,0.771112865035517,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
69,Raichur,Castor seed, 2000-01,Kharif     ,3200.0,4098.0,1.280625,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
70,Raichur,Castor seed, 2001-02,Kharif     ,1076.0,405.0,0.37639405204461,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
71,Raichur,Castor seed, 2002-03,Kharif     ,429.0,140.0,0.326340326340326,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
72,Raichur,Castor seed, 2003-04,Kharif     ,1165.0,437.0,0.375107296137339,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
73,Raichur,Castor seed, 2004-05,Kharif     ,1598.0,1386.0,0.8673341677096371,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
74,Raichur,Castor seed, 2005-06,Kharif     ,2220.0,550.0,0.24774774774774802,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
75,Raichur,Castor seed, 2006-07,Kharif     ,1583.0,209.0,0.132027795325332,0.375,0.377,0.328,0.335,0.35,0.4370000000000001,0.527,0.5760000000000001,0.461
76,Raichur,Castor seed, 2007-08,Kharif     ,1401.0,287.0,0.20485367594575302,0.449,0.436,0.304,0.344,0.418,0.532,0.556,0.522,0.439
77,Raichur,Castor seed, 2008-09,Kharif     ,1062.0,376.0,0.354048964218456,0.395,0.406,0.277,0.239,0.362,0.518,0.5820000000000001,0.556,0.461
