,District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield,JANUARY_NDVI,FEBRUARY_NDVI,JUNE_NDVI,JULY_NDVI,AUGUST_NDVI,SEPTEMBER_NDVI,OCTOBER_NDVI,NOVEMBER_NDVI,DECEMBER_NDVI
0,CHITRADURGA,Arecanut, 1997-98,Whole Year ,7524.0,7248.0,0.963317384370016,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1,CHITRADURGA,Arecanut, 1998-99,Whole Year ,6113.0,28613.0,4.68068051693113,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,CHITRADURGA,Arecanut, 2000-01,Whole Year ,9827.0,9466.0,0.9632644754248499,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,CHITRADURGA,Arecanut, 2001-02,Whole Year ,12153.0,11707.0,0.9633012424915659,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,CHITRADURGA,Arecanut, 2003-04,Whole Year ,14366.0,13838.0,0.963246554364472,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,CHITRADURGA,Arecanut, 2004-05,Whole Year ,14498.0,13965.0,0.9632363084563391,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,CHITRADURGA,Arecanut, 2005-06,Whole Year ,12688.0,59389.0,4.680721941992429,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
7,CHITRADURGA,Arecanut, 2006-07,Whole Year ,14820.0,14276.0,0.9632928475033741,0.322,0.287,0.32,0.321,0.35100000000000003,0.409,0.43,0.441,0.397
8,CHITRADURGA,Arecanut, 2007-08,Whole Year ,15318.0,71699.0,4.68070244157201,0.33,0.321,0.315,0.3670000000000001,0.428,0.509,0.491,0.463,0.4
9,CHITRADURGA,Arecanut, 2008-09,Whole Year ,15465.0,72387.0,4.68069835111542,0.334,0.3,0.316,0.285,0.378,0.509,0.505,0.468,0.398
10,CHITRADURGA,Arecanut, 2009-10,Whole Year ,16545.0,77443.0,4.68074947113932,0.38,0.331,0.354,0.35,0.368,0.539,0.5589999999999999,0.5,0.43
11,CHITRADURGA,Arecanut, 2010-11,Whole Year ,16229.0,160667.0,9.899993838190891,0.41,0.349,0.37,0.318,0.438,0.551,0.595,0.5479999999999999,0.488
12,CHITRADURGA,Arecanut, 2011-12,Whole Year ,16363.0,132511.0,8.09820937480902,0.328,0.301,0.341,0.35,0.368,0.539,0.5589999999999999,0.5,0.377
13,CHITRADURGA,Arecanut, 2012-13,Whole Year ,17251.0,138455.0,8.025911541359921,0.331,0.315,0.326,0.307,0.345,0.438,0.488,0.482,0.394
14,CHITRADURGA,Arecanut, 2013-14,Whole Year ,16848.0,217251.0,12.894764957265,0.333,0.334,0.295,0.308,0.404,0.514,0.51,0.454,0.366
15,CHITRADURGA,Arecanut, 2014-15,Whole Year ,17190.0,194006.0,11.2859802210588,0.368,0.328,0.358,0.342,0.418,0.542,0.552,0.5,0.429
16,CHITRADURGA,Arecanut, 2015-16,Whole Year ,17506.0,179375.0,10.2464869187707,0.3720000000000001,0.336,0.404,0.375,0.416,0.537,0.574,0.505,0.444
17,CHITRADURGA,Arecanut, 2016-17,Whole Year ,17663.0,160962.0,9.11294797033347,0.31,0.299,0.335,0.36,0.4320000000000001,0.431,0.421,0.34600000000000003,0.328
