,District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield,JANUARY_NDVI,FEBRUARY_NDVI,JUNE_NDVI,JULY_NDVI,AUGUST_NDVI,SEPTEMBER_NDVI,OCTOBER_NDVI,NOVEMBER_NDVI,DECEMBER_NDVI
0,Bellary,Arecanut, 1997-98,Whole Year ,64.0,92.0,1.4375,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1,Bellary,Arecanut, 1998-99,Whole Year ,6.0,40.0,6.66666666666667,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,Bellary,Arecanut, 2000-01,Whole Year ,19.0,27.0,1.42105263157895,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,Bellary,Arecanut, 2001-02,Whole Year ,26.0,37.0,1.42307692307692,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,Bellary,Arecanut, 2003-04,Whole Year ,30.0,43.0,1.4333333333333302,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,Bellary,Arecanut, 2004-05,Whole Year ,32.0,46.0,1.4375,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,Bellary,Arecanut, 2005-06,Whole Year ,58.0,389.0,6.70689655172414,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
7,Bellary,Arecanut, 2006-07,Whole Year ,62.0,89.0,1.4354838709677402,0.364,0.349,0.333,0.333,0.369,0.452,0.5429999999999999,0.526,0.434
8,Bellary,Arecanut, 2007-08,Whole Year ,62.0,416.0,6.709677419354839,0.403,0.389,0.28,0.34600000000000003,0.443,0.535,0.557,0.508,0.429
9,Bellary,Arecanut, 2008-09,Whole Year ,62.0,416.0,6.709677419354839,0.377,0.36,0.29100000000000004,0.266,0.374,0.555,0.56,0.512,0.4370000000000001
10,Bellary,Arecanut, 2009-10,Whole Year ,74.0,496.0,6.7027027027027,0.429,0.413,0.32299999999999995,0.333,0.369,0.5770000000000001,0.609,0.551,0.448
11,Bellary,Arecanut, 2010-11,Whole Year ,103.0,1114.0,10.815533980582499,0.412,0.398,0.327,0.314,0.389,0.58,0.627,0.606,0.466
12,Bellary,Arecanut, 2011-12,Whole Year ,108.0,875.0,8.10185185185185,0.371,0.373,0.313,0.333,0.369,0.5770000000000001,0.61,0.551,0.418
13,Bellary,Arecanut, 2012-13,Whole Year ,132.0,1059.0,8.02272727272727,0.374,0.383,0.28800000000000003,0.289,0.337,0.493,0.5710000000000001,0.5670000000000001,0.436
14,Bellary,Arecanut, 2013-14,Whole Year ,10.0,111.0,11.1,0.381,0.399,0.282,0.317,0.487,0.624,0.629,0.524,0.41
15,Bellary,Arecanut, 2014-15,Whole Year ,1.0,9.0,9.0,0.42,0.399,0.338,0.337,0.463,0.616,0.645,0.575,0.468
16,Bellary,Arecanut, 2016-17,Whole Year ,11.0,112.0,10.1818181818182,0.34700000000000003,0.322,0.271,0.36,0.434,0.503,0.57,0.477,0.381
17,Bellary,Arecanut, 2017-18,Whole Year ,14.0,152.0,10.857142857142902,0.406,0.389,0.277,0.279,0.35,0.544,0.67,0.589,0.487
18,Bellary,Arecanut, 2018-19,Whole Year ,1558.0,13911.0,8.928754813863929,0.381,0.353,0.343,0.333,0.353,0.505,0.557,0.517,0.422
19,Bellary,Arhar/Tur, 1997-98,Kharif     ,10477.0,3324.0,0.31726639305144605,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
20,Bellary,Arhar/Tur, 1998-99,Kharif     ,7563.0,2234.0,0.295385429062541,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
21,Bellary,Arhar/Tur, 1999-00,Kharif     ,8551.0,3396.0,0.39714653256928995,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
22,Bellary,Arhar/Tur, 2000-01,Kharif     ,9645.0,3958.0,0.410368066355625,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
23,Bellary,Arhar/Tur, 2001-02,Kharif     ,5944.0,2451.0,0.41234858681022896,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
24,Bellary,Arhar/Tur, 2002-03,Kharif     ,7906.0,2704.0,0.342018719959524,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
25,Bellary,Arhar/Tur, 2003-04,Kharif     ,5526.0,1774.0,0.321027868259139,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
26,Bellary,Arhar/Tur, 2004-05,Kharif     ,8889.0,4982.0,0.560467994150073,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
27,Bellary,Arhar/Tur, 2005-06,Kharif     ,10655.0,5628.0,0.528202721726889,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
28,Bellary,Arhar/Tur, 2006-07,Kharif     ,9353.0,4363.0,0.466481342884636,0.364,0.349,0.333,0.333,0.369,0.452,0.5429999999999999,0.526,0.434
29,Bellary,Arhar/Tur, 2007-08,Kharif     ,9917.0,5398.0,0.544317838055864,0.403,0.389,0.28,0.34600000000000003,0.443,0.535,0.557,0.508,0.429
30,Bellary,Arhar/Tur, 2008-09,Kharif     ,9640.0,4854.0,0.5035269709543571,0.377,0.36,0.29100000000000004,0.266,0.374,0.555,0.56,0.512,0.4370000000000001
