Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,13,617
2002-07-01,2002,7,18,694
2002-08-01,2002,8,303,1775
2002-11-01,2002,11,9,800
2002-12-01,2002,12,14,771
2003-01-01,2003,1,17,800
2003-06-01,2003,6,28,800
2003-07-01,2003,7,16,733
2003-08-01,2003,8,310,1160
2003-11-01,2003,11,7,1025
2003-12-01,2003,12,4,933
2004-08-01,2004,8,1,1000
2004-11-01,2004,11,3,800
2005-01-01,2005,1,3,700
