Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2011-11-01,2011,11,2,1750
2012-01-01,2012,1,15,2200
2012-06-01,2012,6,28,1550
2012-12-01,2012,12,1,1200
2013-06-01,2013,6,2,1400
2014-08-01,2014,8,1,5700
2014-11-01,2014,11,5,3100
2015-01-01,2015,1,120,4000
2015-07-01,2015,7,2,4000
2015-11-01,2015,11,1,13300
2016-06-01,2016,6,6,6500
2016-12-01,2016,12,4,4371
2017-07-01,2017,7,1,2800
2018-01-01,2018,1,1,3451
2018-06-01,2018,6,3,2612
2018-07-01,2018,7,11,2217
2018-11-01,2018,11,50,3903
2018-12-01,2018,12,269,4288
2019-01-01,2019,1,42,4415
2019-06-01,2019,6,8,4575
2019-07-01,2019,7,10,3983
2019-08-01,2019,8,4,4100
