Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2011-11-01,2011,11,23,3467
2011-12-01,2011,12,87,3175
2012-01-01,2012,1,42,2950
2012-06-01,2012,6,42,1800
2014-01-01,2014,1,147,3714
2014-12-01,2014,12,100,4888
2015-01-01,2015,1,6369,5036
2015-06-01,2015,6,6,5600
2015-08-01,2015,8,19,7550
2015-12-01,2015,12,250,10148
2016-01-01,2016,1,156,9119
2016-11-01,2016,11,904,5812
2016-12-01,2016,12,3236,4527
2017-01-01,2017,1,1018,4465
2017-06-01,2017,6,85,3688
2017-07-01,2017,7,33,3800
2017-08-01,2017,8,138,4316
2017-11-01,2017,11,500,3806
2017-12-01,2017,12,736,4063
2018-01-01,2018,1,818,4147
2018-06-01,2018,6,28,3772
2018-07-01,2018,7,32,3610
2018-08-01,2018,8,24,3792
2018-11-01,2018,11,103,4192
2018-12-01,2018,12,293,4798
2019-01-01,2019,1,968,4807
2019-06-01,2019,6,134,5373
2019-07-01,2019,7,130,5416
2019-08-01,2019,8,70,5447
2019-11-01,2019,11,184,4977
2019-12-01,2019,12,805,5142
