Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2011-12-01,2011,12,4,2044
2012-01-01,2012,1,20,2353
2012-06-01,2012,6,1,2060
2015-11-01,2015,11,1,6752
2015-12-01,2015,12,40,7403
2016-01-01,2016,1,164,6797
2016-07-01,2016,7,1,5334
2016-08-01,2016,8,1,5058
2016-11-01,2016,11,1,4609
2016-12-01,2016,12,34,3921
2017-01-01,2017,1,33,3309
2017-06-01,2017,6,1,2527
2017-11-01,2017,11,1,2417
2017-12-01,2017,12,12,3140
2018-01-01,2018,1,113,3367
2018-06-01,2018,6,13,2496
2018-07-01,2018,7,10,2505
2018-08-01,2018,8,15,2431
2018-11-01,2018,11,9,3077
2018-12-01,2018,12,75,3700
2019-01-01,2019,1,144,3815
2019-06-01,2019,6,3,4092
2019-07-01,2019,7,1,3587
2019-08-01,2019,8,1,3758
2019-11-01,2019,11,1,3314
2019-12-01,2019,12,2,3478
