Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,104,2625
2002-07-01,2002,7,123,2616
2002-08-01,2002,8,85,2682
2002-11-01,2002,11,101,2631
2002-12-01,2002,12,90,2678
2003-01-01,2003,1,135,2530
2003-06-01,2003,6,117,2667
2003-07-01,2003,7,108,2741
2003-08-01,2003,8,141,2777
2003-11-01,2003,11,107,2993
2004-01-01,2004,1,110,2944
2004-06-01,2004,6,71,3054
2004-07-01,2004,7,58,2966
2004-08-01,2004,8,56,3143
2004-11-01,2004,11,78,3002
2004-12-01,2004,12,78,2849
2005-01-01,2005,1,56,2723
2005-06-01,2005,6,78,2926
2005-07-01,2005,7,54,3027
2005-08-01,2005,8,57,3021
2005-11-01,2005,11,5,3128
2005-12-01,2005,12,8,2880
2006-01-01,2006,1,28,2684
2006-06-01,2006,6,14,2796
2006-07-01,2006,7,37,2736
2006-08-01,2006,8,33,2837
2006-11-01,2006,11,19,3234
2006-12-01,2006,12,7,3400
2007-01-01,2007,1,5,3400
2007-06-01,2007,6,4,3500
2007-07-01,2007,7,16,3517
2007-08-01,2007,8,12,3125
2007-11-01,2007,11,8,3971
2007-12-01,2007,12,5,4275
2008-01-01,2008,1,7,4170
2008-06-01,2008,6,11,4040
2008-07-01,2008,7,9,4200
2008-08-01,2008,8,17,4400
2008-11-01,2008,11,3,4667
2008-12-01,2008,12,2,4700
2009-01-01,2009,1,7,4840
2009-06-01,2009,6,6,5425
2009-07-01,2009,7,506,7350
2009-11-01,2009,11,304,9100
2009-12-01,2009,12,6,9175
2010-01-01,2010,1,9,7750
2010-06-01,2010,6,19,6800
2010-07-01,2010,7,10,6800
2010-08-01,2010,8,5,6280
2010-11-01,2010,11,8,5800
2010-12-01,2010,12,43,5800
2011-06-01,2011,6,3,6200
2011-07-01,2011,7,28,6200
2011-08-01,2011,8,29,5827
2011-11-01,2011,11,17,6139
2011-12-01,2011,12,13,6066
2012-01-01,2012,1,24,5961
2012-06-01,2012,6,71,6047
2012-07-01,2012,7,83,6155
2012-08-01,2012,8,47,6551
2012-11-01,2012,11,72,6744
2012-12-01,2012,12,42,6640
2013-06-01,2013,6,43,6394
2015-11-01,2015,11,34,16453
2015-12-01,2015,12,15,15864
2016-01-01,2016,1,13,14607
2016-06-01,2016,6,47,14056
2016-07-01,2016,7,31,13700
2016-08-01,2016,8,47,12150
2016-11-01,2016,11,60,11961
2016-12-01,2016,12,30,10953
2017-01-01,2017,1,30,8661
2017-06-01,2017,6,65,6213
2017-07-01,2017,7,43,5979
2017-08-01,2017,8,64,6710
2017-11-01,2017,11,18,6992
