Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,30,2400
2002-07-01,2002,7,10,2600
2002-08-01,2002,8,3,2200
2002-11-01,2002,11,7,2700
2002-12-01,2002,12,10,2500
2003-01-01,2003,1,10,2600
2003-06-01,2003,6,11,2400
2003-07-01,2003,7,17,2550
2003-08-01,2003,8,72,2486
2003-11-01,2003,11,25,2700
2004-11-01,2004,11,14,2200
2005-01-01,2005,1,4,2500
2005-07-01,2005,7,10,2500
2006-06-01,2006,6,10,3000
2006-07-01,2006,7,30,2500
2006-08-01,2006,8,40,3133
2006-11-01,2006,11,70,3050
2007-01-01,2007,1,30,3000
2007-06-01,2007,6,21,2775
2007-07-01,2007,7,14,3325
2007-11-01,2007,11,10,3400
2008-01-01,2008,1,133,3480
2008-06-01,2008,6,45,3900
2008-07-01,2008,7,76,3933
2008-08-01,2008,8,28,3833
2008-11-01,2008,11,29,3750
2008-12-01,2008,12,6,4200
2009-07-01,2009,7,7,5200
2015-11-01,2015,11,10,12800
2015-12-01,2015,12,11,14200
2016-01-01,2016,1,66,14425
2016-06-01,2016,6,67,13786
2016-07-01,2016,7,17,12367
2016-08-01,2016,8,19,11470
2016-11-01,2016,11,80,10100
2016-12-01,2016,12,18,9838
2017-01-01,2017,1,55,8890
2017-06-01,2017,6,64,6257
2017-07-01,2017,7,35,6480
2017-08-01,2017,8,43,6750
2017-11-01,2017,11,5,5600
