Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,22,700
2002-12-01,2002,12,22,700
2004-11-01,2004,11,1,900
2005-01-01,2005,1,5,900
2005-12-01,2005,12,8,975
2006-11-01,2006,11,24,1260
2006-12-01,2006,12,18,1292
2007-01-01,2007,1,16,6500
2007-07-01,2007,7,10,6000
2007-11-01,2007,11,5,1100
2008-01-01,2008,1,10,6500
2008-06-01,2008,6,16,6500
2008-08-01,2008,8,34,6000
2008-11-01,2008,11,64,6312
2008-12-01,2008,12,18,6500
2009-01-01,2009,1,74,6412
2009-06-01,2009,6,16,6250
2009-11-01,2009,11,21,6167
2009-12-01,2009,12,84,4680
2010-01-01,2010,1,137,7145
2010-06-01,2010,6,85,6900
2010-07-01,2010,7,59,7250
2010-08-01,2010,8,29,4450
2010-11-01,2010,11,77,5356
2010-12-01,2010,12,170,6554
2011-01-01,2011,1,252,6858
2011-06-01,2011,6,69,10421
2011-07-01,2011,7,2188,7898
2011-08-01,2011,8,45,8502
2011-11-01,2011,11,60,4087
2011-12-01,2011,12,136,6234
2012-01-01,2012,1,99,4508
2012-06-01,2012,6,73,8300
2012-07-01,2012,7,50,8517
2012-08-01,2012,8,73,7500
2012-11-01,2012,11,158,6535
2012-12-01,2012,12,367,8458
2013-01-01,2013,1,203,9970
2013-06-01,2013,6,146,10289
2013-07-01,2013,7,24,10133
2013-11-01,2013,11,60,9981
2014-01-01,2014,1,243,13576
2014-06-01,2014,6,4,35500
2014-08-01,2014,8,65,21500
2014-11-01,2014,11,6,3000
2015-01-01,2015,1,10687,21854
2015-06-01,2015,6,62,26786
2015-07-01,2015,7,113,23438
2015-08-01,2015,8,46,22083
2015-11-01,2015,11,634,11920
2015-12-01,2015,12,1146,18359
2016-01-01,2016,1,9,1900
2016-06-01,2016,6,23,23500
2016-07-01,2016,7,71,17400
2016-08-01,2016,8,16,28000
2016-11-01,2016,11,101,10517
2016-12-01,2016,12,88,10948
2017-01-01,2017,1,66,19243
2017-07-01,2017,7,40,24200
2017-08-01,2017,8,135,18300
2017-11-01,2017,11,39,11250
2017-12-01,2017,12,44,15600
2018-01-01,2018,1,23,31500
2018-06-01,2018,6,37,21200
2018-11-01,2018,11,37,17700
2018-12-01,2018,12,102,12750
2019-01-01,2019,1,2,20000
2019-06-01,2019,6,4,13000
2019-08-01,2019,8,5,19000
2019-11-01,2019,11,14,19000
