Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2009-12-01,2009,12,9,6722
2010-01-01,2010,1,12,6710
2010-06-01,2010,6,15,8000
2010-07-01,2010,7,52,9250
2010-08-01,2010,8,30,8025
2011-06-01,2011,6,10,6862
2011-12-01,2011,12,1160,8823
2012-01-01,2012,1,40,10285
2012-08-01,2012,8,32,10050
2012-11-01,2012,11,7375,25374
2012-12-01,2012,12,4416,7166
2013-01-01,2013,1,12,9869
2013-12-01,2013,12,379,9393
2014-06-01,2014,6,9,15273
2014-12-01,2014,12,225,10140
2015-01-01,2015,1,3544,23224
2015-06-01,2015,6,17,17041
2015-07-01,2015,7,10,23000
2015-08-01,2015,8,24,14303
2015-11-01,2015,11,10,15100
2015-12-01,2015,12,145,19638
2016-01-01,2016,1,39,21930
2016-06-01,2016,6,1000,70000
2016-08-01,2016,8,35,19149
2016-11-01,2016,11,70,20078
2016-12-01,2016,12,53,25835
2017-01-01,2017,1,28,20998
2017-07-01,2017,7,76,18551
2017-08-01,2017,8,10,20000
2017-11-01,2017,11,900,6144
2017-12-01,2017,12,13,3473
2018-06-01,2018,6,164,18110
2018-07-01,2018,7,32,17333
2018-12-01,2018,12,16,24700
2019-07-01,2019,7,260,17173
2019-11-01,2019,11,425,19302
2019-12-01,2019,12,62,18792
