Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2003-12-01,2003,12,15,335
2008-08-01,2008,8,1,1000
2009-07-01,2009,7,25,7250
2010-06-01,2010,6,7,6991
2010-08-01,2010,8,6,6936
2010-12-01,2010,12,3,1045
2011-01-01,2011,1,49,589
2011-06-01,2011,6,17,10895
2011-08-01,2011,8,25,12517
2011-11-01,2011,11,19,17361
2011-12-01,2011,12,29,12289
2012-01-01,2012,1,24,17133
2012-07-01,2012,7,20,14438
2012-08-01,2012,8,23,15525
2012-11-01,2012,11,2,1000
2012-12-01,2012,12,26,4220
2013-01-01,2013,1,80,2417
2014-01-01,2014,1,64,873
2014-07-01,2014,7,55,28620
2015-01-01,2015,1,1685,1259
2015-08-01,2015,8,56,25735
2015-11-01,2015,11,42,26450
2015-12-01,2015,12,340,1259
2016-01-01,2016,1,298,1245
2016-06-01,2016,6,81,13625
2016-07-01,2016,7,42,26378
2016-11-01,2016,11,109,1720
2016-12-01,2016,12,251,1679
2017-01-01,2017,1,84,1711
2017-06-01,2017,6,74,24066
2017-07-01,2017,7,56,24400
2017-11-01,2017,11,70,16643
2017-12-01,2017,12,103,4086
