Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-07-01,2002,7,2,9000
2002-11-01,2002,11,4,7250
2003-01-01,2003,1,6,7000
2003-07-01,2003,7,3,8000
2003-08-01,2003,8,3,8000
2003-11-01,2003,11,4,8000
2004-01-01,2004,1,12,8000
2005-01-01,2005,1,3,8000
2006-06-01,2006,6,25,17500
2006-07-01,2006,7,19,17360
2006-08-01,2006,8,35,16700
2006-11-01,2006,11,120,14433
2006-12-01,2006,12,131,14550
2007-01-01,2007,1,106,14633
2007-06-01,2007,6,25,10520
2007-07-01,2007,7,6,10850
2007-08-01,2007,8,29,10333
2007-11-01,2007,11,73,10750
2007-12-01,2007,12,39,10250
2008-01-01,2008,1,82,10350
2008-06-01,2008,6,21,9738
2008-07-01,2008,7,25,7150
2008-08-01,2008,8,25,10250
2008-11-01,2008,11,74,8925
2008-12-01,2008,12,54,8600
2009-01-01,2009,1,53,7750
2009-06-01,2009,6,20,6200
2009-07-01,2009,7,22,8125
2009-08-01,2009,8,7,7500
2009-11-01,2009,11,86,6767
2009-12-01,2009,12,152,6380
2010-01-01,2010,1,104,11125
2010-06-01,2010,6,20,9750
2010-07-01,2010,7,22,12367
2010-08-01,2010,8,59,13708
2010-11-01,2010,11,4,12500
2010-12-01,2010,12,166,13464
2011-01-01,2011,1,382,11533
2011-06-01,2011,6,102,12115
2011-07-01,2011,7,161,10286
2011-08-01,2011,8,218,10561
2011-11-01,2011,11,155,12095
2011-12-01,2011,12,195,11582
2012-01-01,2012,1,238,12443
2012-06-01,2012,6,131,10767
2012-07-01,2012,7,128,11763
2012-08-01,2012,8,38,10935
2012-11-01,2012,11,93,10493
2012-12-01,2012,12,196,9487
2013-01-01,2013,1,159,10141
2013-06-01,2013,6,161,15264
2013-07-01,2013,7,29,12000
2013-08-01,2013,8,55,11400
2014-01-01,2014,1,104,12917
2014-06-01,2014,6,82,39667
2014-07-01,2014,7,57,56250
2014-08-01,2014,8,34,40333
2014-12-01,2014,12,59,27225
2015-01-01,2015,1,897,30707
2015-06-01,2015,6,265,32138
2015-07-01,2015,7,79,30223
2015-08-01,2015,8,74,25777
2015-11-01,2015,11,122,28040
2015-12-01,2015,12,156,26644
2016-01-01,2016,1,161,27286
2016-06-01,2016,6,231,23040
2016-07-01,2016,7,256,24579
2016-08-01,2016,8,125,25110
2016-11-01,2016,11,113,26814
2016-12-01,2016,12,165,25900
2017-01-01,2017,1,176,26000
2017-06-01,2017,6,50,37085
2017-07-01,2017,7,98,41508
2017-08-01,2017,8,124,40907
2017-11-01,2017,11,166,35608
2017-12-01,2017,12,150,36012
2018-01-01,2018,1,186,36536
2018-06-01,2018,6,127,34570
2018-07-01,2018,7,57,31433
2018-08-01,2018,8,297,31244
2018-11-01,2018,11,175,33600
2018-12-01,2018,12,336,33633
2019-01-01,2019,1,321,33306
2019-06-01,2019,6,145,35686
2019-07-01,2019,7,179,35811
2019-08-01,2019,8,281,35415
2019-11-01,2019,11,278,32953
2019-12-01,2019,12,339,34372
