Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2011-11-01,2011,11,92,14971
2011-12-01,2011,12,293,14548
2012-01-01,2012,1,686,14519
2012-06-01,2012,6,152,13788
2012-07-01,2012,7,110,11467
2012-08-01,2012,8,80,14169
2012-11-01,2012,11,193,13681
2012-12-01,2012,12,667,15939
2013-01-01,2013,1,646,14763
2013-06-01,2013,6,228,15204
2013-07-01,2013,7,91,18481
2013-08-01,2013,8,74,20212
2014-01-01,2014,1,607,20937
2014-06-01,2014,6,257,44836
2014-07-01,2014,7,157,54523
2014-08-01,2014,8,60,50488
2014-11-01,2014,11,3,6000
2014-12-01,2014,12,375,24319
2015-01-01,2015,1,4851,25847
2015-06-01,2015,6,184,34879
2015-07-01,2015,7,93,32041
2015-08-01,2015,8,198,23422
2015-11-01,2015,11,330,32641
2015-12-01,2015,12,438,31594
2016-01-01,2016,1,752,31314
2016-06-01,2016,6,167,23992
2016-07-01,2016,7,96,20693
2016-08-01,2016,8,92,26774
2016-11-01,2016,11,132,28686
2016-12-01,2016,12,418,28836
2017-01-01,2017,1,629,29452
2017-06-01,2017,6,163,38409
2017-07-01,2017,7,70,35803
2017-08-01,2017,8,119,41785
2017-11-01,2017,11,91,37861
2017-12-01,2017,12,659,39305
2018-01-01,2018,1,655,34674
2018-06-01,2018,6,289,39266
2018-07-01,2018,7,121,37750
2018-08-01,2018,8,56,39677
2018-11-01,2018,11,130,40767
2018-12-01,2018,12,272,35827
2019-01-01,2019,1,983,34180
2019-06-01,2019,6,173,38005
2019-07-01,2019,7,38,27960
2019-08-01,2019,8,37,36850
2019-11-01,2019,11,94,35902
2019-12-01,2019,12,525,36106
