Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Karnataka,,,,,
Arecanut,,,,,
 1.CHIKBALLAPUR, 2010-11,Whole Year ,296,3201,10.8141891891892
, 2011-12,Whole Year ,159,1288,8.10062893081761
, 2012-13,Whole Year ,159,1276,8.0251572327044
, 2013-14,Whole Year ,159,1771,11.1383647798742
, 2014-15,Whole Year ,140,1295,9.25
, 2015-16,Whole Year ,182,1784,9.8021978021978
, 2016-17,Whole Year ,108,1097,10.1574074074074
, 2017-18,Whole Year ,110,1193,10.8454545454545
, 2018-19,Whole Year ,422,3768,8.92890995260663
Total - Arecanut,,,1735,16673,9.60979827089337
Arhar/Tur,,,,,
 1.CHIKBALLAPUR, 2007-08,Kharif     ,7021,3001,0.427431989745051
, 2008-09,Kharif     ,8247,4309,0.522493027767673
, 2009-10,Kharif     ,3894,1539,0.395223420647149
, 2010-11,Kharif     ,10964,9260,0.844582269244801
, 2011-12,Kharif     ,7279,4951,0.680175848330815
, 2012-13,Kharif     ,5802,2210,0.380903136849362
, 2013-14,Kharif     ,4989,4033,0.808378432551613
, 2014-15,Kharif     ,3417,1834,0.536728124085455
, 2015-16,Kharif     ,7682,3780,0.492059359541786
, 2016-17,Kharif     ,13168,4979,0.378113608748481
, 2017-18,Kharif     ,10720,11172,1.04216417910448
, 2018-19,Kharif     ,4417,1229,0.278243151460267
Total - Arhar/Tur,,,87600,52297,0.596997716894977
Bajra,,,,,
 1.CHIKBALLAPUR, 2010-11,Kharif     ,46,42,0.91304347826087
, 2011-12,Kharif     ,843,1001,1.18742586002372
, 2013-14,Kharif     ,2,2,1
, 2015-16,Kharif     ,82,54,0.658536585365854
, 2016-17,Kharif     ,40,42,1.05
, 2017-18,Kharif     ,106,169,1.59433962264151
, 2018-19,Kharif     ,210,191,0.90952380952381
Total - Bajra,,,1329,1501,1.12942061700527
Banana,,,,,
 1.CHIKBALLAPUR, 2007-08,Whole Year ,590,7490,12.6949152542373
, 2008-09,Whole Year ,2321,42377,18.2580784144765
, 2009-10,Whole Year ,2273,41284,18.162780466344
, 2010-11,Whole Year ,2413,50586,20.9639452963116
, 2011-12,Whole Year ,3297,76734,23.2738853503185
Total - Banana,,,10894,218471,20.0542500458968
Cashewnut,,,,,
 1.CHIKBALLAPUR, 2008-09,Whole Year ,1967,718.56477,0.36531
, 2009-10,Whole Year ,2628,2971,1.13051750380518
, 2010-11,Whole Year ,2694,1446,0.536748329621381
, 2011-12,Whole Year ,2708,3212,1.18611521418021
, 2012-13,Whole Year ,2740,3250,1.18613138686131
, 2013-14,Whole Year ,2740,2444,0.891970802919708
, 2014-15,Whole Year ,2408,3004,1.24750830564784
, 2015-16,Whole Year ,2407,3107,1.29081844619859
, 2016-17,Whole Year ,2299,2661,1.15745976511527
, 2017-18,Whole Year ,2399,3206,1.33639016256774
, 2018-19,Whole Year ,1000,1038,1.038
Total - Cashewnut,,,25990,27057.56477,1.04107598191612
Castor seed,,,,,
 1.CHIKBALLAPUR, 2007-08,Kharif     ,582,390,0.670103092783505
, 2008-09,Kharif     ,730,692,0.947945205479452
, 2009-10,Kharif     ,246,159,0.646341463414634
, 2010-11,Kharif     ,330,276,0.836363636363636
, 2011-12,Kharif     ,118,99,0.838983050847458
, 2012-13,Kharif     ,53,33,0.622641509433962
, 2013-14,Kharif     ,56,50,0.892857142857143
, 2014-15,Kharif     ,73,44,0.602739726027397
, 2015-16,Kharif     ,84,44,0.523809523809524
, 2016-17,Kharif     ,70,35,0.5
, 2017-18,Kharif     ,303,195,0.643564356435644
, 2018-19,Kharif     ,21,5,0.238095238095238
Total - Castor seed,,,2666,2022,0.758439609902476
Coconut ,,,,Nuts*,Nuts/Hectare
 1.CHIKBALLAPUR, 2007-08,Whole Year ,630,3208000,5092.06349206349
, 2008-09,Whole Year ,699,4789000,6851.21602288984
, 2009-10,Whole Year ,821,5837000,7109.62241169306
, 2010-11,Whole Year ,1203,11500000,9559.43474646717
, 2011-12,Whole Year ,3192,31734000,9941.72932330827
, 2012-13,Whole Year ,3091,30433000,9845.68100938208
, 2013-14,Whole Year ,3091,24524000,7934.00194111938
, 2014-15,Whole Year ,2087,18624000,8923.81408720652
, 2015-16,Whole Year ,2100,17561000,8362.38095238095
, 2016-17,Whole Year ,1759,13752000,7818.07845366686
, 2017-18,Whole Year ,1700,13442000,7907.05882352941
, 2018-19,Whole Year ,591,4186000,7082.910321489
Total - Coconut ,,,20964,179590000,8566.59034535394
Coriander,,,,,
 1.CHIKBALLAPUR, 2007-08,Whole Year ,37,13,0.351351351351351
, 2008-09,Whole Year ,12,6,0.5
, 2009-10,Whole Year ,15,7,0.466666666666667
, 2010-11,Whole Year ,14,5,0.357142857142857
, 2012-13,Whole Year ,142,56,0.394366197183099
, 2014-15,Whole Year ,136,46,0.338235294117647
, 2015-16,Whole Year ,131,56,0.427480916030534
, 2016-17,Whole Year ,206,135,0.655339805825243
, 2017-18,Whole Year ,253,91,0.359683794466403
, 2018-19,Whole Year ,168,165,0.982142857142857
Total - Coriander,,,1114,580,0.52064631956912
Cotton(lint),,,,Bales*,Bales/Hectare
 1.CHIKBALLAPUR, 2010-11,Kharif     ,93,244,2.62365591397849
,,Rabi       ,134,291,2.17164179104478
,,Total,227,535,2.3568281938326
, 2011-12,Kharif     ,136,416,3.05882352941176
,,Rabi       ,60,113,1.88333333333333
,,Total,196,529,2.69897959183673
, 2012-13,Kharif     ,120,276,2.3
,,Summer     ,35,97,2.77142857142857
,,Total,155,373,2.40645161290323
, 2013-14,Kharif     ,160,474,2.9625
, 2014-15,Kharif     ,67,183,2.73134328358209
, 2015-16,Kharif     ,107,197,1.8411214953271
, 2016-17,Kharif     ,109,228,2.09174311926605
, 2017-18,Kharif     ,40,140,3.5
, 2018-19,Kharif     ,118,231,1.95762711864407
Total - Cotton(lint),,,1179,2890,2.45122985581001
Cowpea(Lobia),,,,,
 1.CHIKBALLAPUR, 2010-11,Kharif     ,1428,1012,0.708683473389356
,,Rabi       ,8,2,0.25
,,Total,1436,1014,0.706128133704735
, 2011-12,Kharif     ,1269,691,0.544523246650906
,,Rabi       ,22,8,0.363636363636364
,,Total,1291,699,0.541440743609605
, 2012-13,Kharif     ,1571,1807,1.1502227880331
,,Rabi       ,20,7,0.35
,,Summer     ,5,2,0.4
,,Total,1596,1816,1.13784461152882
, 2013-14,Kharif     ,1349,338,0.250555967383247
, 2014-15,Kharif     ,1020,910,0.892156862745098
, 2015-16,Kharif     ,1052,484,0.460076045627376
, 2016-17,Kharif     ,1295,992,0.766023166023166
, 2017-18,Kharif     ,1773,403,0.227298364354202
, 2018-19,Kharif     ,70,26,0.371428571428571
Total - Cowpea(Lobia),,,10882,6682,0.614041536482264
Dry chillies,,,,,
 1.CHIKBALLAPUR, 2007-08,Kharif     ,452,407,0.900442477876106
,,Rabi       ,40,70,1.75
,,Summer     ,127,430,3.38582677165354
,,Total,619,907,1.46526655896607
, 2008-09,Kharif     ,402,373,0.927860696517413
,,Summer     ,4,13,3.25
,,Total,406,386,0.950738916256158
, 2009-10,Rabi       ,22,66,3
, 2010-11,Kharif     ,643,2946,4.58164852255054
,,Rabi       ,77,209,2.71428571428571
,,Total,720,3155,4.38194444444444
, 2011-12,Kharif     ,607,490,0.807248764415157
,,Rabi       ,55,130,2.36363636363636
,,Summer     ,23,81,3.52173913043478
,,Total,685,701,1.02335766423358
, 2012-13,Kharif     ,541,496,0.916820702402957
,,Rabi       ,62,169,2.7258064516129
,,Summer     ,19,54,2.84210526315789
,,Total,622,719,1.15594855305466
, 2013-14,Kharif     ,19,21,1.10526315789474
,,Rabi       ,64,121,1.890625
,,Summer     ,21,56,2.66666666666667
,,Total,104,198,1.90384615384615
, 2014-15,Kharif     ,377,427,1.13262599469496
,,Rabi       ,306,574,1.87581699346405
,,Summer     ,19,37,1.94736842105263
,,Total,702,1038,1.47863247863248
, 2015-16,Kharif     ,443,384,0.866817155756208
,,Rabi       ,124,251,2.0241935483871
,,Summer     ,34,62,1.82352941176471
,,Total,601,697,1.15973377703827
, 2016-17,Kharif     ,469,945,2.01492537313433
,,Rabi       ,284,608,2.14084507042253
,,Summer     ,28,63,2.25
,,Total,781,1616,2.06914212548015
, 2017-18,Kharif     ,463,871,1.88120950323974
,,Rabi       ,289,581,2.01038062283737
,,Summer     ,34,68,2
,,Total,786,1520,1.93384223918575
Total - Dry chillies,,,6048,11003,1.8192791005291
Garlic,,,,,
 1.CHIKBALLAPUR, 2010-11,Whole Year ,1,1,1
, 2011-12,Whole Year ,30,37,1.23333333333333
, 2012-13,Whole Year ,33,43,1.3030303030303
, 2013-14,Whole Year ,23,24,1.04347826086957
, 2014-15,Whole Year ,77,85,1.1038961038961
, 2015-16,Whole Year ,69,93,1.34782608695652
, 2016-17,Whole Year ,45,37,0.822222222222222
, 2017-18,Whole Year ,51,45,0.882352941176471
, 2018-19,Whole Year ,2,13,6.5
Total - Garlic,,,331,378,1.14199395770393
Ginger,,,,,
 1.CHIKBALLAPUR, 2010-11,Whole Year ,7,25.3,3.61428571428571
, 2011-12,Whole Year ,16,50.9,3.18125
, 2012-13,Whole Year ,15,478,31.8666666666667
, 2013-14,Whole Year ,13,359,27.6153846153846
, 2014-15,Whole Year ,10,290,29
, 2015-16,Whole Year ,17,635,37.3529411764706
, 2016-17,Whole Year ,10,253,25.3
, 2017-18,Whole Year ,37,956,25.8378378378378
, 2018-19,Whole Year ,16,246.2,15.3875
Total - Ginger,,,141,3293.4,23.3574468085106
Gram,,,,,
 1.CHIKBALLAPUR, 2008-09,Rabi       ,162,115,0.709876543209877
, 2009-10,Kharif     ,6165,2038,0.330575831305758
,,Rabi       ,2722,1192,0.43791329904482
,,Total,8887,3230,0.36345223359964
, 2010-11,Rabi       ,22,14,0.636363636363636
, 2011-12,Rabi       ,115,47,0.408695652173913
, 2012-13,Rabi       ,50,32,0.64
, 2013-14,Rabi       ,210,159,0.757142857142857
, 2014-15,Rabi       ,66,47,0.712121212121212
, 2015-16,Rabi       ,122,47,0.385245901639344
, 2016-17,Rabi       ,75,44,0.586666666666667
, 2017-18,Rabi       ,90,69,0.766666666666667
, 2018-19,Rabi       ,690,334,0.484057971014493
Total - Gram,,,10489,4138,0.394508532748594
Groundnut,,,,,
 1.CHIKBALLAPUR, 2007-08,Kharif     ,40607,37352,0.919841406654025
,,Rabi       ,1848,2549,1.379329004329
,,Total,42455,39901,0.939842185843835
, 2008-09,Kharif     ,45036,29488,0.654765076827427
,,Rabi       ,675,753,1.11555555555556
,,Total,45711,30241,0.661569425302444
, 2009-10,Kharif     ,21082,9752,0.462574708281947
,,Rabi       ,610,668,1.09508196721311
,,Total,21692,10420,0.480361423566292
, 2010-11,Kharif     ,36033,36728,1.01928787500347
,,Rabi       ,641,641,1
,,Total,36674,37369,1.01895075530348
, 2011-12,Kharif     ,29316,17639,0.601685086642107
,,Rabi       ,322,262,0.813664596273292
,,Total,29638,17901,0.603988123355152
, 2012-13,Kharif     ,21826,10139,0.464537707321543
,,Summer     ,364,299,0.821428571428571
,,Total,22190,10438,0.470392068499324
, 2013-14,Kharif     ,18722,16665,0.890129259694477
,,Summer     ,80,97,1.2125
,,Total,18802,16762,0.891500904159132
, 2014-15,Kharif     ,18166,9405,0.517725421116371
,,Summer     ,105,89,0.847619047619048
,,Total,18271,9494,0.51962125773083
, 2015-16,Kharif     ,19466,16902,0.868283160382205
,,Summer     ,69,49,0.710144927536232
,,Total,19535,16951,0.8677245968774
, 2016-17,Kharif     ,25391,8467,0.333464613445709
,,Summer     ,174,172,0.988505747126437
,,Total,25565,8639,0.337922941521612
, 2017-18,Kharif     ,17254,22276,1.29106294192651
,,Summer     ,187,288,1.54010695187166
,,Total,17441,22564,1.29373315750244
, 2018-19,Kharif     ,24981,12056,0.482606781153677
,,Summer     ,1,2,2
,,Total,24982,12058,0.482667520614843
Total - Groundnut,,,322956,232738,0.720649252529756
Horse-gram,,,,,
 1.CHIKBALLAPUR, 2007-08,Kharif     ,320,163,0.509375
,,Rabi       ,295,76,0.257627118644068
,,Total,615,239,0.388617886178862
, 2008-09,Kharif     ,1341,854,0.636838180462342
,,Rabi       ,770,299,0.388311688311688
,,Total,2111,1153,0.546186641402179
, 2009-10,Kharif     ,6165,2038,0.330575831305758
,,Rabi       ,2722,1192,0.43791329904482
,,Total,8887,3230,0.36345223359964
, 2010-11,Kharif     ,3131,1817,0.580325774512935
,,Rabi       ,467,254,0.54389721627409
,,Total,3598,2071,0.575597554196776
, 2011-12,Kharif     ,285,210,0.736842105263158
,,Rabi       ,327,95,0.290519877675841
,,Total,612,305,0.498366013071895
, 2012-13,Kharif     ,675,266,0.394074074074074
,,Rabi       ,312,81,0.259615384615385
,,Total,987,347,0.351570415400203
, 2013-14,Kharif     ,1212,640,0.528052805280528
,,Rabi       ,701,298,0.425106990014265
,,Total,1913,938,0.490329325666492
, 2014-15,Kharif     ,1780,747,0.419662921348315
,,Rabi       ,185,62,0.335135135135135
,,Total,1965,809,0.411704834605598
, 2015-16,Kharif     ,2917,1031,0.353445320534796
,,Rabi       ,233,58,0.248927038626609
,,Total,3150,1089,0.345714285714286
, 2016-17,Kharif     ,409,152,0.371638141809291
,,Rabi       ,440,13,0.0295454545454545
,,Total,849,165,0.19434628975265
, 2017-18,Kharif     ,3684,2915,0.791259500542888
,,Rabi       ,103,103,1
,,Total,3787,3018,0.796936889358331
, 2018-19,Kharif     ,5143,1510,0.293602955473459
,,Rabi       ,182,58,0.318681318681319
,,Total,5325,1568,0.294460093896714
Total - Horse-gram,,,33799,14932,0.441788218586349
Jowar,,,,,
 1.CHIKBALLAPUR, 2010-11,Kharif     ,2287,3711,1.62264975951028
, 2012-13,Kharif     ,2773,3396,1.22466642625316
, 2013-14,Kharif     ,6128,8721,1.42313968668407
, 2014-15,Kharif     ,833,1152,1.38295318127251
, 2015-16,Kharif     ,1754,2000,1.14025085518814
, 2016-17,Kharif     ,1270,1478,1.16377952755906
, 2018-19,Kharif     ,14887,20422,1.37180090011419
Total - Jowar,,,29932,40880,1.36576239476146
Linseed,,,,,
 1.CHIKBALLAPUR, 2018-19,Rabi       ,24,5,0.208333333333333
Total - Linseed,,,24,5,0.208333333333333
Maize,,,,,
