Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
,,Summer     ,49,161,3.28571428571429
,,Total,3460,2598,0.750867052023121
, 2009-10,Rabi       ,40,119,2.975
,,Summer     ,27,124,4.59259259259259
,,Total,67,243,3.62686567164179
, 2010-11,Kharif     ,2622,3652,1.39282990083905
,,Rabi       ,28,76,2.71428571428571
,,Summer     ,54,164,3.03703703703704
,,Total,2704,3892,1.43934911242604
, 2011-12,Kharif     ,3068,3288,1.07170795306389
,,Rabi       ,16,38,2.375
,,Summer     ,7,25,3.57142857142857
,,Total,3091,3351,1.08411517308314
, 2012-13,Kharif     ,2384,1701,0.713506711409396
,,Rabi       ,8,22,2.75
,,Summer     ,2,6,3
,,Total,2394,1729,0.722222222222222
, 2013-14,Kharif     ,1969,2202,1.11833417978669
,,Rabi       ,14,27,1.92857142857143
,,Summer     ,40,106,2.65
,,Total,2023,2335,1.15422639644093
, 2014-15,Kharif     ,2008,3262,1.62450199203187
,,Rabi       ,15,28,1.86666666666667
,,Summer     ,23,44,1.91304347826087
,,Total,2046,3334,1.62952101661779
, 2015-16,Kharif     ,2555,2825,1.10567514677104
,,Rabi       ,121,245,2.02479338842975
,,Summer     ,36,66,1.83333333333333
,,Total,2712,3136,1.15634218289086
, 2016-17,Kharif     ,1643,681,0.414485696895922
,,Rabi       ,7,15,2.14285714285714
,,Summer     ,105,238,2.26666666666667
,,Total,1755,934,0.532193732193732
, 2017-18,Kharif     ,1720,1489,0.865697674418605
,,Rabi       ,45,91,2.02222222222222
,,Summer     ,21,42,2
,,Total,1786,1622,0.908174692049272
, 2018-19,Kharif     ,1392,1359,0.976293103448276
Total - Dry chillies,,,63354,69304,1.0939167219118
Garlic,,,,,
 1.TUMKUR, 1997-98,Whole Year ,2,2,1
, 1998-99,Whole Year ,1,1,1
, 1999-00,Whole Year ,1,1,1
, 2000-01,Whole Year ,1,1,1
, 2003-04,Whole Year ,3,2,0.666666666666667
, 2004-05,Whole Year ,2,2,1
, 2005-06,Whole Year ,1,1,1
, 2006-07,Whole Year ,1,1,1
, 2007-08,Whole Year ,1,1,1
, 2008-09,Whole Year ,1,2,2
, 2009-10,Whole Year ,1,1,1
, 2010-11,Whole Year ,1,1,1
, 2014-15,Whole Year ,6,7,1.16666666666667
, 2015-16,Whole Year ,5,7,1.4
, 2017-18,Whole Year ,3,3,1
, 2018-19,Whole Year ,4,27,6.75
Total - Garlic,,,34,60,1.76470588235294
Ginger,,,,,
 1.TUMKUR, 1997-98,Kharif     ,9,12,1.33333333333333
, 1998-99,Kharif     ,6,81,13.5
, 1999-00,Kharif     ,7,95,13.5714285714286
, 2000-01,Kharif     ,2,27,13.5
, 2001-02,Kharif     ,4,54,13.5
, 2002-03,Kharif     ,4,54,13.5
, 2003-04,Kharif     ,2,27,13.5
, 2004-05,Kharif     ,3,41,13.6666666666667
, 2005-06,Whole Year ,2,27,13.5
, 2006-07,Whole Year ,2,27,13.5
, 2007-08,Whole Year ,10,205,20.5
, 2008-09,Whole Year ,1,32,32
, 2009-10,Whole Year ,1,31,31
, 2010-11,Whole Year ,3,10.9,3.63333333333333
, 2011-12,Whole Year ,9,28.6,3.17777777777778
, 2012-13,Whole Year ,15,478,31.8666666666667
, 2013-14,Whole Year ,8,221,27.625
, 2014-15,Whole Year ,23,668,29.0434782608696
, 2015-16,Whole Year ,14,523,37.3571428571429
, 2016-17,Whole Year ,21,531,25.2857142857143
, 2017-18,Whole Year ,17,439,25.8235294117647
, 2018-19,Whole Year ,38,584.8,15.3894736842105
Total - Ginger,,,201,4197.3,20.8820895522388
Gram,,,,,
 1.TUMKUR, 1998-99,Rabi       ,474,260,0.548523206751055
, 1999-00,Rabi       ,553,287,0.518987341772152
, 2000-01,Rabi       ,323,208,0.643962848297214
, 2001-02,Rabi       ,485,285,0.587628865979381
, 2002-03,Rabi       ,1821,932,0.511806699615596
, 2003-04,Rabi       ,1402,452,0.322396576319543
, 2004-05,Rabi       ,588,564,0.959183673469388
, 2005-06,Rabi       ,594,324,0.545454545454545
, 2006-07,Kharif     ,603,82,0.135986733001658
,,Rabi       ,934,386,0.413276231263383
,,Total,1537,468,0.304489264801561
, 2007-08,Rabi       ,895,511,0.570949720670391
, 2008-09,Rabi       ,1005,515,0.512437810945274
, 2009-10,Kharif     ,22435,11168,0.497793626030756
,,Rabi       ,7872,2767,0.351498983739837
,,Total,30307,13935,0.459794766885538
, 2010-11,Rabi       ,1032,633,0.613372093023256
, 2011-12,Rabi       ,746,302,0.404825737265416
, 2012-13,Rabi       ,283,182,0.643109540636042
, 2013-14,Rabi       ,244,185,0.758196721311475
, 2014-15,Rabi       ,1892,1359,0.718287526427061
, 2015-16,Rabi       ,1536,207,0.134765625
, 2016-17,Rabi       ,17,10,0.588235294117647
, 2017-18,Rabi       ,354,273,0.771186440677966
, 2018-19,Rabi       ,703,361,0.513513513513513
Total - Gram,,,46791,22253,0.475582911243615
Groundnut,,,,,
 1.TUMKUR, 1997-98,Kharif     ,89163,47699,0.534964054596638
,,Rabi       ,13118,17846,1.36042079585303
,,Total,102281,65545,0.640832608206803
, 1998-99,Kharif     ,174731,237842,1.36118948555208
,,Rabi       ,15392,26342,1.71140852390852
,,Total,190123,264184,1.38954255929056
, 1999-00,Kharif     ,168771,72917,0.432046974894976
,,Rabi       ,13697,22576,1.64824414105279
,,Total,182468,95493,0.523341078983712
, 2000-01,Kharif     ,156788,215651,1.37543051764166
,,Rabi       ,14851,20612,1.38792000538684
,,Total,171639,236263,1.37651116587722
, 2001-02,Kharif     ,140165,53139,0.379117468697606
, 2002-03,Kharif     ,116447,62636,0.537892775253978
,,Rabi       ,3367,4641,1.37837837837838
,,Total,119814,67277,0.561512010282605
, 2003-04,Kharif     ,137987,42297,0.3065288759086
,,Rabi       ,3228,3530,1.09355638166047
,,Total,141215,45827,0.324519349927416
, 2004-05,Kharif     ,150455,99138,0.658921272141172
,,Rabi       ,2066,2758,1.33494675701839
,,Total,152521,101896,0.668078494109008
, 2005-06,Kharif     ,169958,69921,0.411401640405277
,,Rabi       ,5715,7384,1.2920384951881
,,Total,175673,77305,0.4400505484622
, 2006-07,Kharif     ,95256,21263,0.223219534727471
,,Rabi       ,3642,3463,0.950851180669961
,,Total,98898,24726,0.250015167141904
, 2007-08,Kharif     ,153431,131100,0.85445574883824
,,Rabi       ,5652,4317,0.76380042462845
,,Total,159083,135417,0.851234889963101
, 2008-09,Kharif     ,152340,41434,0.271983720624918
,,Rabi       ,4302,4737,1.10111576011158
,,Total,156642,46171,0.294754918859565
, 2009-10,Kharif     ,94748,31215,0.32945286444041
,,Rabi       ,5025,4917,0.978507462686567
,,Total,99773,36132,0.362142062481834
, 2010-11,Kharif     ,132244,64549,0.488105320468225
,,Rabi       ,2775,3374,1.21585585585586
,,Total,135019,67923,0.503062531939949
, 2011-12,Kharif     ,87050,20326,0.233497989661114
,,Rabi       ,1498,2177,1.45327102803738
,,Total,88548,22503,0.254133351402629
, 2012-13,Kharif     ,82878,23699,0.285950433166823
,,Rabi       ,17,29,1.70588235294118
,,Summer     ,1089,1302,1.19559228650138
,,Total,83984,25030,0.298032958658792
, 2013-14,Kharif     ,71042,35230,0.495903831536274
,,Summer     ,830,1090,1.31325301204819
,,Total,71872,36320,0.505342831700801
, 2014-15,Kharif     ,86127,42056,0.488302158440443
,,Summer     ,1884,2400,1.27388535031847
,,Total,88011,44456,0.505118678347025
, 2015-16,Kharif     ,63437,43150,0.680202405536201
,,Summer     ,1453,1440,0.991052993805919
,,Total,64890,44590,0.687162891046386
, 2016-17,Kharif     ,92135,29935,0.324903673956694
,,Summer     ,1114,1317,1.18222621184919
,,Total,93249,31252,0.33514568520842
, 2017-18,Kharif     ,53872,42120,0.781853281853282
,,Summer     ,1427,1474,1.03293622985284
,,Total,55299,43594,0.788332519575399
, 2018-19,Kharif     ,63528,36332,0.571905301599295
,,Summer     ,601,589,0.980033277870216
,,Total,64129,36921,0.575730168878355
Total - Groundnut,,,2635296,1601964,0.607887690794507
Horse-gram,,,,,
 1.TUMKUR, 1997-98,Kharif     ,23417,11701,0.499679719861639
,,Rabi       ,16189,8197,0.506331459633084
,,Total,39606,19898,0.502398626470737
, 1998-99,Kharif     ,25963,11839,0.455995069907176
,,Rabi       ,2756,1270,0.460812772133527
,,Total,28719,13109,0.456457397541697
, 1999-00,Kharif     ,16961,7122,0.419904486763752
,,Rabi       ,24609,7014,0.285017676459832
,,Total,41570,14136,0.340052922780852
, 2000-01,Kharif     ,24075,10704,0.444610591900312
,,Rabi       ,2415,668,0.276604554865424
,,Total,26490,11372,0.429294073235183
, 2001-02,Kharif     ,34425,12002,0.348641975308642
,,Rabi       ,15649,3999,0.255543485206722
,,Total,50074,16001,0.319547070335903
, 2002-03,Kharif     ,29952,11752,0.392361111111111
,,Rabi       ,10964,2291,0.208956585187888
,,Total,40916,14043,0.34321536807117
, 2003-04,Kharif     ,24126,9076,0.376191660449308
,,Rabi       ,6920,1709,0.246965317919075
,,Total,31046,10785,0.347387747213812
, 2004-05,Kharif     ,21694,10119,0.466442334285978
,,Rabi       ,3373,1327,0.393418321968574
,,Total,25067,11446,0.456616268400686
, 2005-06,Kharif     ,25505,14707,0.576632032934719
,,Rabi       ,2171,1029,0.473975126669737
,,Total,27676,15736,0.568579274461627
, 2006-07,Kharif     ,27453,10119,0.36859359632827
,,Rabi       ,11369,3510,0.308734277421057
,,Total,38822,13629,0.351063829787234
, 2007-08,Kharif     ,20456,12904,0.630817364098553
,,Rabi       ,4072,1733,0.425589390962672
,,Total,24528,14637,0.596746575342466
, 2008-09,Kharif     ,22010,11584,0.526306224443435
,,Rabi       ,2893,989,0.341859661251296
,,Total,24903,12573,0.504878930249368
, 2009-10,Kharif     ,22435,11168,0.497793626030756
,,Rabi       ,7872,2767,0.351498983739837
,,Total,30307,13935,0.459794766885538
, 2010-11,Kharif     ,18271,10779,0.589951288927809
,,Rabi       ,3446,1961,0.569065583284968
,,Total,21717,12740,0.586637196666206
, 2011-12,Kharif     ,17787,9615,0.540563332771125
,,Rabi       ,3421,2025,0.591932183572055
,,Total,21208,11640,0.548849490758204
, 2012-13,Kharif     ,19071,7754,0.40658591578837
,,Rabi       ,4526,1582,0.349536014140521
,,Total,23597,9336,0.395643514006018
, 2013-14,Kharif     ,17219,7885,0.457924385852837
,,Rabi       ,873,509,0.583046964490263
,,Total,18092,8394,0.463961972142383
, 2014-15,Kharif     ,17649,8450,0.478780667459913
,,Rabi       ,2956,570,0.192828146143437
,,Total,20605,9020,0.437757825770444
, 2015-16,Kharif     ,15331,7239,0.472180549214011
,,Rabi       ,860,297,0.345348837209302
,,Total,16191,7536,0.46544376505466
, 2016-17,Kharif     ,11560,2855,0.2469723183391
,,Rabi       ,231,4,0.0173160173160173
,,Total,11791,2859,0.242473072682554
, 2017-18,Kharif     ,15137,8815,0.582347889277928
,,Rabi       ,1299,626,0.481909160892995
,,Total,16436,9441,0.574409832075931
, 2018-19,Kharif     ,15585,6455,0.414180301572024
,,Rabi       ,7468,3193,0.427557579003749
,,Total,23053,9648,0.418513859367544
Total - Horse-gram,,,602414,261914,0.434774092235572
Jowar,,,,,
 1.TUMKUR, 1997-98,Kharif     ,4005,2380,0.594257178526841
,,Rabi       ,2740,1218,0.444525547445255
,,Total,6745,3598,0.533432171979244
, 1998-99,Kharif     ,4081,4431,1.08576329331046
,,Rabi       ,498,339,0.680722891566265
,,Total,4579,4770,1.041712164228
, 1999-00,Kharif     ,2875,2794,0.971826086956522
,,Rabi       ,1214,846,0.696869851729819
,,Summer     ,40,92,2.3
,,Total,4129,3732,0.903850811334464
, 2000-01,Kharif     ,4881,7119,1.45851259987707
,,Rabi       ,92,55,0.597826086956522
,,Total,4973,7174,1.44258998592399
, 2001-02,Kharif     ,3699,5654,1.52852122195188
,,Rabi       ,319,195,0.61128526645768
,,Summer     ,4,8,2
,,Total,4022,5857,1.45624067628046
, 2002-03,Kharif     ,3276,3799,1.15964590964591
,,Rabi       ,4274,2402,0.56200280767431
,,Total,7550,6201,0.821324503311258
, 2003-04,Kharif     ,2528,1591,0.629351265822785
,,Rabi       ,6735,1164,0.1728285077951
,,Total,9263,2755,0.297419842383677
, 2004-05,Kharif     ,2620,3401,1.29809160305344
,,Rabi       ,221,255,1.15384615384615
,,Total,2841,3656,1.28687082013376
, 2005-06,Kharif     ,3479,4168,1.19804541534924
,,Rabi       ,47,36,0.765957446808511
,,Total,3526,4204,1.19228587634714
, 2006-07,Kharif     ,1973,1372,0.695387734414597
,,Rabi       ,1543,931,0.603370058327933
,,Total,3516,2303,0.655005688282139
, 2007-08,Kharif     ,2170,2471,1.13870967741935
,,Rabi       ,95,158,1.66315789473684
,,Total,2265,2629,1.160706401766
, 2008-09,Kharif     ,2278,3174,1.39332748024583
,,Rabi       ,82,88,1.07317073170732
,,Total,2360,3262,1.38220338983051
, 2009-10,Kharif     ,6767,5298,0.782917097679917
,,Rabi       ,597,638,1.06867671691792
,,Summer     ,3,4,1.33333333333333
,,Total,7367,5940,0.806298357540383
, 2010-11,Kharif     ,434,329,0.758064516129032
, 2011-12,Kharif     ,195,160,0.82051282051282
, 2012-13,Rabi       ,3262,3291,1.00889025137952
,,Summer     ,72,119,1.65277777777778
,,Total,3334,3410,1.02279544091182
, 2013-14,Kharif     ,1724,994,0.576566125290023
