Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
,,Total,8,20,2.5
, 2016-17,Summer     ,2,6,3
, 2017-18,Summer     ,6,23,3.83333333333333
, 2018-19,Kharif     ,1,3,3
,,Summer     ,1,3,3
,,Total,2,6,3
Total - Maize,,,284,888,3.12676056338028
Moong(Green Gram),,,,,
 1.UDUPI, 1998-99,Kharif     ,501,99,0.197604790419162
,,Rabi       ,873,391,0.447880870561283
,,Total,1374,490,0.356622998544396
, 2000-01,Rabi       ,1468,393,0.267711171662125
, 2001-02,Rabi       ,568,167,0.294014084507042
, 2002-03,Rabi       ,407,71,0.174447174447174
, 2003-04,Rabi       ,177,52,0.293785310734463
, 2004-05,Kharif     ,44,7,0.159090909090909
,,Rabi       ,51,12,0.235294117647059
,,Total,95,19,0.2
, 2005-06,Rabi       ,173,51,0.294797687861272
, 2006-07,Rabi       ,201,61,0.303482587064677
, 2007-08,Rabi       ,206,67,0.325242718446602
, 2008-09,Rabi       ,243,62,0.255144032921811
, 2009-10,Rabi       ,123,32,0.260162601626016
, 2010-11,Rabi       ,82,22,0.268292682926829
, 2011-12,Rabi       ,74,25,0.337837837837838
, 2012-13,Rabi       ,18,4,0.222222222222222
, 2013-14,Rabi       ,37,9,0.243243243243243
, 2014-15,Rabi       ,35,12,0.342857142857143
, 2015-16,Rabi       ,460,139,0.302173913043478
,,Summer     ,30,8,0.266666666666667
,,Total,490,147,0.3
, 2016-17,Rabi       ,157,14,0.089171974522293
,,Summer     ,18,5,0.277777777777778
,,Total,175,19,0.108571428571429
, 2017-18,Rabi       ,154,26,0.168831168831169
,,Summer     ,30,8,0.266666666666667
,,Total,184,34,0.184782608695652
, 2018-19,Rabi       ,169,38,0.224852071005917
,,Summer     ,25,7,0.28
,,Total,194,45,0.231958762886598
Total - Moong(Green Gram),,,6324,1782,0.281783681214421
Onion,,,,,
 1.UDUPI, 1998-99,Rabi       ,6,62,10.3333333333333
, 2000-01,Whole Year ,7,41,5.85714285714286
, 2001-02,Whole Year ,6,86,14.3333333333333
, 2002-03,Whole Year ,5,66,13.2
, 2003-04,Whole Year ,4,42,10.5
, 2004-05,Whole Year ,4,36,9
, 2005-06,Rabi       ,2,21,10.5
, 2006-07,Whole Year ,1,6,6
Total - Onion,,,35,360,10.2857142857143
Other  Rabi pulses,,,,,
 1.UDUPI, 2000-01,Rabi       ,800,85,0.10625
, 2001-02,Rabi       ,743,79,0.106325706594886
, 2003-04,Rabi       ,406,43,0.105911330049261
, 2004-05,Rabi       ,128,14,0.109375
, 2005-06,Rabi       ,702,74,0.105413105413105
, 2006-07,Rabi       ,759,180,0.237154150197628
, 2007-08,Rabi       ,731,174,0.238030095759234
, 2008-09,Rabi       ,716,179,0.25
, 2009-10,Rabi       ,499,120,0.240480961923848
Total - Other  Rabi pulses,,,5484,948,0.172866520787746
Other Kharif pulses,,,,,
 1.UDUPI, 2004-05,Kharif     ,259,103,0.397683397683398
, 2018-19,Kharif     ,2,2,1
Total - Other Kharif pulses,,,261,105,0.402298850574713
Rapeseed &Mustard,,,,,
 1.UDUPI, 2005-06,Rabi       ,20,5,0.25
, 2006-07,Kharif     ,21,6,0.285714285714286
Total - Rapeseed &Mustard,,,41,11,0.268292682926829
Rice,,,,,
 1.UDUPI, 1998-99,Kharif     ,54300,94221,1.73519337016575
,,Rabi       ,13680,24573,1.79627192982456
,,Summer     ,1618,3312,2.04697156983931
,,Total,69598,122106,1.75444696686686
, 1999-00,Kharif     ,53534,93170,1.74038928531401
,,Rabi       ,14847,27686,1.86475382232101
,,Summer     ,1511,3052,2.0198544010589
,,Total,69892,123908,1.77284953928919
, 2000-01,Kharif     ,52574,106050,2.01715676950584
,,Rabi       ,13283,27170,2.04547165549951
,,Summer     ,1279,2570,2.00938232994527
,,Total,67136,135790,2.02261081982841
, 2001-02,Kharif     ,52119,114744,2.20157715996086
,,Rabi       ,12885,23456,1.82041133100504
,,Summer     ,725,1402,1.93379310344828
,,Total,65729,139602,2.12390269135389
, 2002-03,Kharif     ,51179,107809,2.1065085288888
,,Rabi       ,11841,23960,2.02347774681192
,,Summer     ,468,1132,2.41880341880342
,,Total,63488,132901,2.09332472278226
, 2003-04,Kharif     ,50975,126487,2.48135360470819
,,Rabi       ,10922,30362,2.77989379234572
,,Summer     ,206,804,3.90291262135922
,,Total,62103,157653,2.53857301579634
, 2004-05,Kharif     ,51390,124492.275,2.4225
,,Rabi       ,10723,34153,3.18502284808356
,,Summer     ,177,792,4.47457627118644
,,Total,62290,159437.275,2.55959664472628
, 2005-06,Kharif     ,51709,132551,2.56340288924559
,,Rabi       ,10910,22966,2.10504124656279
,,Summer     ,146,338,2.31506849315068
,,Total,62765,155855,2.48315143790329
, 2006-07,Kharif     ,51355,131763,2.56572875085191
,,Rabi       ,10912,24184,2.21627565982405
,,Summer     ,160,404,2.525
,,Total,62427,156351,2.50454130424336
, 2007-08,Kharif     ,51353,124387,2.42219539267424
,,Rabi       ,10505,23099,2.1988576868158
,,Summer     ,142,343,2.41549295774648
,,Total,62000,147829,2.38433870967742
, 2008-09,Kharif     ,51040,117825.84,2.3085
,,Rabi       ,10318,22594,2.18976545842217
,,Summer     ,154,336,2.18181818181818
,,Total,61512,140755.84,2.28826635453245
, 2009-10,Kharif     ,48083,116481.0675,2.4225
,,Rabi       ,9283,21400,2.30528923839276
,,Summer     ,143,316,2.20979020979021
,,Total,57509,138197.0675,2.4030511311273
, 2010-11,Kharif     ,47200,122102,2.58690677966102
,,Rabi       ,8982,19578,2.17969271877087
,,Summer     ,158,382,2.41772151898734
,,Total,56340,142062,2.52151224707135
, 2011-12,Kharif     ,46990,121037,2.57580336241754
,,Rabi       ,8239,18951,2.30015778613909
,,Summer     ,103,231,2.24271844660194
,,Total,55332,140219,2.53413937685245
, 2012-13,Kharif     ,44563,110579,2.4814083432444
,,Rabi       ,6949,15362,2.21067779536624
,,Summer     ,96,221,2.30208333333333
,,Total,51608,126162,2.44462098899395
, 2013-14,Kharif     ,44663,120373,2.69513915321407
,,Rabi       ,6824,17231,2.52505861664713
,,Summer     ,110,291,2.64545454545455
,,Total,51597,137895,2.67253910111053
, 2014-15,Kharif     ,43013,119359,2.7749517587706
,,Rabi       ,6441,17690,2.74646793976091
,,Summer     ,95,283,2.97894736842105
,,Total,49549,137332,2.77164019455489
, 2015-16,Kharif     ,43209,109928,2.54409960887778
,,Rabi       ,6322,13904,2.19930401771591
,,Summer     ,75,170,2.26666666666667
,,Total,49606,124002,2.49973793492723
, 2016-17,Kharif     ,43506,118991,2.73504803935089
,,Rabi       ,4265,10271,2.40820633059789
,,Summer     ,60,182,3.03333333333333
,,Total,47831,129444,2.70627835504171
, 2017-18,Kharif     ,42553,131382,3.08749089370902
,,Rabi       ,4471,10878,2.43301274882577
,,Summer     ,71,222,3.12676056338028
,,Total,47095,142482,3.02541671090349
, 2018-19,Kharif     ,30928,91112,2.94593895499224
,,Rabi       ,3635,8861,2.43768913342503
,,Summer     ,45,144,3.2
,,Total,34608,100117,2.89288603791031
Total - Rice,,,1210015,2890100.1825,2.38848293822804
Sesamum,,,,,
 1.UDUPI, 1998-99,Kharif     ,410,166,0.404878048780488
, 2000-01,Kharif     ,352,144,0.409090909090909
, 2001-02,Kharif     ,257,95,0.369649805447471
, 2002-03,Kharif     ,177,70,0.395480225988701
, 2003-04,Kharif     ,105,46,0.438095238095238
, 2004-05,Kharif     ,89,48,0.539325842696629
, 2005-06,Kharif     ,105,91,0.866666666666667
, 2006-07,Kharif     ,118,69,0.584745762711864
, 2007-08,Kharif     ,66,37,0.560606060606061
, 2008-09,Kharif     ,102,52,0.509803921568627
, 2009-10,Kharif     ,70,28,0.4
, 2010-11,Kharif     ,54,31,0.574074074074074
, 2011-12,Kharif     ,44,22,0.5
, 2013-14,Kharif     ,2,1,0.5
, 2014-15,Kharif     ,2,1,0.5
, 2016-17,Kharif     ,8,5,0.625
, 2017-18,Kharif     ,32,28,0.875
, 2018-19,Kharif     ,19,12,0.631578947368421
Total - Sesamum,,,2012,946,0.470178926441352
Sugarcane,,,,,
 1.UDUPI, 2000-01,Whole Year ,1374,127919,93.0997088791849
, 2001-02,Whole Year ,933,75340,80.7502679528403
, 2002-03,Whole Year ,345,29170,84.5507246376812
, 2003-04,Whole Year ,29,1901,65.551724137931
, 2005-06,Whole Year ,11,972,88.3636363636364
, 2006-07,Whole Year ,10,874,87.4
, 2007-08,Whole Year ,7,592,84.5714285714286
, 2008-09,Whole Year ,10,864,86.4
, 2009-10,Whole Year ,56,5373,95.9464285714286
, 2010-11,Whole Year ,68,6589,96.8970588235294
, 2011-12,Whole Year ,56,5107,91.1964285714286
, 2012-13,Whole Year ,66,5518,83.6060606060606
, 2013-14,Whole Year ,55,4912,89.3090909090909
, 2014-15,Whole Year ,42,3830,91.1904761904762
, 2015-16,Whole Year ,11,888,80.7272727272727
, 2016-17,Whole Year ,14,971,69.3571428571429
, 2017-18,Whole Year ,11,1035,94.0909090909091
, 2018-19,Whole Year ,24,2052,85.5
Total - Sugarcane,,,3122,273907,87.734465086483
Sunflower,,,,,
 1.UDUPI, 2005-06,Rabi       ,4,2,0.5
, 2006-07,Rabi       ,8,2,0.25
Total - Sunflower,,,12,4,0.333333333333333
Sweet potato,,,,,
 1.UDUPI, 2000-01,Whole Year ,589,3647,6.1918505942275
, 2002-03,Whole Year ,554,3430,6.1913357400722
, 2003-04,Whole Year ,499,3090,6.19238476953908
, 2004-05,Whole Year ,439,2718,6.19134396355353
, 2005-06,Whole Year ,432,2675,6.19212962962963
, 2006-07,Whole Year ,393,2433,6.19083969465649
, 2007-08,Whole Year ,398,2464,6.19095477386935
, 2008-09,Whole Year ,380,3846,10.1210526315789
, 2009-10,Whole Year ,320,2103,6.571875
, 2010-11,Whole Year ,256,1754,6.8515625
, 2011-12,Whole Year ,227,1437,6.33039647577093
, 2012-13,Whole Year ,202,1279,6.33168316831683
, 2013-14,Whole Year ,183,1140,6.22950819672131
, 2014-15,Whole Year ,180,3053,16.9611111111111
, 2015-16,Whole Year ,178,2830,15.8988764044944
, 2016-17,Whole Year ,171,2050,11.9883040935673
, 2017-18,Whole Year ,161,2089,12.9751552795031
, 2018-19,Whole Year ,86,1248,14.5116279069767
Total - Sweet potato,,,5648,43286,7.66395184135977
Tapioca,,,,,
 1.UDUPI, 2000-01,Whole Year ,73,573,7.84931506849315
, 2002-03,Whole Year ,69,542,7.85507246376812
, 2003-04,Whole Year ,67,526,7.85074626865672
, 2004-05,Whole Year ,66,518,7.84848484848485
, 2005-06,Whole Year ,58,455,7.8448275862069
, 2006-07,Whole Year ,60,471,7.85
, 2007-08,Whole Year ,62,487,7.85483870967742
, 2008-09,Whole Year ,60,582,9.7
, 2009-10,Whole Year ,59,547,9.27118644067797
, 2010-11,Whole Year ,54,597,11.0555555555556
, 2011-12,Whole Year ,47,496,10.5531914893617
, 2012-13,Whole Year ,43,454,10.5581395348837
, 2013-14,Whole Year ,32,280,8.75
, 2014-15,Whole Year ,30,269,8.96666666666667
, 2015-16,Whole Year ,32,240,7.5
, 2016-17,Whole Year ,31,188,6.06451612903226
, 2017-18,Whole Year ,32,268,8.375
, 2018-19,Whole Year ,2,27,13.5
Total - Tapioca,,,877,7520,8.57468643101482
Tobacco,,,,,
 1.UDUPI, 2018-19,Whole Year ,4,3,0.75
Total - Tobacco,,,4,3,0.75
Turmeric,,,,,
 1.UDUPI, 1998-99,Whole Year ,157,458,2.9171974522293
, 2000-01,Whole Year ,108,339,3.13888888888889
, 2001-02,Whole Year ,70,320,4.57142857142857
, 2002-03,Whole Year ,103,392,3.80582524271845
, 2003-04,Whole Year ,83,279,3.36144578313253
, 2004-05,Whole Year ,48,228,4.75
, 2005-06,Whole Year ,70,374,5.34285714285714
, 2006-07,Whole Year ,73,369,5.05479452054795
, 2007-08,Whole Year ,81,630,7.77777777777778
, 2008-09,Whole Year ,89,342,3.84269662921348
, 2009-10,Whole Year ,86,433,5.03488372093023
, 2010-11,Whole Year ,87,287,3.29885057471264
, 2011-12,Whole Year ,78,246,3.15384615384615
, 2012-13,Whole Year ,58,204,3.51724137931034
, 2013-14,Whole Year ,53,252,4.75471698113208
, 2014-15,Whole Year ,52,311,5.98076923076923
, 2015-16,Whole Year ,51,260,5.09803921568627
, 2016-17,Whole Year ,50,296,5.92
, 2017-18,Whole Year ,50,317,6.34
, 2018-19,Whole Year ,12,69,5.75
Total - Turmeric,,,1459,6406,4.39067854694997
Urad,,,,,
 1.UDUPI, 2000-01,Rabi       ,5974,2089,0.349681955138935
, 2001-02,Rabi       ,6631,2810,0.423767154275373
, 2002-03,Rabi       ,6705,841,0.125428784489187
, 2003-04,Rabi       ,5876,3550,0.604152484683458
, 2004-05,Kharif     ,5944,683,0.114905787348587
,,Rabi       ,326,109,0.334355828220859
,,Total,6270,792,0.126315789473684
, 2005-06,Rabi       ,6470,3368,0.520556414219475
, 2006-07,Rabi       ,6709,3671,0.547175435981517
, 2007-08,Rabi       ,6186,2404,0.388619463304235
, 2008-09,Rabi       ,6503,2805,0.431339381823774
, 2009-10,Rabi       ,5220,2331,0.446551724137931
, 2010-11,Rabi       ,4677,2088,0.446440025657473
, 2011-12,Rabi       ,4803,2628,0.547158026233604
, 2012-13,Rabi       ,3739,1939,0.518587857715967
