Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Karnataka,,,,,
Arhar/Tur,,,,,
 1.BIDAR, 1998-99,Kharif     ,8792,1001,0.113853503184713
, 1999-00,Kharif     ,13668,1556,0.113842551946152
, 2000-01,Kharif     ,6730,766,0.113818722139673
, 2001-02,Kharif     ,5805,661,0.113867355727821
, 2002-03,Kharif     ,6024,686,0.113877822045153
, 2003-04,Kharif     ,6281,715,0.113835376532399
, 2004-05,Kharif     ,6120,697,0.113888888888889
, 2005-06,Kharif     ,5785,659,0.113915298184961
, 2006-07,Kharif     ,4963,565,0.113842434011686
, 2007-08,Kharif     ,4494,1691,0.376279483756119
, 2008-09,Kharif     ,4039,976,0.24164397128002
, 2009-10,Kharif     ,3296,904,0.274271844660194
, 2010-11,Kharif     ,2883,642,0.222684703433923
, 2011-12,Kharif     ,2698,644,0.238695329873981
, 2012-13,Kharif     ,2003,478,0.238642036944583
, 2013-14,Kharif     ,1179,281,0.238337574215437
, 2014-15,Kharif     ,1120,357,0.31875
, 2015-16,Kharif     ,277,96,0.346570397111913
, 2016-17,Kharif     ,700,155,0.221428571428571
, 2017-18,Kharif     ,424,102,0.240566037735849
, 2018-19,Kharif     ,301,66,0.219269102990033
Total - Niger seed,,,87582,13698,0.156402000411043
Onion,,,,,
 1.BIDAR, 1998-99,Kharif     ,28,127,4.53571428571429
,,Rabi       ,303,2303,7.6006600660066
,,Total,331,2430,7.34138972809668
, 1999-00,Whole Year ,317,6198,19.5520504731861
, 2000-01,Whole Year ,420,2438,5.8047619047619
, 2001-02,Whole Year ,568,6961,12.2552816901408
, 2002-03,Whole Year ,545,6454,11.8422018348624
, 2003-04,Whole Year ,464,4272,9.20689655172414
, 2004-05,Whole Year ,441,3836,8.6984126984127
, 2005-06,Kharif     ,91,507,5.57142857142857
,,Rabi       ,415,4302,10.366265060241
,,Summer     ,22,360,16.3636363636364
,,Total,528,5169,9.78977272727273
, 2006-07,Whole Year ,474,2923,6.16666666666667
, 2007-08,Kharif     ,91,542,5.95604395604396
,,Rabi       ,394,5448,13.8274111675127
,,Summer     ,31,262,8.45161290322581
,,Total,516,6252,12.1162790697674
, 2008-09,Kharif     ,114,591,5.18421052631579
,,Rabi       ,341,1311,3.84457478005865
,,Summer     ,28,153,5.46428571428571
,,Total,483,2055,4.25465838509317
, 2009-10,Kharif     ,93,328,3.52688172043011
,,Rabi       ,438,7057,16.1118721461187
,,Summer     ,39,298,7.64102564102564
,,Total,570,7683,13.4789473684211
, 2010-11,Kharif     ,88,549,6.23863636363636
,,Rabi       ,585,4006,6.84786324786325
,,Summer     ,24,255,10.625
,,Total,697,4810,6.90100430416069
, 2011-12,Kharif     ,350,1728,4.93714285714286
,,Rabi       ,691,12143,17.5730824891462
,,Summer     ,28,172,6.14285714285714
,,Total,1069,14043,13.1365762394761
, 2012-13,Kharif     ,289,1534,5.30795847750865
,,Rabi       ,570,4148,7.27719298245614
,,Summer     ,20,113,5.65
,,Total,879,5795,6.59271899886234
, 2013-14,Kharif     ,343,2269,6.61516034985423
,,Rabi       ,455,5443,11.9626373626374
,,Summer     ,123,966,7.85365853658537
,,Total,921,8678,9.42236699239957
, 2014-15,Kharif     ,170,873,5.13529411764706
,,Rabi       ,389,4510,11.5938303341902
,,Summer     ,43,211,4.90697674418605
,,Total,602,5594,9.29235880398671
, 2015-16,Kharif     ,258,1127,4.36821705426357
,,Rabi       ,476,2694,5.65966386554622
,,Summer     ,19,82,4.31578947368421
,,Total,753,3903,5.18326693227092
, 2016-17,Kharif     ,203,1458,7.18226600985222
,,Rabi       ,519,7433,14.3217726396917
,,Summer     ,15,221,14.7333333333333
,,Total,737,9112,12.3636363636364
, 2017-18,Kharif     ,259,2859,11.03861003861
,,Rabi       ,209,2963,14.177033492823
,,Summer     ,8,97,12.125
,,Total,476,5919,12.4348739495798
, 2018-19,Kharif     ,573,4337,7.56893542757417
,,Rabi       ,150,1989,13.26
,,Summer     ,10,106,10.6
,,Total,733,6432,8.77489768076398
Total - Onion,,,12524,120957,9.65801660811242
Other  Rabi pulses,,,,,
 1.BIDAR, 1999-00,Rabi       ,1473,160,0.108621860149355
, 2000-01,Rabi       ,1363,148,0.108584005869406
, 2001-02,Rabi       ,1672,182,0.108851674641148
, 2002-03,Rabi       ,1379,150,0.108774474256708
, 2003-04,Rabi       ,1176,128,0.108843537414966
, 2004-05,Rabi       ,1100,120,0.109090909090909
, 2005-06,Rabi       ,1178,127,0.107809847198642
, 2006-07,Rabi       ,1332,158,0.118618618618619
, 2007-08,Rabi       ,1180,141,0.119491525423729
, 2008-09,Rabi       ,187,78,0.417112299465241
, 2009-10,Rabi       ,589,220,0.373514431239389
, 2010-11,Rabi       ,960,296,0.308333333333333
, 2011-12,Rabi       ,839,347,0.413587604290822
, 2012-13,Rabi       ,116,53,0.456896551724138
, 2013-14,Rabi       ,434,156,0.359447004608295
, 2014-15,Rabi       ,188,72,0.382978723404255
, 2015-16,Rabi       ,578,203,0.35121107266436
, 2016-17,Rabi       ,747,238,0.318607764390897
, 2017-18,Rabi       ,417,145,0.347721822541966
, 2018-19,Rabi       ,243,90,0.37037037037037
Total - Other  Rabi pulses,,,17151,3212,0.187277709754533
Other Kharif pulses,,,,,
 1.BIDAR, 1999-00,Kharif     ,866,89,0.102771362586605
, 2000-01,Kharif     ,853,88,0.1031652989449
, 2001-02,Kharif     ,771,80,0.103761348897536
, 2002-03,Kharif     ,963,98,0.101765316718588
, 2003-04,Kharif     ,1054,109,0.103415559772296
, 2004-05,Kharif     ,866,86.6,0.1
, 2005-06,Kharif     ,825,84,0.101818181818182
, 2006-07,Kharif     ,822,851,1.0352798053528
, 2007-08,Kharif     ,722,679,0.940443213296399
, 2008-09,Kharif     ,1489,1429,0.959704499664204
, 2009-10,Kharif     ,1319,643,0.487490523123578
, 2010-11,Kharif     ,662,593,0.895770392749245
, 2011-12,Kharif     ,819,879,1.07326007326007
, 2012-13,Kharif     ,2083,1270,0.609697551608257
, 2013-14,Kharif     ,1028,859,0.835603112840467
, 2014-15,Kharif     ,401,341,0.850374064837905
, 2015-16,Kharif     ,614,844,1.37459283387622
, 2016-17,Kharif     ,324,121,0.373456790123457
, 2017-18,Kharif     ,413,409,0.990314769975787
, 2018-19,Kharif     ,333,204,0.612612612612613
Total - Other Kharif pulses,,,17227,9756.6,0.566355140186916
Peas & beans (Pulses),,,,,
 1.BIDAR, 1998-99,Kharif     ,2,18,9
,,Rabi       ,2,20,10
,,Total,4,38,9.5
, 2001-02,Whole Year ,22,151,6.86363636363636
, 2005-06,Kharif     ,7,43,6.14285714285714
,,Rabi       ,2,14,7
,,Summer     ,1,5,5
,,Total,10,62,6.2
, 2010-11,Kharif     ,4,36,9
,,Rabi       ,13,92,7.07692307692308
,,Summer     ,4,34,8.5
,,Total,21,162,7.71428571428571
, 2011-12,Kharif     ,3,27,9
,,Rabi       ,9,66,7.33333333333333
,,Total,12,93,7.75
Total - Peas & beans (Pulses),,,69,506,7.33333333333333
Potato,,,,,
 1.BIDAR, 1998-99,Kharif     ,9,99,11
,,Rabi       ,10,197,19.7
,,Total,19,296,15.5789473684211
, 1999-00,Whole Year ,27,520,19.2592592592593
, 2000-01,Whole Year ,24,321,13.375
, 2001-02,Whole Year ,58,1122,19.3448275862069
, 2002-03,Whole Year ,67,707,10.5522388059701
, 2003-04,Whole Year ,50,550,11
, 2004-05,Whole Year ,47,727,15.468085106383
, 2005-06,Kharif     ,4,13,3.25
,,Rabi       ,39,705,18.0769230769231
,,Total,43,718,16.6976744186047
, 2006-07,Whole Year ,73,1726,23.6438356164384
, 2007-08,Kharif     ,36,119,3.30555555555556
,,Rabi       ,41,504,12.2926829268293
,,Total,77,623,8.09090909090909
, 2008-09,Kharif     ,36,68,1.88888888888889
,,Rabi       ,64,920,14.375
,,Total,100,988,9.88
, 2009-10,Kharif     ,31,192,6.19354838709677
,,Rabi       ,85,1255,14.7647058823529
,,Total,116,1447,12.4741379310345
, 2010-11,Kharif     ,26,198,7.61538461538462
,,Rabi       ,61,710,11.6393442622951
,,Summer     ,1,15,15
,,Total,88,923,10.4886363636364
, 2011-12,Kharif     ,60,496,8.26666666666667
,,Rabi       ,116,1409,12.1465517241379
,,Summer     ,4,58,14.5
,,Total,180,1963,10.9055555555556
, 2012-13,Kharif     ,66,421,6.37878787878788
,,Rabi       ,92,1562,16.9782608695652
,,Summer     ,4,87,21.75
,,Total,162,2070,12.7777777777778
, 2013-14,Kharif     ,49,322,6.57142857142857
,,Rabi       ,130,1978,15.2153846153846
,,Summer     ,26,365,14.0384615384615
,,Total,205,2665,13
, 2014-15,Kharif     ,66,406,6.15151515151515
,,Rabi       ,53,816,15.3962264150943
,,Summer     ,2,27,13.5
,,Total,121,1249,10.3223140495868
, 2015-16,Kharif     ,46,185,4.02173913043478
,,Rabi       ,42,632,15.047619047619
,,Total,88,817,9.28409090909091
, 2016-17,Kharif     ,18,177,9.83333333333333
,,Rabi       ,121,1674,13.8347107438017
,,Summer     ,9,139,15.4444444444444
,,Total,148,1990,13.4459459459459
, 2017-18,Kharif     ,33,318,9.63636363636364
,,Rabi       ,31,580,18.7096774193548
,,Summer     ,13,190,14.6153846153846
,,Total,77,1088,14.1298701298701
, 2018-19,Kharif     ,53,420,7.92452830188679
,,Rabi       ,21,318,15.1428571428571
,,Summer     ,11,165,15
,,Total,85,903,10.6235294117647
Total - Potato,,,1855,23413,12.6215633423181
Ragi,,,,,
 1.BIDAR, 2018-19,Kharif     ,12,14,1.16666666666667
Total - Ragi,,,12,14,1.16666666666667
Rapeseed &Mustard,,,,,
 1.BIDAR, 1998-99,Kharif     ,24,2,0.0833333333333333
, 1999-00,Rabi       ,27,2,0.0740740740740741
, 2000-01,Rabi       ,18,1,0.0555555555555556
, 2001-02,Rabi       ,17,1,0.0588235294117647
, 2002-03,Rabi       ,22,2,0.0909090909090909
, 2003-04,Rabi       ,14,1,0.0714285714285714
, 2004-05,Rabi       ,10,1,0.1
, 2005-06,Rabi       ,14,1,0.0714285714285714
, 2006-07,Kharif     ,22,2,0.0909090909090909
, 2007-08,Kharif     ,37,13,0.351351351351351
, 2008-09,Rabi       ,31,12,0.387096774193548
, 2009-10,Rabi       ,20,6,0.3
, 2010-11,Rabi       ,21,7,0.333333333333333
, 2011-12,Rabi       ,65,19,0.292307692307692
, 2013-14,Kharif     ,159,45,0.283018867924528
, 2014-15,Kharif     ,50,11,0.22
, 2015-16,Kharif     ,10,2,0.2
, 2016-17,Kharif     ,217,40,0.184331797235023
, 2017-18,Kharif     ,75,13,0.173333333333333
, 2018-19,Kharif     ,16,3,0.1875
Total - Rapeseed &Mustard,,,869,184,0.211737629459148
Rice,,,,,
 1.BIDAR, 1997-98,Kharif     ,9385,6109,0.650932338838572
,,Rabi       ,2,3,1.5
,,Total,9387,6112,0.651113241717269
, 1998-99,Kharif     ,9587,5825,0.607593616355481
, 1999-00,Kharif     ,10023,8373,0.835378629152948
,,Summer     ,5,7,1.4
,,Total,10028,8380,0.835660151575588
, 2000-01,Kharif     ,11483,10428,0.908125054428285
,,Rabi       ,34,49,1.44117647058824
,,Total,11517,10477,0.909698706260311
, 2001-02,Kharif     ,11224,9048,0.806129722024234
,,Rabi       ,30,45,1.5
,,Total,11254,9093,0.807979385107517
, 2002-03,Kharif     ,10083,5672,0.562530992760091
,,Rabi       ,25,40,1.6
,,Total,10108,5712,0.565096952908587
, 2003-04,Kharif     ,8768,3536,0.403284671532847
, 2004-05,Kharif     ,7999,3495.563,0.437
, 2005-06,Kharif     ,7436,4059,0.54585798816568
,,Rabi       ,112,180,1.60714285714286
,,Total,7548,4239,0.561605723370429
, 2006-07,Kharif     ,7077,4449,0.628656210258584
,,Rabi       ,64,110,1.71875
,,Total,7141,4559,0.638425990757597
, 2007-08,Kharif     ,6812,4223,0.619935408103347
,,Rabi       ,26,45,1.73076923076923
,,Total,6838,4268,0.624159110851126
, 2008-09,Kharif     ,5503,4077.723,0.741
, 2009-10,Kharif     ,5039,3877.5105,0.7695
, 2010-11,Kharif     ,4927,4816,0.97747107773493
, 2011-12,Kharif     ,6489,5830,0.898443519802743
, 2012-13,Kharif     ,4939,4880,0.988054261996355
, 2013-14,Kharif     ,3572,5541,1.55123180291153
, 2014-15,Kharif     ,2063,1989,0.964129907901115
, 2015-16,Kharif     ,1549,1317,0.850225952227243
, 2016-17,Kharif     ,525,629,1.19809523809524
, 2017-18,Kharif     ,1018,1898,1.86444007858546
, 2018-19,Kharif     ,617,444,0.719611021069692
Total - Rice,,,136416,100995.7965,0.740351546006334
Safflower,,,,,
 1.BIDAR, 1998-99,Rabi       ,9470,9140,0.965153115100317
, 1999-00,Rabi       ,7938,9585,1.20748299319728
, 2000-01,Rabi       ,9473,10025,1.05827087511876
, 2001-02,Rabi       ,11239,16272,1.44781564196103
, 2002-03,Rabi       ,10898,14173,1.30051385575335
, 2003-04,Rabi       ,11053,14511,1.3128562381254
, 2004-05,Rabi       ,12160,9819,0.807483552631579
, 2005-06,Rabi       ,12705,15908,1.25210547028729
, 2006-07,Rabi       ,11744,16021,1.36418596730245
, 2007-08,Rabi       ,9989,14566,1.45820402442687
, 2008-09,Rabi       ,10804,13394,1.23972602739726
, 2009-10,Rabi       ,11412,15408,1.35015772870662
, 2010-11,Rabi       ,11398,14548,1.27636427443411
, 2011-12,Rabi       ,9423,11637,1.23495702005731
, 2012-13,Rabi       ,11441,11162,0.975614019753518
, 2013-14,Rabi       ,11513,11725,1.01841396682012
, 2014-15,Rabi       ,6851,6886,1.00510874324916
, 2015-16,Rabi       ,12041,10947,0.909143758824018
, 2016-17,Rabi       ,17031,16309,0.957606717162821
, 2017-18,Rabi       ,13337,17371,1.30246682162405
, 2018-19,Rabi       ,4797,4548,0.948092557848655
Total - Safflower,,,226717,263955,1.16424882121764
Sannhamp,,,,,
 1.BIDAR, 1999-00,Whole Year ,256,64,0.25
, 2000-01,Whole Year ,268,67,0.25
, 2001-02,Whole Year ,329,82,0.249240121580547
, 2002-03,Whole Year ,337,84,0.249258160237389
, 2003-04,Whole Year ,423,106,0.250591016548463
, 2007-08,Whole Year ,306,76,0.248366013071895
, 2008-09,Whole Year ,249,62,0.248995983935743
, 2009-10,Whole Year ,264,66,0.25
, 2010-11,Whole Year ,308,77,0.25
, 2011-12,Whole Year ,32,8,0.25
, 2012-13,Whole Year ,97,24,0.247422680412371
, 2013-14,Whole Year ,120,30,0.25
, 2014-15,Whole Year ,26,6,0.230769230769231
, 2015-16,Whole Year ,18,4,0.222222222222222
, 2016-17,Whole Year ,6,1,0.166666666666667
, 2017-18,Whole Year ,313,78,0.249201277955272
, 2018-19,Whole Year ,10,2,0.2
Total - Sannhamp,,,3362,837,0.248958953004164
Sesamum,,,,,
 1.BIDAR, 1998-99,Kharif     ,14250,7148,0.501614035087719
, 1999-00,Kharif     ,12316,9091,0.738145501786294
, 2000-01,Kharif     ,11851,4481,0.378111551767783
, 2001-02,Kharif     ,9479,2215,0.233674438231881
, 2002-03,Kharif     ,9255,5170,0.55861696380335
, 2003-04,Kharif     ,9678,5516,0.569952469518496
, 2004-05,Kharif     ,8161,3745,0.458889841931136
, 2005-06,Kharif     ,7699,2889,0.375243538121834
, 2006-07,Kharif     ,7714,3877,0.502592688618097
, 2007-08,Kharif     ,6754,3413,0.505330174711282
, 2008-09,Kharif     ,5704,2205,0.386570827489481
, 2009-10,Kharif     ,5919,1012,0.170974826828856
, 2010-11,Kharif     ,5090,2224,0.436935166994106
, 2011-12,Kharif     ,3552,1336,0.376126126126126
, 2012-13,Kharif     ,3086,1686,0.546338302009073
, 2013-14,Kharif     ,2546,1171,0.459937156323645
, 2014-15,Kharif     ,2054,507,0.246835443037975
, 2015-16,Kharif     ,5716,1455,0.254548635409377
, 2016-17,Kharif     ,2324,1623,0.698364888123924
, 2017-18,Kharif     ,1050,1208,1.15047619047619
, 2018-19,Kharif     ,898,621,0.691536748329621
Total - Sesamum,,,135096,62593,0.463322378160715
Small millets,,,,,
 1.BIDAR, 1999-00,Kharif     ,782,481,0.615089514066496
, 2000-01,Kharif     ,557,442,0.793536804308797
, 2001-02,Kharif     ,521,375,0.719769673704415
, 2002-03,Kharif     ,489,299,0.611451942740286
, 2003-04,Kharif     ,401,219,0.546134663341646
, 2004-05,Kharif     ,369,234,0.634146341463415
, 2005-06,Kharif     ,257,161,0.626459143968872
, 2006-07,Kharif     ,195,112,0.574358974358974
, 2007-08,Kharif     ,126,64,0.507936507936508
, 2009-10,Kharif     ,99,53,0.535353535353535
, 2010-11,Kharif     ,49,23,0.469387755102041
, 2011-12,Kharif     ,48,21,0.4375
, 2012-13,Kharif     ,31,10,0.32258064516129
, 2013-14,Kharif     ,29,11,0.379310344827586
, 2014-15,Kharif     ,20,7,0.35
, 2016-17,Kharif     ,7,3,0.428571428571429
, 2017-18,Kharif     ,19,19,1
, 2018-19,Kharif     ,124,108,0.870967741935484
Total - Small millets,,,4123,2642,0.640795537230172
Soyabean,,,,,
 1.BIDAR, 1998-99,Kharif     ,217,234,1.07834101382488
, 1999-00,Kharif     ,120,110,0.916666666666667
, 2000-01,Kharif     ,132,138,1.04545454545455
, 2001-02,Kharif     ,125,104,0.832
, 2002-03,Kharif     ,382,317,0.829842931937173
, 2003-04,Kharif     ,12325,5936,0.481622718052738
, 2004-05,Kharif     ,28175,17639,0.626051464063886
, 2005-06,Kharif     ,31876,21652,0.679257121345213
, 2006-07,Kharif     ,20838,17460,0.837892312122085
, 2007-08,Kharif     ,14782,15237,1.03078067920444
, 2008-09,Kharif     ,23924,16091,0.672588195953854
, 2009-10,Kharif     ,33508,7894,0.235585531813298
, 2010-11,Kharif     ,47434,46009,0.969958257789771
, 2011-12,Kharif     ,81066,87640,1.08109441689488
, 2012-13,Kharif     ,77187,115271,1.49339914752484
, 2013-14,Kharif     ,109391,174900,1.59885182510444
, 2014-15,Kharif     ,120020,68525,0.570946508915181
, 2015-16,Kharif     ,111318,72863,0.654548231193518
, 2016-17,Kharif     ,151867,56555,0.372398216860806
, 2017-18,Kharif     ,149031,270841,1.81734672651999
, 2018-19,Kharif     ,125173,102980,0.822701381288297
Total - Soyabean,,,1138891,1098396,0.964443480543792
Sugarcane,,,,,
 1.BIDAR, 1997-98,Whole Year ,22571,1543856,68.3999822781445
, 1999-00,Whole Year ,26826,2140715,79.8000074554537
, 2000-01,Whole Year ,30929,2086161,67.4499983833942
, 2001-02,Whole Year ,29225,1415951,48.4499914456801
, 2002-03,Whole Year ,30943,2234085,72.2000129269948
, 2003-04,Whole Year ,23197,1476489,63.6499978445489
, 2005-06,Whole Year ,23366,1531641,65.549987160832
, 2006-07,Whole Year ,26114,1885431,72.2000076587271
, 2007-08,Whole Year ,27086,1852682,68.3999852322233
, 2008-09,Whole Year ,24616,1426497,57.9499918752031
, 2009-10,Whole Year ,25686,1805726,70.3000077863428
, 2010-11,Whole Year ,31299,2200320,70.3000095849708
, 2011-12,Whole Year ,25507,1744679,68.4000078409848
, 2012-13,Whole Year ,31522,2186051,69.3500095171626
, 2013-14,Whole Year ,26490,1937744,73.1500188750472
, 2014-15,Whole Year ,28867,1892232,65.5500051962449
, 2015-16,Whole Year ,19418,848567,43.7000205994438
, 2016-17,Whole Year ,17712,959105,54.1500112917796
, 2017-18,Whole Year ,15523,1150254,74.0999806738388
, 2018-19,Whole Year ,13037,730724,56.0500115057145
Total - Sugarcane,,,499934,33048910,66.1065460640805
Sunflower,,,,,
 1.BIDAR, 1998-99,Kharif     ,7880,1442,0.182994923857868
,,Rabi       ,6059,1787,0.294933157286681
,,Summer     ,265,149,0.562264150943396
,,Total,14204,3378,0.23782033230076
, 1999-00,Kharif     ,6201,1593,0.25689404934688
,,Rabi       ,4514,1619,0.358661940629154
,,Summer     ,165,93,0.563636363636364
,,Total,10880,3305,0.303768382352941
, 2000-01,Kharif     ,3277,1167,0.356118400976503
,,Rabi       ,3420,1223,0.357602339181286
,,Summer     ,100,72,0.72
,,Total,6797,2462,0.362218625864352
, 2001-02,Kharif     ,4122,1119,0.271470160116448
,,Rabi       ,4489,1817,0.404767208732457
,,Summer     ,202,165,0.816831683168317
,,Total,8813,3101,0.35186656076251
, 2002-03,Kharif     ,4461,1551,0.347679892400807
,,Rabi       ,4671,2482,0.531363733675872
,,Summer     ,83,50,0.602409638554217
,,Total,9215,4083,0.443081931633207
, 2003-04,Kharif     ,5560,2501,0.449820143884892
,,Rabi       ,5052,2838,0.561757719714964
,,Summer     ,39,21,0.538461538461538
,,Total,10651,5360,0.503239132475824
, 2004-05,Kharif     ,6765,2201,0.325351071692535
,,Rabi       ,5348,3004,0.56170531039641
,,Summer     ,169,110,0.650887573964497
,,Total,12282,5315,0.432747109591272
, 2005-06,Kharif     ,9459,3219,0.340310815096733
,,Rabi       ,5502,3124,0.567793529625591
,,Summer     ,77,60,0.779220779220779
,,Total,15038,6403,0.425788003723899
, 2006-07,Kharif     ,9442,3717,0.393666596060157
,,Rabi       ,5261,2573,0.489070518912754
,,Summer     ,63,50,0.793650793650794
,,Total,14766,6340,0.429364756873899
, 2007-08,Kharif     ,7658,3358,0.438495690780883
,,Rabi       ,5444,2817,0.517450404114622
,,Summer     ,94,96,1.02127659574468
,,Total,13196,6271,0.475219763564717
, 2008-09,Kharif     ,8157,3056,0.374647541988476
,,Rabi       ,5405,2586,0.478445883441258
,,Summer     ,226,180,0.79646017699115
,,Total,13788,5822,0.422251232956194
, 2009-10,Kharif     ,5912,1805,0.305311231393775
,,Rabi       ,3306,1621,0.490320629159105
,,Summer     ,191,164,0.858638743455497
,,Total,9409,3590,0.381549580189181
, 2010-11,Kharif     ,2884,961,0.333217753120666
,,Rabi       ,3062,1327,0.433376877857609
,,Summer     ,236,239,1.01271186440678
,,Total,6182,2527,0.408767389194435
, 2011-12,Kharif     ,2749,997,0.362677337213532
,,Rabi       ,2682,1043,0.388888888888889
,,Summer     ,201,205,1.01990049751244
,,Total,5632,2245,0.398615056818182
, 2012-13,Kharif     ,2514,1364,0.542561654733493
,,Rabi       ,1874,1004,0.535752401280683
,,Summer     ,294,294,1
,,Total,4682,2662,0.568560444254592
, 2013-14,Kharif     ,1780,834,0.468539325842697
,,Rabi       ,2262,810,0.358090185676393
,,Summer     ,247,246,0.995951417004049
,,Total,4289,1890,0.440662159011425
, 2014-15,Kharif     ,1014,412,0.406311637080868
,,Rabi       ,960,378,0.39375
,,Summer     ,10,9,0.9
,,Total,1984,799,0.402721774193548
, 2015-16,Kharif     ,527,45,0.0853889943074004
,,Rabi       ,614,180,0.293159609120521
,,Total,1141,225,0.197195442594216
, 2016-17,Kharif     ,17,7,0.411764705882353
,,Rabi       ,4,2,0.5
,,Total,21,9,0.428571428571429
, 2017-18,Kharif     ,11,5,0.454545454545455
, 2018-19,Kharif     ,23,2,0.0869565217391304
Total - Sunflower,,,163004,65794,0.403634266643763
Sweet potato,,,,,
 1.BIDAR, 2002-03,Whole Year ,2,15,7.5
, 2003-04,Whole Year ,1,8,8
, 2018-19,Whole Year ,1,15,15
Total - Sweet potato,,,4,38,9.5
Tapioca,,,,,
 1.BIDAR, 2018-19,Whole Year ,6,80,13.3333333333333
Total - Tapioca,,,6,80,13.3333333333333
Tobacco,,,,,
 1.BIDAR, 2018-19,Whole Year ,2,2,1
Total - Tobacco,,,2,2,1
Turmeric,,,,,
 1.BIDAR, 1997-98,Whole Year ,107,109,1.01869158878505
, 1998-99,Whole Year ,70,144,2.05714285714286
, 1999-00,Whole Year ,146,498,3.41095890410959
, 2000-01,Whole Year ,293,1218,4.15699658703072
, 2001-02,Whole Year ,163,660,4.04907975460123
, 2002-03,Whole Year ,151,517,3.42384105960265
, 2003-04,Whole Year ,55,99,1.8
, 2004-05,Whole Year ,24,90,3.75
, 2005-06,Whole Year ,51,272,5.33333333333333
, 2006-07,Whole Year ,57,288,5.05263157894737
, 2007-08,Whole Year ,68,529,7.77941176470588
, 2008-09,Whole Year ,82,390,4.75609756097561
, 2009-10,Whole Year ,47,177,3.76595744680851
, 2010-11,Whole Year ,67,284,4.23880597014925
, 2011-12,Whole Year ,156,638,4.08974358974359
, 2012-13,Whole Year ,130,610,4.69230769230769
, 2013-14,Whole Year ,79,185,2.34177215189873
, 2014-15,Whole Year ,59,114,1.93220338983051
, 2015-16,Whole Year ,35,68,1.94285714285714
, 2016-17,Whole Year ,42,249,5.92857142857143
, 2017-18,Whole Year ,71,451,6.35211267605634
, 2018-19,Whole Year ,323,1869,5.78637770897833
Total - Turmeric,,,2276,9459,4.15597539543058
Urad,,,,,
 1.BIDAR, 1999-00,Kharif     ,78045,18091,0.231802165417387
, 2000-01,Kharif     ,84597,27727,0.327753939264986
, 2001-02,Kharif     ,86581,35780,0.413254640163546
, 2002-03,Kharif     ,83943,10207,0.121594415257973
, 2003-04,Kharif     ,69566,16125,0.231794267314493
, 2004-05,Kharif     ,57157,3964,0.0693528351732946
, 2005-06,Kharif     ,51823,5662,0.109256507728229
, 2006-07,Kharif     ,60364,4416,0.0731561858061096
, 2007-08,Kharif     ,56276,25234,0.448397185301016
, 2008-09,Kharif     ,48568,5444,0.11209026519519
, 2009-10,Kharif     ,44525,465,0.0104435710275126
, 2010-11,Kharif     ,44916,14252,0.317303410811292
, 2011-12,Kharif     ,29580,9751,0.329648411088573
, 2012-13,Kharif     ,44231,28489,0.644095769935113
, 2013-14,Kharif     ,32928,16266,0.493986880466472
, 2014-15,Kharif     ,23718,5250,0.22135087275487
, 2015-16,Kharif     ,25483,2324,0.0911980536043637
, 2016-17,Kharif     ,30384,18358,0.604199578725645
, 2017-18,Kharif     ,31615,21294,0.673541040645263
, 2018-19,Kharif     ,27518,12966,0.471182498728105
Total - Urad,,,1011818,282065,0.278770490345102
Wheat,,,,,
 1.BIDAR, 1997-98,Rabi       ,7110,1585,0.222925457102672
, 1998-99,Rabi       ,8128,7040,0.866141732283464
, 1999-00,Rabi       ,7367,7407,1.0054296185693
, 2000-01,Rabi       ,9457,9376,0.991434915935286
, 2001-02,Rabi       ,10101,8188,0.810612810612811
, 2002-03,Rabi       ,8840,5975,0.675904977375566
, 2003-04,Rabi       ,7887,4620,0.585774058577406
, 2004-05,Rabi       ,7373,4546,0.61657398616574
, 2005-06,Rabi       ,7746,4710,0.608055770720372
, 2006-07,Rabi       ,7339,5444,0.741790434664123
, 2007-08,Rabi       ,6893,8333,1.20890758740751
, 2008-09,Rabi       ,7030,8445,1.20128022759602
, 2009-10,Rabi       ,6387,8518,1.33364646939095
, 2010-11,Rabi       ,7876,10271,1.30408836973083
, 2011-12,Rabi       ,6908,7810,1.13057324840764
, 2012-13,Rabi       ,6878,9422,1.36987496365222
, 2013-14,Rabi       ,6656,8498,1.27674278846154
, 2014-15,Rabi       ,4340,5385,1.24078341013825
, 2015-16,Rabi       ,3842,4281,1.11426340447684
, 2016-17,Rabi       ,4708,6311,1.34048428207307
, 2017-18,Rabi       ,4657,6234,1.33863001932575
, 2018-19,Rabi       ,2927,2764,0.944311581824394
Total - Wheat,,,150450,145163,0.964858757062147
