Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
, 2016-17,Whole Year ,22,556,25.2727272727273
, 2017-18,Whole Year ,8,207,25.875
, 2018-19,Whole Year ,6,92.3,15.3833333333333
Total - Ginger,,,224,6763.3,30.1933035714286
Gram,,,,,
 1.BAGALKOT, 1998-99,Rabi       ,17835,15170,0.850574712643678
, 1999-00,Rabi       ,18807,12599,0.669910139841548
, 2000-01,Rabi       ,16454,9834,0.597666220979701
, 2001-02,Rabi       ,25681,17984,0.700284256843581
, 2002-03,Rabi       ,26669,17905,0.671378754358994
, 2003-04,Rabi       ,28249,4448,0.157456901129244
, 2004-05,Rabi       ,20960,10288,0.490839694656489
, 2005-06,Rabi       ,19566,11244,0.574670346519473
, 2006-07,Rabi       ,28075,9088,0.323704363312556
, 2007-08,Rabi       ,49313,34287,0.695293330359135
, 2008-09,Rabi       ,60586,25597,0.422490344303965
, 2009-10,Kharif     ,810,228,0.281481481481481
,,Rabi       ,1244,474,0.381028938906752
,,Total,2054,702,0.341772151898734
, 2010-11,Rabi       ,78006,50581,0.648424480168192
, 2011-12,Rabi       ,75580,34571,0.457409367557555
, 2012-13,Rabi       ,73967,39069,0.528195005881001
, 2013-14,Rabi       ,74086,58135,0.784696163917609
, 2014-15,Rabi       ,91880,54728,0.59564649542882
, 2015-16,Rabi       ,133071,62577,0.470252722230989
, 2016-17,Rabi       ,101083,32554,0.322052174945342
, 2017-18,Rabi       ,105262,73599,0.699198191180103
, 2018-19,Rabi       ,109255,45253,0.414196146629445
Total - Gram,,,1156439,620213,0.536312767037431
Groundnut,,,,,
 1.BAGALKOT, 1998-99,Kharif     ,16368,7734,0.472507331378299
,,Rabi       ,15849,24166,1.5247649693987
,,Total,32217,31900,0.990160474283763
, 1999-00,Kharif     ,13284,7326,0.551490514905149
,,Rabi       ,15530,20537,1.32240824211204
,,Total,28814,27863,0.966995210661484
, 2000-01,Kharif     ,14487,9664,0.667080831089943
,,Rabi       ,11875,17305,1.45726315789474
,,Total,26362,26969,1.02302556710417
, 2001-02,Kharif     ,14509,17691,1.21931215107864
, 2002-03,Kharif     ,5720,1920,0.335664335664336
,,Rabi       ,10177,12994,1.27680062886902
,,Total,15897,14914,0.93816443354092
, 2003-04,Kharif     ,2649,1644,0.620611551528879
,,Rabi       ,14870,22871,1.53806321452589
,,Total,17519,24515,1.3993378617501
, 2004-05,Kharif     ,6413,3776,0.58880399189147
,,Rabi       ,18828,25292,1.34331846186531
,,Total,25241,29068,1.15161839863714
, 2005-06,Kharif     ,7134,5000,0.700869077656294
,,Rabi       ,19037,18157,0.953774229132741
,,Total,26171,23157,0.884834358641244
, 2006-07,Kharif     ,7294,2911,0.399095146695914
,,Rabi       ,15146,12000,0.792288392975043
,,Total,22440,14911,0.664483065953654
, 2007-08,Kharif     ,5007,3866,0.772119033353305
,,Rabi       ,17294,14425,0.834104313634787
,,Total,22301,18291,0.820187435541007
, 2008-09,Kharif     ,2182,1366,0.626031164069661
,,Rabi       ,16605,16611,1.0003613369467
,,Total,18787,17977,0.956885080108586
, 2009-10,Kharif     ,6090,1789,0.29376026272578
,,Rabi       ,17718,20266,1.14380855627046
,,Total,23808,22055,0.926369287634409
, 2010-11,Kharif     ,3633,2564,0.705752821359758
,,Rabi       ,17639,25136,1.42502409433641
,,Total,21272,27700,1.30218127115457
, 2011-12,Kharif     ,3782,1945,0.51427815970386
,,Rabi       ,22893,25946,1.13335954221815
,,Total,26675,27891,1.04558575445173
, 2012-13,Kharif     ,1306,721,0.552067381316999
,,Summer     ,26362,27749,1.05261361049996
,,Total,27668,28470,1.02898655486483
, 2013-14,Kharif     ,2082,1454,0.698366954851105
,,Summer     ,26190,26747,1.02126765941199
,,Total,28272,28201,0.997488681380871
, 2014-15,Kharif     ,1406,1344,0.955903271692745
,,Summer     ,25540,26398,1.03359436178543
,,Total,26946,27742,1.0295405626067
, 2015-16,Kharif     ,723,662,0.915629322268326
,,Summer     ,25610,23137,0.903436157750879
,,Total,26333,23799,0.903770933809289
, 2016-17,Kharif     ,1390,1158,0.833093525179856
,,Summer     ,24586,33307,1.35471406491499
,,Total,25976,34465,1.32680166307361
, 2017-18,Kharif     ,1271,999,0.785995279307632
,,Summer     ,27062,41057,1.51714581331757
,,Total,28333,42056,1.48434687466911
, 2018-19,Kharif     ,2886,2712,0.93970893970894
,,Summer     ,27934,27678,0.990835540917878
,,Total,30820,30390,0.986048020765736
Total - Groundnut,,,516361,540025,1.04582840299713
Horse-gram,,,,,
 1.BAGALKOT, 1998-99,Kharif     ,3372,1156,0.34282325029656
,,Rabi       ,2098,608,0.289799809342231
,,Total,5470,1764,0.322486288848263
, 1999-00,Kharif     ,2555,607,0.237573385518591
,,Rabi       ,3584,538,0.150111607142857
,,Total,6139,1145,0.186512461312917
, 2000-01,Kharif     ,2359,2902,1.23018228062738
,,Rabi       ,1530,490,0.320261437908497
,,Total,3889,3392,0.872203651324248
, 2001-02,Kharif     ,1370,1606,1.17226277372263
,,Rabi       ,9429,5554,0.589033831795524
,,Total,10799,7160,0.663024354106862
, 2002-03,Kharif     ,2660,2075,0.780075187969925
,,Rabi       ,4254,1689,0.39703808180536
,,Total,6914,3764,0.544402661266995
, 2003-04,Kharif     ,437,112,0.25629290617849
,,Rabi       ,2879,230,0.0798888502952414
,,Total,3316,342,0.10313630880579
, 2004-05,Kharif     ,1710,1049,0.613450292397661
,,Rabi       ,1901,591,0.310889005786428
,,Total,3611,1640,0.454167820548325
, 2005-06,Kharif     ,1812,1914,1.05629139072848
,,Rabi       ,2540,1298,0.511023622047244
,,Total,4352,3212,0.738051470588235
, 2006-07,Kharif     ,1229,207,0.168429617575264
,,Rabi       ,2017,234,0.116013882002975
,,Total,3246,441,0.135859519408503
, 2007-08,Kharif     ,1829,1390,0.759978130125752
,,Rabi       ,2113,1218,0.576431613819214
,,Total,3942,2608,0.661593099949264
, 2008-09,Kharif     ,411,186,0.452554744525547
,,Rabi       ,2989,1698,0.568082970893275
,,Total,3400,1884,0.554117647058823
, 2009-10,Kharif     ,810,228,0.281481481481481
,,Rabi       ,1244,474,0.381028938906752
,,Total,2054,702,0.341772151898734
, 2010-11,Kharif     ,876,514,0.58675799086758
,,Rabi       ,1045,637,0.609569377990431
,,Total,1921,1151,0.599167100468506
, 2011-12,Kharif     ,730,435,0.595890410958904
,,Rabi       ,926,262,0.282937365010799
,,Total,1656,697,0.420893719806763
, 2012-13,Kharif     ,310,67,0.216129032258064
,,Rabi       ,946,182,0.192389006342495
,,Total,1256,249,0.198248407643312
, 2013-14,Kharif     ,389,92,0.236503856041131
,,Rabi       ,930,188,0.202150537634409
,,Total,1319,280,0.212282031842305
, 2014-15,Kharif     ,337,90,0.267062314540059
,,Rabi       ,925,332,0.358918918918919
,,Total,1262,422,0.334389857369255
, 2015-16,Kharif     ,94,14,0.148936170212766
,,Rabi       ,792,239,0.301767676767677
,,Total,886,253,0.285553047404063
, 2016-17,Kharif     ,305,40,0.131147540983607
,,Rabi       ,509,35,0.068762278978389
,,Total,814,75,0.0921375921375921
, 2017-18,Kharif     ,420,390,0.928571428571429
,,Rabi       ,510,179,0.350980392156863
,,Total,930,569,0.611827956989247
, 2018-19,Kharif     ,571,395,0.691768826619965
,,Rabi       ,434,92,0.211981566820276
,,Total,1005,487,0.484577114427861
Total - Horse-gram,,,68181,32237,0.472815007113419
Jowar,,,,,
 1.BAGALKOT, 1998-99,Kharif     ,12363,24855,2.01043436059209
,,Rabi       ,152540,120840,0.792185656221319
,,Total,164903,145695,0.8835194023153
, 1999-00,Kharif     ,11598,21354,1.84117951370926
,,Rabi       ,160974,147679,0.917409022575074
,,Total,172572,169033,0.979492617574114
, 2000-01,Kharif     ,11375,22359,1.96562637362637
,,Rabi       ,132473,94603,0.714130426577491
,,Total,143848,116962,0.813094377398365
, 2001-02,Kharif     ,6786,12064,1.77777777777778
,,Rabi       ,170489,125015,0.733273114394477
,,Total,177275,137079,0.773256240304611
, 2002-03,Kharif     ,5551,9005,1.62223022878761
,,Rabi       ,157259,98880,0.628771644230219
,,Summer     ,2,2,1
,,Total,162812,107887,0.662647716384542
, 2003-04,Kharif     ,4339,9345,2.15372205577322
,,Rabi       ,134368,10766,0.0801232436294356
,,Summer     ,37,98,2.64864864864865
,,Total,138744,20209,0.145656749120683
, 2004-05,Kharif     ,11225,20951,1.86645879732739
,,Rabi       ,144349,100053,0.69313261609017
,,Total,155574,121004,0.777790633396326
, 2005-06,Kharif     ,10339,27092,2.62036947480414
,,Rabi       ,127199,138382,1.08791735784086
,,Summer     ,3,6,2
,,Total,137541,165480,1.20313215695683
, 2006-07,Kharif     ,9087,8155,0.897435897435897
,,Rabi       ,119913,60772,0.506800763887152
,,Total,129000,68927,0.534317829457364
, 2007-08,Kharif     ,9537,15692,1.64538114711125
,,Rabi       ,123497,178029,1.44156538215503
,,Total,133034,193721,1.45617661650405
, 2008-09,Kharif     ,5239,9125,1.74174460774957
,,Rabi       ,134783,162768,1.20763004236439
,,Total,140022,171893,1.22761423204925
, 2009-10,Kharif     ,5189,3769,0.726344189631914
,,Rabi       ,110368,117488,1.06451145259496
,,Total,115557,121257,1.04932630649809
, 2010-11,Kharif     ,3707,10608,2.86161316428379
,,Rabi       ,102139,116792,1.14346136147799
,,Total,105846,127400,1.20363547040039
, 2011-12,Kharif     ,6439,14927,2.31821711445877
,,Rabi       ,104924,96699,0.921609927185391
,,Summer     ,28,51,1.82142857142857
,,Total,111391,111677,1.00256753238592
, 2012-13,Kharif     ,1708,3141,1.83899297423888
,,Rabi       ,118324,151076,1.27679929684595
,,Total,120032,154217,1.28479905358571
, 2013-14,Kharif     ,2708,4757,1.75664697193501
,,Rabi       ,113387,109980,0.969952463686313
,,Total,116095,114737,0.988302683147422
, 2014-15,Kharif     ,965,1492,1.54611398963731
,,Rabi       ,104822,102867,0.98134933506325
,,Total,105787,104359,0.986501176893191
, 2015-16,Kharif     ,1455,1697,1.16632302405498
,,Rabi       ,109159,92398,0.846453338707757
,,Total,110614,94095,0.850660856672754
, 2016-17,Kharif     ,969,1662,1.71517027863777
,,Rabi       ,97615,46831,0.479752087281668
,,Total,98584,48493,0.491895236549541
, 2017-18,Kharif     ,354,1078,3.04519774011299
,,Rabi       ,110581,128268,1.15994610285673
,,Total,110935,129346,1.16596204984901
, 2018-19,Kharif     ,1144,2776,2.42657342657343
,,Rabi       ,95092,65314,0.686850628864678
,,Total,96236,68090,0.707531485099131
Total - Jowar,,,2746402,2491561,0.907209141269195
Linseed,,,,,
 1.BAGALKOT, 1998-99,Rabi       ,4667,1667,0.357188772230555
, 1999-00,Rabi       ,5667,1647,0.290629962943356
, 2000-01,Rabi       ,4647,1377,0.296320206584893
, 2001-02,Rabi       ,6261,2641,0.421817601022201
, 2002-03,Rabi       ,4997,2207,0.4416649989994
, 2003-04,Rabi       ,3523,264,0.0749361339767244
, 2004-05,Rabi       ,3348,658,0.196535244922342
, 2005-06,Rabi       ,3690,778,0.210840108401084
, 2006-07,Rabi       ,3538,625,0.176653476540418
, 2007-08,Rabi       ,3690,1844,0.499728997289973
, 2008-09,Rabi       ,2920,1168,0.4
, 2009-10,Rabi       ,2354,635,0.269753610875106
, 2010-11,Rabi       ,2441,610,0.249897582957804
, 2011-12,Rabi       ,1758,635,0.361205915813424
, 2012-13,Rabi       ,2393,334,0.139573756790639
, 2013-14,Rabi       ,1487,225,0.151311365164761
, 2014-15,Rabi       ,1770,454,0.256497175141243
, 2015-16,Rabi       ,2419,324,0.133939644481191
, 2016-17,Rabi       ,1746,80,0.0458190148911798
, 2017-18,Rabi       ,1015,320,0.315270935960591
, 2018-19,Rabi       ,459,70,0.152505446623094
Total - Linseed,,,64790,18563,0.286510263929619
Maize,,,,,
 1.BAGALKOT, 1998-99,Kharif     ,30630,92831,3.03072151485472
,,Rabi       ,10520,24026,2.28384030418251
,,Summer     ,2252,5016,2.22735346358792
,,Total,43402,121873,2.80800423943597
, 1999-00,Kharif     ,30462,101371,3.32778543759438
,,Rabi       ,15401,41391,2.68755275631452
,,Summer     ,416,760,1.82692307692308
,,Total,46279,143522,3.10123382095551
, 2000-01,Kharif     ,31263,99110,3.17020119630234
,,Rabi       ,17492,47659,2.72461696775669
,,Summer     ,3129,8799,2.81208053691275
,,Total,51884,155568,2.99838100377766
, 2001-02,Kharif     ,21340,66431,3.11298031865042
,,Rabi       ,15597,43755,2.80534718215041
,,Summer     ,1396,4066,2.91260744985673
,,Total,38333,114252,2.98051287402499
, 2002-03,Kharif     ,20026,60945,3.04329371816638
,,Rabi       ,9197,31585,3.43427204523214
,,Summer     ,1233,4217,3.42011354420114
,,Total,30456,96747,3.17661544523247
, 2003-04,Kharif     ,14493,52889,3.64927896225764
,,Rabi       ,11898,32576,2.73793914943688
,,Summer     ,1515,3310,2.18481848184818
,,Total,27906,88775,3.18121550920949
, 2004-05,Kharif     ,37419,130280,3.48165370533686
,,Rabi       ,12094,42223,3.49123532330081
,,Summer     ,1509,5691,3.7713717693837
,,Total,51022,178194,3.49249343420485
, 2005-06,Kharif     ,38948,153176,3.93283352161857
,,Rabi       ,14743,61920,4.19995930271994
,,Summer     ,1723,7038,4.08473592571097
,,Total,55414,222134,4.00862597899448
, 2006-07,Kharif     ,36326,137679,3.79009524858228
,,Rabi       ,12637,44443,3.51689483263433
,,Summer     ,2128,6625,3.11325187969925
