Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Karnataka,,,,,
Arecanut,,,,,
 1.CHITRADURGA, 1997-98,Whole Year ,7524,7248,0.963317384370016
, 1998-99,Whole Year ,6113,28613,4.68068051693113
, 2000-01,Whole Year ,9827,9466,0.96326447542485
, 2001-02,Whole Year ,12153,11707,0.963301242491566
, 2003-04,Whole Year ,14366,13838,0.963246554364472
, 2004-05,Whole Year ,14498,13965,0.963236308456339
, 2005-06,Whole Year ,12688,59389,4.68072194199243
, 2006-07,Whole Year ,14820,14276,0.963292847503374
, 2007-08,Whole Year ,15318,71699,4.68070244157201
, 2008-09,Whole Year ,15465,72387,4.68069835111542
, 2009-10,Whole Year ,16545,77443,4.68074947113932
, 2010-11,Whole Year ,16229,160667,9.89999383819089
, 2011-12,Whole Year ,16363,132511,8.09820937480902
, 2012-13,Whole Year ,17251,138455,8.02591154135992
, 2013-14,Whole Year ,16848,217251,12.894764957265
, 2014-15,Whole Year ,17190,194006,11.2859802210588
, 2015-16,Whole Year ,17506,179375,10.2464869187707
, 2016-17,Whole Year ,17663,160962,9.11294797033347
, 2017-18,Whole Year ,24244,260057,10.7266540174889
, 2018-19,Whole Year ,34385,379729,11.0434491784208
Total - Arecanut,,,316996,2203044,6.94975330919002
Arhar/Tur,,,,,
 1.CHITRADURGA, 1997-98,Kharif     ,10247,4225,0.412315799746267
, 1998-99,Kharif     ,7582,3393,0.447507254022685
, 1999-00,Kharif     ,7924,3139,0.396138313982837
, 2000-01,Kharif     ,7848,4921,0.62703873598369
, 2001-02,Kharif     ,7248,3642,0.502483443708609
, 2002-03,Kharif     ,7458,4124,0.552963260927863
, 2003-04,Kharif     ,6743,1768,0.262197834791636
, 2004-05,Kharif     ,7746,5320,0.686806093467596
, 2005-06,Kharif     ,8177,5282,0.64595817536994
, 2006-07,Kharif     ,7480,3610,0.482620320855615
, 2007-08,Kharif     ,7366,4940,0.670648927504752
, 2008-09,Kharif     ,9533,4284,0.449386342179797
, 2009-10,Kharif     ,8012,4635,0.578507239141288
, 2010-11,Kharif     ,15239,10887,0.714416956493208
, 2011-12,Kharif     ,8567,5233,0.610832263336057
, 2012-13,Kharif     ,6382,4165,0.652616734565967
, 2013-14,Kharif     ,8957,7250,0.809422797811767
, 2014-15,Kharif     ,8728,7205,0.825504124656279
, 2015-16,Kharif     ,9587,9581,0.999374152498175
, 2016-17,Kharif     ,23759,6568,0.276442611221011
, 2017-18,Kharif     ,13338,10099,0.757159994002099
, 2018-19,Kharif     ,4054,1806,0.445485939812531
Total - Arhar/Tur,,,201975,116077,0.574709741304617
Bajra,,,,,
 1.CHITRADURGA, 1997-98,Kharif     ,5257,1816,0.345444169678524
, 1998-99,Kharif     ,8649,6113,0.706786911781709
, 1999-00,Kharif     ,4852,2259,0.46558120362737
, 2000-01,Kharif     ,5174,3919,0.757441051410901
, 2001-02,Kharif     ,3376,1583,0.468898104265403
, 2002-03,Kharif     ,3557,2254,0.633680067472589
, 2003-04,Kharif     ,3139,1212,0.386110226186684
,,Summer     ,7,6,0.857142857142857
,,Total,3146,1218,0.387158296249205
, 2004-05,Kharif     ,7171,4002,0.558081160228699
,,Summer     ,12,12,1
,,Total,7183,4014,0.558819434776556
, 2005-06,Kharif     ,4772,4053,0.849329421626153
, 2006-07,Kharif     ,1072,544,0.507462686567164
,,Rabi       ,15,11,0.733333333333333
,,Total,1087,555,0.510579576816927
, 2007-08,Kharif     ,2293,2208,0.962930658525949
, 2008-09,Kharif     ,1581,600,0.379506641366224
,,Summer     ,1,1,1
,,Total,1582,601,0.379898862199747
, 2009-10,Kharif     ,1278,694,0.543035993740219
, 2010-11,Kharif     ,1508,825,0.547082228116711
, 2011-12,Kharif     ,1612,906,0.562034739454094
, 2012-13,Kharif     ,1330,699,0.525563909774436
, 2013-14,Kharif     ,2049,1110,0.541727672035139
, 2014-15,Kharif     ,1697,1053,0.620506776664702
, 2015-16,Kharif     ,1799,1174,0.652584769316287
, 2016-17,Kharif     ,1804,502,0.278270509977827
, 2017-18,Kharif     ,3694,3836,1.03844071467244
, 2018-19,Kharif     ,1912,783,0.409518828451883
Total - Bajra,,,69611,42175,0.605866888853773
Banana,,,,,
 1.CHITRADURGA, 1999-00,Whole Year ,575,11806,20.5321739130435
, 2000-01,Whole Year ,824,9305,11.2924757281553
, 2002-03,Whole Year ,3199,49719,15.5420443888715
, 2003-04,Whole Year ,972,35307,36.3240740740741
, 2004-05,Whole Year ,1171,11100,9.47907771135781
, 2005-06,Whole Year ,724,10489,14.4875690607735
, 2006-07,Whole Year ,1329,14090,10.601956358164
, 2007-08,Whole Year ,1501,17539,11.6848767488341
, 2008-09,Whole Year ,1874,14585,7.78281750266809
, 2009-10,Whole Year ,2228,18515,8.31014362657092
, 2010-11,Whole Year ,2248,27118,12.0631672597865
, 2011-12,Whole Year ,2144,28245,13.173973880597
Total - Banana,,,18789,247818,13.1895257863644
Black pepper,,,,,
 1.CHITRADURGA, 2013-14,Whole Year ,8,20,2.5
, 2014-15,Whole Year ,48,28.2,0.5875
, 2015-16,Whole Year ,75,57.4,0.765333333333333
, 2016-17,Whole Year ,1,0.6,0.6
, 2017-18,Whole Year ,24,15.8,0.658333333333333
, 2018-19,Whole Year ,24,15.2,0.633333333333333
Total - Black pepper,,,180,137.2,0.762222222222222
Cardamom,,,,,
 1.CHITRADURGA, 2018-19,Whole Year ,2,0.2,0.1
Total - Cardamom,,,2,0.2,0.1
Cashewnut,,,,,
 1.CHITRADURGA, 2008-09,Whole Year ,14,8.60706,0.61479
, 2009-10,Whole Year ,4,3,0.75
, 2010-11,Whole Year ,4,3,0.75
, 2011-12,Whole Year ,4,3,0.75
, 2012-13,Whole Year ,4,3,0.75
, 2013-14,Whole Year ,4,4,1
, 2014-15,Whole Year ,4,3,0.75
, 2017-18,Whole Year ,1,1,1
, 2018-19,Whole Year ,10,12,1.2
Total - Cashewnut,,,49,40.60706,0.828715510204082
Castor seed,,,,,
 1.CHITRADURGA, 1998-99,Kharif     ,1342,1308,0.974664679582712
, 1999-00,Kharif     ,1799,1388,0.77153974430239
, 2000-01,Kharif     ,3681,5759,1.56452051073078
, 2001-02,Kharif     ,1838,1234,0.671381936887922
, 2002-03,Kharif     ,1478,2334,1.57916102841678
, 2003-04,Kharif     ,1085,1068,0.984331797235023
, 2004-05,Kharif     ,1335,2443,1.82996254681648
, 2005-06,Kharif     ,2188,2276,1.04021937842779
, 2006-07,Kharif     ,2142,1711,0.798786181139122
, 2007-08,Kharif     ,3074,2062,0.670787247885491
, 2008-09,Kharif     ,1069,846,0.791393826005613
, 2009-10,Kharif     ,1581,1576,0.996837444655281
, 2010-11,Kharif     ,1963,1975,1.00611309220581
, 2011-12,Kharif     ,952,719,0.755252100840336
, 2012-13,Kharif     ,777,576,0.741312741312741
, 2013-14,Kharif     ,685,526,0.767883211678832
, 2014-15,Kharif     ,652,587,0.900306748466258
, 2015-16,Kharif     ,767,477,0.621903520208605
, 2016-17,Kharif     ,657,1170,1.78082191780822
, 2017-18,Kharif     ,208,162,0.778846153846154
, 2018-19,Kharif     ,305,175,0.573770491803279
Total - Castor seed,,,29578,30372,1.02684427615119
Coconut ,,,,Nuts*,Nuts/Hectare
 1.CHITRADURGA, 1998-99,Whole Year ,36609,214268000,5852.87770766751
, 1999-00,Whole Year ,37205,217756000,5852.86923800564
, 2000-01,Whole Year ,38162,223358000,5852.8903097322
, 2001-02,Whole Year ,39311,172562000,4389.66192668719
, 2002-03,Whole Year ,39618,173910000,4389.67136150235
, 2003-04,Whole Year ,43254,189870000,4389.65182410875
, 2004-05,Whole Year ,43354,190309000,4389.65262720856
, 2005-06,Whole Year ,40668,178519000,4389.66755188354
, 2006-07,Whole Year ,41821,183580000,4389.66069677913
, 2007-08,Whole Year ,42519,216488000,5091.55906771091
, 2008-09,Whole Year ,42563,291591000,6850.80938843597
, 2009-10,Whole Year ,42388,295008000,6959.70557705011
, 2010-11,Whole Year ,42299,583165000,13786.7325468687
, 2011-12,Whole Year ,42531,571248000,13431.3324398674
, 2012-13,Whole Year ,42526,571181000,13431.3361237831
, 2013-14,Whole Year ,38301,504271000,13166.0008877053
, 2014-15,Whole Year ,38729,297915000,7692.29776136745
, 2015-16,Whole Year ,40576,370932000,9141.66009463722
, 2016-17,Whole Year ,40806,425471000,10426.6774493947
, 2017-18,Whole Year ,39437,375590000,9523.79744909603
, 2018-19,Whole Year ,52903,343102000,6485.49231612574
Total - Coconut ,,,865580,6590094000,7613.50077404746
Coriander,,,,,
 1.CHITRADURGA, 1997-98,Whole Year ,782,79,0.101023017902813
, 1998-99,Whole Year ,698,70,0.100286532951289
, 1999-00,Whole Year ,387,39,0.10077519379845
, 2000-01,Whole Year ,391,39,0.0997442455242967
, 2001-02,Whole Year ,127,13,0.102362204724409
, 2002-03,Whole Year ,267,27,0.101123595505618
, 2003-04,Whole Year ,245,25,0.102040816326531
, 2004-05,Whole Year ,270,27,0.1
, 2005-06,Whole Year ,108,11,0.101851851851852
, 2006-07,Whole Year ,161,16,0.0993788819875776
, 2007-08,Whole Year ,215,75,0.348837209302326
, 2008-09,Whole Year ,413,265,0.641646489104116
, 2009-10,Whole Year ,205,120,0.585365853658537
, 2010-11,Whole Year ,88,33,0.375
, 2011-12,Whole Year ,67,27,0.402985074626866
, 2012-13,Whole Year ,48,19,0.395833333333333
, 2013-14,Whole Year ,78,24,0.307692307692308
, 2014-15,Whole Year ,104,35,0.336538461538462
, 2015-16,Whole Year ,166,60,0.36144578313253
, 2016-17,Whole Year ,175,60,0.342857142857143
, 2017-18,Whole Year ,99,45,0.454545454545455
, 2018-19,Whole Year ,35,31,0.885714285714286
Total - Coriander,,,5129,1140,0.22226554883993
Cotton(lint),,,,Bales*,Bales/Hectare
 1.CHITRADURGA, 1998-99,Kharif     ,26795,30271,1.12972569509237
, 1999-00,Kharif     ,13905,15166,1.09068680330816
, 2000-01,Kharif     ,16297,27965,1.71595999263668
, 2001-02,Kharif     ,17762,16460,0.926697443981534
, 2002-03,Kharif     ,7553,9979,1.32119687541374
, 2003-04,Kharif     ,4092,4300,1.05083088954057
, 2004-05,Kharif     ,15420,24022,1.55784695201038
, 2005-06,Whole Year ,15383,26687,1.73483715790158
, 2006-07,Whole Year ,8535,12117,1.41968365553603
, 2007-08,Whole Year ,10648,24767,2.32597670924117
, 2008-09,Whole Year ,4372,7054,1.61344922232388
, 2009-10,Whole Year ,10513,14749,1.40292970607819
, 2010-11,Kharif     ,14514,32813,2.26078269257269
,,Rabi       ,1600,2305,1.440625
,,Total,16114,35118,2.17934715154524
, 2011-12,Kharif     ,20190,37180,1.84150569588905
,,Rabi       ,211,399,1.89099526066351
,,Total,20401,37579,1.8420175481594
, 2012-13,Kharif     ,17637,25526,1.44729829336055
,,Rabi       ,1785,2204,1.23473389355742
,,Total,19422,27730,1.42776233137679
, 2013-14,Kharif     ,20250,34287,1.69318518518519
,,Rabi       ,716,1320,1.84357541899441
,,Total,20966,35607,1.69832109129066
, 2014-15,Kharif     ,28366,48504,1.70993442854121
,,Rabi       ,91,141,1.54945054945055
,,Summer     ,84,159,1.89285714285714
,,Total,28541,48804,1.70996110858064
, 2015-16,Kharif     ,16703,22121,1.32437286714961
,,Rabi       ,44,53,1.20454545454545
,,Summer     ,11,23,2.09090909090909
,,Total,16758,22197,1.32456140350877
, 2016-17,Kharif     ,8788,8004,0.910787437414656
, 2017-18,Kharif     ,10255,19656,1.91672354948805
,,Rabi       ,59,45,0.76271186440678
,,Total,10314,19701,1.91012216404887
, 2018-19,Kharif     ,9459,16544,1.74902209535892
,,Rabi       ,24,12,0.5
,,Total,9483,16556,1.7458610144469
Total - Cotton(lint),,,302062,464833,1.53886619303322
Cowpea(Lobia),,,,,
 1.CHITRADURGA, 2010-11,Kharif     ,934,755,0.808351177730193
,,Rabi       ,142,38,0.267605633802817
,,Total,1076,793,0.736988847583643
, 2011-12,Kharif     ,915,481,0.52568306010929
,,Rabi       ,135,48,0.355555555555556
,,Total,1050,529,0.503809523809524
, 2012-13,Kharif     ,406,280,0.689655172413793
,,Rabi       ,22,7,0.318181818181818
,,Summer     ,12,4,0.333333333333333
,,Total,440,291,0.661363636363636
, 2013-14,Kharif     ,743,267,0.35935397039031
,,Rabi       ,250,106,0.424
,,Summer     ,15,6,0.4
,,Total,1008,379,0.375992063492063
, 2014-15,Kharif     ,523,230,0.439770554493308
,,Rabi       ,263,96,0.365019011406844
,,Summer     ,71,26,0.366197183098592
,,Total,857,352,0.41073512252042
, 2015-16,Kharif     ,559,396,0.708407871198569
,,Rabi       ,158,70,0.443037974683544
,,Summer     ,11,3,0.272727272727273
,,Total,728,469,0.644230769230769
, 2016-17,Kharif     ,386,296,0.766839378238342
,,Rabi       ,45,1,0.0222222222222222
,,Total,431,297,0.689095127610209
, 2017-18,Kharif     ,373,85,0.227882037533512
,,Rabi       ,61,25,0.40983606557377
,,Total,434,110,0.253456221198157
, 2018-19,Kharif     ,72,27,0.375
,,Rabi       ,163,46,0.282208588957055
,,Total,235,73,0.31063829787234
Total - Cowpea(Lobia),,,6259,3293,0.526122383767375
Dry chillies,,,,,
 1.CHITRADURGA, 1997-98,Kharif     ,4199,5614,1.33698499642772
,,Rabi       ,108,187,1.73148148148148
,,Total,4307,5801,1.34687717668911
, 1998-99,Whole Year ,3786,2120,0.559957739038563
, 1999-00,Whole Year ,3376,2239,0.663210900473934
, 2000-01,Whole Year ,3481,3258,0.935937948865269
, 2001-02,Whole Year ,2485,1780,0.716297786720322
, 2002-03,Whole Year ,2250,3580,1.59111111111111
, 2003-04,Whole Year ,2664,3823,1.43506006006006
, 2004-05,Whole Year ,2445,1912,0.78200408997955
, 2005-06,Kharif     ,2087,2822,1.35218016291327
,,Rabi       ,66,107,1.62121212121212
,,Summer     ,58,153,2.63793103448276
,,Total,2211,3082,1.39393939393939
, 2006-07,Whole Year ,2067,3576,1.7300435413643
, 2007-08,Kharif     ,1868,2358,1.26231263383298
,,Rabi       ,99,173,1.74747474747475
,,Summer     ,63,213,3.38095238095238
,,Total,2030,2744,1.35172413793103
, 2008-09,Kharif     ,1682,1751,1.0410225921522
,,Rabi       ,75,127,1.69333333333333
,,Summer     ,45,148,3.28888888888889
,,Total,1802,2026,1.12430632630411
