Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
, 2004-05,Kharif     ,124,67,0.540322580645161
, 2005-06,Kharif     ,53,46,0.867924528301887
, 2006-07,Kharif     ,56,33,0.589285714285714
, 2007-08,Kharif     ,21,12,0.571428571428571
, 2008-09,Kharif     ,19,10,0.526315789473684
, 2009-10,Kharif     ,29,12,0.413793103448276
, 2010-11,Kharif     ,36,20,0.555555555555556
, 2011-12,Kharif     ,84,42,0.5
, 2012-13,Kharif     ,16,5,0.3125
, 2013-14,Kharif     ,15,9,0.6
, 2014-15,Kharif     ,13,7,0.538461538461538
, 2015-16,Kharif     ,18,9,0.5
, 2016-17,Kharif     ,7,4,0.571428571428571
, 2017-18,Kharif     ,9,8,0.888888888888889
, 2018-19,Kharif     ,7,4,0.571428571428571
Total - Sesamum,,,1179,581,0.492790500424088
Small millets,,,,,
 1.BANGALORE URBAN, 1999-00,Kharif     ,76,52,0.68421052631579
, 2000-01,Kharif     ,75,38,0.506666666666667
, 2001-02,Kharif     ,91,52,0.571428571428571
, 2002-03,Kharif     ,81,71,0.876543209876543
, 2003-04,Kharif     ,36,21,0.583333333333333
, 2004-05,Kharif     ,26,19,0.730769230769231
, 2005-06,Kharif     ,28,23,0.821428571428571
, 2006-07,Kharif     ,39,6,0.153846153846154
, 2007-08,Kharif     ,40,27,0.675
, 2012-13,Kharif     ,24,6,0.25
, 2013-14,Kharif     ,3,1,0.333333333333333
, 2014-15,Kharif     ,2,1,0.5
, 2015-16,Kharif     ,2,1,0.5
, 2017-18,Kharif     ,1,1,1
, 2018-19,Kharif     ,26,25,0.961538461538462
Total - Small millets,,,550,344,0.625454545454546
Soyabean,,,,,
 1.BANGALORE URBAN, 2018-19,Kharif     ,4,4,1
Total - Soyabean,,,4,4,1
Sugarcane,,,,,
 1.BANGALORE URBAN, 1997-98,Whole Year ,1585,149070,94.0504731861199
, 1999-00,Whole Year ,66,6646,100.69696969697
, 2000-01,Whole Year ,58,5951,102.603448275862
, 2001-02,Whole Year ,50,4038,80.76
, 2002-03,Whole Year ,91,7694,84.5494505494506
, 2003-04,Whole Year ,5,328,65.6
, 2006-07,Whole Year ,20,1748,87.4
, 2007-08,Whole Year ,20,1691,84.55
, 2010-11,Whole Year ,3,291,97
, 2012-13,Whole Year ,12,1003,83.5833333333333
, 2014-15,Whole Year ,2,182,91
, 2017-18,Whole Year ,2,188,94
, 2018-19,Whole Year ,30,2565,85.5
Total - Sugarcane,,,1944,181395,93.3101851851852
Sunflower,,,,,
 1.BANGALORE URBAN, 1998-99,Kharif     ,47,14,0.297872340425532
,,Rabi       ,10,6,0.6
,,Summer     ,5,3,0.6
,,Total,62,23,0.370967741935484
, 1999-00,Kharif     ,25,16,0.64
,,Summer     ,2,1,0.5
,,Total,27,17,0.62962962962963
, 2000-01,Kharif     ,10,8,0.8
, 2001-02,Kharif     ,8,7,0.875
, 2002-03,Kharif     ,7,5,0.714285714285714
,,Summer     ,1,1,1
,,Total,8,6,0.75
, 2003-04,Rabi       ,1,1,1
, 2004-05,Kharif     ,3,2,0.666666666666667
,,Summer     ,8,5,0.625
,,Total,11,7,0.636363636363636
, 2005-06,Kharif     ,12,9,0.75
,,Rabi       ,1,1,1
,,Summer     ,1,1,1
,,Total,14,11,0.785714285714286
, 2006-07,Kharif     ,12,7,0.583333333333333
,,Summer     ,5,4,0.8
,,Total,17,11,0.647058823529412
, 2007-08,Kharif     ,9,7,0.777777777777778
, 2008-09,Kharif     ,6,5,0.833333333333333
, 2009-10,Kharif     ,5,3,0.6
,,Rabi       ,4,3,0.75
,,Total,9,6,0.666666666666667
, 2010-11,Kharif     ,1,1,1
,,Summer     ,22,22,1
,,Total,23,23,1
, 2011-12,Summer     ,6,6,1
, 2012-13,Kharif     ,1,1,1
, 2014-15,Kharif     ,4,2,0.5
, 2015-16,Kharif     ,8,3,0.375
, 2016-17,Kharif     ,2,1,0.5
, 2017-18,Kharif     ,2,2,1
, 2018-19,Kharif     ,1,1,1
Total - Sunflower,,,229,148,0.646288209606987
Sweet potato,,,,,
 1.BANGALORE URBAN, 2003-04,Whole Year ,29,184,6.3448275862069
, 2004-05,Whole Year ,13,82,6.30769230769231
, 2015-16,Whole Year ,6,95,15.8333333333333
, 2018-19,Whole Year ,3,44,14.6666666666667
Total - Sweet potato,,,51,405,7.94117647058824
Tapioca,,,,,
 1.BANGALORE URBAN, 2014-15,Whole Year ,1,9,9
, 2018-19,Whole Year ,4,53,13.25
Total - Tapioca,,,5,62,12.4
Tobacco,,,,,
 1.BANGALORE URBAN, 2018-19,Whole Year ,1,1,1
Total - Tobacco,,,1,1,1
Turmeric,,,,,
 1.BANGALORE URBAN, 1997-98,Whole Year ,54,181,3.35185185185185
, 2003-04,Whole Year ,13,85,6.53846153846154
, 2016-17,Whole Year ,1,6,6
, 2017-18,Whole Year ,3,19,6.33333333333333
, 2018-19,Whole Year ,2,12,6
Total - Turmeric,,,73,303,4.15068493150685
Urad,,,,,
 1.BANGALORE URBAN, 1999-00,Kharif     ,116,38,0.327586206896552
, 2000-01,Kharif     ,134,52,0.388059701492537
, 2001-02,Kharif     ,38,14,0.368421052631579
, 2002-03,Kharif     ,13,2,0.153846153846154
, 2003-04,Kharif     ,21,5,0.238095238095238
, 2004-05,Kharif     ,25,3,0.12
, 2005-06,Kharif     ,16,3,0.1875
, 2006-07,Kharif     ,23,3,0.130434782608696
, 2007-08,Kharif     ,33,14,0.424242424242424
, 2008-09,Kharif     ,30,8,0.266666666666667
, 2009-10,Kharif     ,69,6,0.0869565217391304
, 2010-11,Kharif     ,43,16,0.372093023255814
, 2011-12,Kharif     ,26,10,0.384615384615385
, 2012-13,Kharif     ,28,13,0.464285714285714
, 2013-14,Kharif     ,8,4,0.5
, 2014-15,Kharif     ,17,5,0.294117647058823
, 2015-16,Kharif     ,7,2,0.285714285714286
, 2016-17,Kharif     ,5,2,0.4
, 2017-18,Kharif     ,4,2,0.5
, 2018-19,Kharif     ,7,3,0.428571428571429
Total - Urad,,,663,205,0.30920060331825
Wheat,,,,,
 1.BANGALORE URBAN, 2018-19,Rabi       ,3,3,1
Total - Wheat,,,3,3,1
