Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Karnataka,,,,,
Arecanut,,,,,
 1.KOLAR, 1997-98,Whole Year ,111,155,1.3963963963964
, 1998-99,Whole Year ,111,749,6.74774774774775
, 2000-01,Whole Year ,86,120,1.3953488372093
, 2001-02,Whole Year ,81,113,1.39506172839506
, 2003-04,Whole Year ,67,94,1.40298507462687
, 2004-05,Whole Year ,54,76,1.40740740740741
, 2005-06,Whole Year ,54,364,6.74074074074074
, 2006-07,Whole Year ,54,76,1.40740740740741
, 2018-19,Whole Year ,5,45,9
Total - Arecanut,,,623,1792,2.87640449438202
Arhar/Tur,,,,,
 1.KOLAR, 1997-98,Kharif     ,9925,3432,0.345793450881612
, 1998-99,Kharif     ,12694,11239,0.885378919174413
, 1999-00,Kharif     ,8908,5568,0.625056129321958
, 2000-01,Kharif     ,8048,6828,0.848409542743539
, 2001-02,Kharif     ,4702,1979,0.420884729902169
, 2002-03,Kharif     ,2883,852,0.295525494276795
, 2003-04,Kharif     ,6078,4533,0.745804540967424
, 2004-05,Kharif     ,7907,6332,0.80080940938409
, 2005-06,Kharif     ,8991,5091,0.566232899566233
, 2006-07,Kharif     ,6166,3321,0.538598767434317
, 2007-08,Kharif     ,3195,1685,0.527386541471048
, 2008-09,Kharif     ,3200,2803,0.8759375
, 2009-10,Kharif     ,1852,1510,0.815334773218143
, 2010-11,Kharif     ,4086,7503,1.83627019089574
, 2011-12,Kharif     ,3401,5208,1.53131431931785
, 2012-13,Kharif     ,3829,4420,1.15434839383651
, 2013-14,Kharif     ,2506,1895,0.756185155626496
, 2014-15,Kharif     ,4657,4929,1.05840669959201
, 2015-16,Kharif     ,2637,1816,0.688661357603337
, 2016-17,Kharif     ,3540,972,0.274576271186441
, 2017-18,Kharif     ,2297,2653,1.154984762734
, 2018-19,Kharif     ,2053,876,0.426692644909888
Total - Arhar/Tur,,,113555,85445,0.752454757606446
Bajra,,,,,
 1.KOLAR, 1997-98,Kharif     ,119,44,0.369747899159664
, 1998-99,Kharif     ,172,81,0.47093023255814
, 1999-00,Kharif     ,228,87,0.381578947368421
, 2000-01,Kharif     ,44,19,0.431818181818182
, 2002-03,Kharif     ,378,138,0.365079365079365
, 2003-04,Kharif     ,31,9,0.290322580645161
, 2004-05,Kharif     ,77,29,0.376623376623377
, 2005-06,Kharif     ,93,54,0.580645161290323
, 2006-07,Kharif     ,100,45,0.45
, 2007-08,Kharif     ,39,27,0.692307692307692
, 2018-19,Kharif     ,98,89,0.908163265306122
Total - Bajra,,,1379,622,0.451051486584482
Banana,,,,,
 1.KOLAR, 1999-00,Whole Year ,422,9902,23.4644549763033
, 2000-01,Whole Year ,481,8842,18.3825363825364
, 2002-03,Whole Year ,1096,14701,13.4133211678832
, 2003-04,Whole Year ,1366,42123,30.8367496339678
, 2004-05,Whole Year ,1101,7498,6.81017257039055
, 2005-06,Whole Year ,1382,23168,16.7641099855282
, 2006-07,Whole Year ,2068,63037,30.4821083172147
, 2007-08,Whole Year ,568,5824,10.2535211267606
, 2008-09,Whole Year ,518,16886,32.5984555984556
, 2009-10,Whole Year ,568,8145,14.3397887323944
, 2010-11,Whole Year ,823,10525,12.7885783718105
, 2011-12,Whole Year ,750,10234,13.6453333333333
Total - Banana,,,11143,220885,19.822758682581
Cardamom,,,,,
 1.KOLAR, 2018-19,Whole Year ,1,0.1,0.1
Total - Cardamom,,,1,0.1,0.1
Cashewnut,,,,,
 1.KOLAR, 2008-09,Whole Year ,883,542.85957,0.61479
, 2009-10,Whole Year ,883,670,0.758776896942242
, 2010-11,Whole Year ,1566,569,0.363346104725415
, 2011-12,Whole Year ,1566,2223,1.41954022988506
, 2012-13,Whole Year ,1515,2151,1.41980198019802
, 2013-14,Whole Year ,1425,868,0.609122807017544
, 2014-15,Whole Year ,700,450,0.642857142857143
, 2015-16,Whole Year ,314,183,0.582802547770701
, 2016-17,Whole Year ,197,91,0.461928934010152
, 2017-18,Whole Year ,97,71,0.731958762886598
, 2018-19,Whole Year ,69,83,1.20289855072464
Total - Cashewnut,,,9215,7901.85957,0.857499682040152
Castor seed,,,,,
 1.KOLAR, 1998-99,Kharif     ,298,254,0.852348993288591
, 1999-00,Kharif     ,412,318,0.771844660194175
, 2000-01,Kharif     ,292,374,1.28082191780822
, 2001-02,Kharif     ,124,92,0.741935483870968
, 2002-03,Kharif     ,140,129,0.921428571428571
, 2003-04,Kharif     ,671,602,0.897168405365127
, 2004-05,Kharif     ,297,258,0.868686868686869
, 2005-06,Kharif     ,497,517,1.04024144869215
, 2006-07,Kharif     ,497,397,0.798792756539235
, 2007-08,Kharif     ,45,30,0.666666666666667
, 2008-09,Kharif     ,69,65,0.942028985507246
, 2009-10,Kharif     ,72,47,0.652777777777778
, 2010-11,Kharif     ,80,67,0.8375
, 2011-12,Kharif     ,87,73,0.839080459770115
, 2012-13,Kharif     ,104,65,0.625
, 2013-14,Kharif     ,104,93,0.894230769230769
, 2014-15,Kharif     ,57,35,0.614035087719298
, 2015-16,Kharif     ,55,29,0.527272727272727
, 2016-17,Kharif     ,60,30,0.5
, 2017-18,Kharif     ,57,37,0.649122807017544
, 2018-19,Kharif     ,30,17,0.566666666666667
Total - Castor seed,,,4048,3529,0.871788537549407
Coconut ,,,,Nuts*,Nuts/Hectare
 1.KOLAR, 1998-99,Whole Year ,2101,10030000,4773.91718229415
, 1999-00,Whole Year ,2101,10030000,4773.91718229415
, 2000-01,Whole Year ,2101,10030000,4773.91718229415
, 2001-02,Whole Year ,2101,7523000,3580.67586863398
, 2002-03,Whole Year ,2101,7523000,3580.67586863398
, 2003-04,Whole Year ,2101,7523000,3580.67586863398
, 2004-05,Whole Year ,2101,7523000,3580.67586863398
, 2005-06,Whole Year ,2101,7523000,3580.67586863398
, 2006-07,Whole Year ,2101,7523000,3580.67586863398
, 2007-08,Whole Year ,1471,7490000,5091.7743031951
, 2008-09,Whole Year ,1471,10078000,6851.12168592794
, 2009-10,Whole Year ,1471,10459000,7110.12916383413
, 2010-11,Whole Year ,2805,26814000,9559.35828877005
, 2011-12,Whole Year ,2805,27886000,9941.53297682709
, 2012-13,Whole Year ,2805,27617000,9845.63279857398
, 2013-14,Whole Year ,2805,22254000,7933.68983957219
, 2014-15,Whole Year ,2566,22899000,8924.00623538581
, 2015-16,Whole Year ,2341,19577000,8362.66552755233
, 2016-17,Whole Year ,2109,16488000,7817.92318634424
, 2017-18,Whole Year ,1976,15624000,7906.88259109312
, 2018-19,Whole Year ,1229,8704000,7082.18063466233
Total - Coconut ,,,44763,291118000,6503.54087080848
Coriander,,,,,
 1.KOLAR, 1997-98,Whole Year ,67,7,0.104477611940299
, 1998-99,Whole Year ,60,6,0.1
, 1999-00,Whole Year ,70,7,0.1
, 2000-01,Whole Year ,120,12,0.1
, 2001-02,Whole Year ,56,6,0.107142857142857
, 2002-03,Whole Year ,57,6,0.105263157894737
, 2003-04,Whole Year ,88,9,0.102272727272727
, 2004-05,Whole Year ,108,11,0.101851851851852
, 2005-06,Whole Year ,78,8,0.102564102564103
, 2006-07,Whole Year ,66,7,0.106060606060606
, 2007-08,Whole Year ,5,2,0.4
, 2008-09,Whole Year ,5,3,0.6
, 2009-10,Whole Year ,5,2,0.4
, 2010-11,Whole Year ,5,2,0.4
, 2011-12,Whole Year ,5,2,0.4
, 2012-13,Whole Year ,5,2,0.4
, 2013-14,Whole Year ,5,2,0.4
, 2014-15,Whole Year ,5,2,0.4
, 2015-16,Whole Year ,5,2,0.4
, 2016-17,Whole Year ,5,2,0.4
, 2017-18,Whole Year ,5,2,0.4
, 2018-19,Whole Year ,761,680,0.893561103810775
Total - Coriander,,,1586,782,0.493064312736444
Cotton(lint),,,,Bales*,Bales/Hectare
 1.KOLAR, 1998-99,Kharif     ,30,53,1.76666666666667
Total - Cotton(lint),,,30,53,1.76666666666667
Cowpea(Lobia),,,,,
 1.KOLAR, 2010-11,Kharif     ,1766,2027,1.14779161947905
,,Rabi       ,18,5,0.277777777777778
,,Total,1784,2032,1.1390134529148
, 2011-12,Kharif     ,1600,2804,1.7525
,,Rabi       ,19,7,0.368421052631579
,,Total,1619,2811,1.73625694873379
, 2012-13,Kharif     ,1200,1754,1.46166666666667
,,Rabi       ,14,5,0.357142857142857
,,Total,1214,1759,1.44892915980231
, 2013-14,Kharif     ,1255,941,0.749800796812749
,,Rabi       ,14,6,0.428571428571429
,,Total,1269,947,0.746256895193065
, 2014-15,Kharif     ,928,785,0.845905172413793
,,Rabi       ,14,5,0.357142857142857
,,Total,942,790,0.83864118895966
, 2015-16,Kharif     ,1126,1132,1.00532859680284
,,Rabi       ,8,4,0.5
,,Total,1134,1136,1.00176366843034
, 2016-17,Kharif     ,1083,829,0.765466297322253
, 2017-18,Kharif     ,1601,364,0.22735790131168
, 2018-19,Kharif     ,216,82,0.37962962962963
Total - Cowpea(Lobia),,,10862,10750,0.989688823421101
Dry chillies,,,,,
 1.KOLAR, 1997-98,Kharif     ,1126,1558,1.38365896980462
,,Rabi       ,165,177,1.07272727272727
,,Total,1291,1735,1.3439194422928
, 1998-99,Whole Year ,2070,1822,0.880193236714976
, 1999-00,Whole Year ,2127,2453,1.15326751292901
, 2000-01,Whole Year ,1792,1439,0.803013392857143
, 2001-02,Whole Year ,1782,2122,1.19079685746352
, 2002-03,Whole Year ,1101,2209,2.0063578564941
, 2003-04,Whole Year ,1864,2858,1.53326180257511
, 2004-05,Whole Year ,1444,1332,0.922437673130194
, 2005-06,Kharif     ,527,383,0.726755218216319
,,Rabi       ,244,388,1.59016393442623
,,Summer     ,340,473,1.39117647058824
,,Total,1111,1244,1.11971197119712
, 2006-07,Whole Year ,988,2113,2.13866396761134
, 2007-08,Kharif     ,283,255,0.901060070671378
,,Rabi       ,198,346,1.74747474747475
,,Summer     ,858,2904,3.38461538461538
,,Total,1339,3505,2.61762509335325
, 2008-09,Kharif     ,394,366,0.928934010152284
,,Rabi       ,316,536,1.69620253164557
,,Summer     ,1063,1592,1.49764816556914
,,Total,1773,2494,1.40665538635082
, 2009-10,Rabi       ,227,371,1.63436123348018
,,Summer     ,840,2221,2.64404761904762
,,Total,1067,2592,2.42924086223055
, 2010-11,Kharif     ,501,413,0.82435129740519
,,Rabi       ,288,782,2.71527777777778
,,Summer     ,745,1166,1.56510067114094
,,Total,1534,2361,1.53911342894394
, 2011-12,Kharif     ,503,406,0.807157057654075
,,Rabi       ,245,578,2.35918367346939
,,Summer     ,300,428,1.42666666666667
,,Total,1048,1412,1.34732824427481
, 2012-13,Kharif     ,272,249,0.915441176470588
,,Rabi       ,246,672,2.73170731707317
,,Summer     ,275,397,1.44363636363636
,,Total,793,1318,1.66204287515763
, 2013-14,Kharif     ,459,509,1.10893246187364
,,Rabi       ,225,426,1.89333333333333
,,Summer     ,250,664,2.656
,,Total,934,1599,1.71199143468951
, 2014-15,Kharif     ,425,481,1.13176470588235
,,Rabi       ,223,418,1.87443946188341
,,Summer     ,179,345,1.92737430167598
,,Total,827,1244,1.50423216444982
, 2015-16,Kharif     ,466,404,0.866952789699571
,,Rabi       ,243,491,2.02057613168724
,,Summer     ,165,302,1.83030303030303
,,Total,874,1197,1.3695652173913
, 2016-17,Kharif     ,375,755,2.01333333333333
,,Rabi       ,235,503,2.14042553191489
,,Summer     ,85,148,1.74117647058824
,,Total,695,1406,2.02302158273381
, 2017-18,Kharif     ,353,664,1.88101983002833
,,Rabi       ,178,358,2.01123595505618
,,Summer     ,150,275,1.83333333333333
,,Total,681,1297,1.90455212922173
Total - Dry chillies,,,27135,39752,1.46497143910079
Garlic,,,,,
 1.KOLAR, 1997-98,Whole Year ,12,14,1.16666666666667
, 1998-99,Whole Year ,15,17,1.13333333333333
, 1999-00,Whole Year ,5,6,1.2
, 2018-19,Whole Year ,2,13,6.5
Total - Garlic,,,34,50,1.47058823529412
Ginger,,,,,
 1.KOLAR, 1997-98,Kharif     ,4,5,1.25
, 1998-99,Kharif     ,3,39,13
, 2018-19,Whole Year ,13,200.1,15.3923076923077
Total - Ginger,,,20,244.1,12.205
Gram,,,,,
 1.KOLAR, 1998-99,Rabi       ,21,15,0.714285714285714
, 2001-02,Rabi       ,10,6,0.6
, 2004-05,Rabi       ,144,108,0.75
, 2005-06,Rabi       ,52,36,0.692307692307692
, 2006-07,Kharif     ,16,2,0.125
, 2009-10,Kharif     ,127,75,0.590551181102362
,,Rabi       ,5890,1757,0.29830220713073
,,Total,6017,1832,0.304470666445072
, 2010-11,Rabi       ,26,16,0.615384615384615
, 2011-12,Rabi       ,28,11,0.392857142857143
, 2012-13,Rabi       ,15,10,0.666666666666667
, 2013-14,Rabi       ,14,11,0.785714285714286
, 2014-15,Rabi       ,8,6,0.75
, 2018-19,Rabi       ,33,16,0.484848484848485
Total - Gram,,,6384,2069,0.324091478696742
Groundnut,,,,,
 1.KOLAR, 1997-98,Kharif     ,86924,68844,0.792002208826101
,,Rabi       ,2622,3801,1.44965675057208
,,Total,89546,72645,0.811259017711567
, 1998-99,Kharif     ,84759,69141,0.815736381977135
,,Rabi       ,2135,2365,1.10772833723653
,,Total,86894,71506,0.822910672773724
, 1999-00,Kharif     ,65167,30583,0.469301947304617
,,Rabi       ,729,1206,1.65432098765432
,,Total,65896,31789,0.482411679009348
, 2000-01,Kharif     ,53073,75207,1.41704821660731
,,Rabi       ,1943,2697,1.38805970149254
,,Total,55016,77904,1.41602442925694
, 2001-02,Kharif     ,54751,30857,0.563587879673431
, 2002-03,Kharif     ,33281,10445,0.313842733090953
,,Rabi       ,209,227,1.08612440191388
,,Total,33490,10672,0.318662287249925
, 2003-04,Kharif     ,43008,30706,0.713960193452381
,,Rabi       ,225,219,0.973333333333333
,,Total,43233,30925,0.715310064071427
, 2004-05,Kharif     ,50172,31973,0.637267798772224
,,Rabi       ,79,72,0.911392405063291
,,Total,50251,32045,0.637698752263637
, 2005-06,Kharif     ,51664,36605,0.708520439764633
,,Rabi       ,382,376,0.984293193717278
,,Total,52046,36981,0.710544518310725
, 2006-07,Kharif     ,37775,11709,0.309966909331568
,,Rabi       ,273,330,1.20879120879121
,,Total,38048,12039,0.316416105971404
, 2007-08,Kharif     ,10776,11155,1.0351707498144
,,Rabi       ,95,82,0.863157894736842
,,Total,10871,11237,1.03366755588262
