Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
, 2014-15,Kharif     ,1050,659,0.627619047619048
, 2015-16,Kharif     ,928,247,0.266163793103448
, 2016-17,Kharif     ,1414,701,0.495756718528996
, 2017-18,Kharif     ,308,173,0.561688311688312
, 2018-19,Kharif     ,164,94,0.573170731707317
Total - Castor seed,,,23919,20944,0.875621890547264
Coconut ,,,,Nuts*,Nuts/Hectare
 1.KOPPAL, 1998-99,Whole Year ,254,1211000,4767.71653543307
, 1999-00,Whole Year ,623,2971000,4768.86035313002
, 2000-01,Whole Year ,672,3205000,4769.34523809524
, 2001-02,Whole Year ,1098,5236000,4768.67030965392
, 2002-03,Whole Year ,492,2346000,4768.29268292683
, 2003-04,Whole Year ,204,973000,4769.60784313726
, 2004-05,Whole Year ,344,1640000,4767.44186046512
, 2005-06,Whole Year ,980,4673000,4768.36734693878
, 2006-07,Whole Year ,628,2995000,4769.10828025478
, 2007-08,Whole Year ,585,2979000,5092.30769230769
, 2008-09,Whole Year ,595,4076000,6850.42016806723
, 2009-10,Whole Year ,618,4394000,7110.03236245955
, 2010-11,Whole Year ,629,6013000,9559.61844197138
, 2011-12,Whole Year ,652,6482000,9941.71779141104
, 2012-13,Whole Year ,652,6419000,9845.09202453988
, 2013-14,Whole Year ,696,5522000,7933.90804597701
, 2014-15,Whole Year ,812,7246000,8923.64532019704
, 2015-16,Whole Year ,813,6799000,8362.85362853629
, 2016-17,Whole Year ,1023,7998000,7818.18181818182
, 2017-18,Whole Year ,1111,8785000,7907.29072907291
, 2018-19,Whole Year ,142,1006000,7084.50704225352
Total - Coconut ,,,13623,92969000,6824.41459296778
Coriander,,,,,
 1.KOPPAL, 1998-99,Whole Year ,413,72,0.174334140435835
, 1999-00,Whole Year ,355,62,0.174647887323944
, 2000-01,Whole Year ,463,81,0.174946004319654
, 2001-02,Whole Year ,170,30,0.176470588235294
, 2002-03,Whole Year ,150,26,0.173333333333333
, 2003-04,Whole Year ,388,68,0.175257731958763
, 2004-05,Whole Year ,824,144,0.174757281553398
, 2005-06,Whole Year ,812,141,0.173645320197044
, 2007-08,Whole Year ,174,61,0.350574712643678
, 2008-09,Whole Year ,452,244,0.539823008849557
, 2014-15,Whole Year ,1225,415,0.338775510204082
, 2015-16,Whole Year ,118,46,0.389830508474576
, 2018-19,Whole Year ,84,75,0.892857142857143
Total - Coriander,,,5628,1465,0.260305614783227
Cotton(lint),,,,Bales*,Bales/Hectare
 1.KOPPAL, 1998-99,Kharif     ,19182,18430,0.960796580127203
, 1999-00,Kharif     ,19037,14362,0.754425592267689
, 2000-01,Kharif     ,25417,20690,0.814022111185427
, 2001-02,Kharif     ,35991,38735,1.07624128254286
, 2002-03,Kharif     ,4684,4337,0.925918018787361
, 2003-04,Kharif     ,12569,5093,0.405203277905959
, 2004-05,Kharif     ,29156,26932,0.923720674989711
, 2005-06,Whole Year ,11560,4788,0.414186851211073
, 2006-07,Whole Year ,3779,1940,0.51336332363059
, 2007-08,Whole Year ,12819,9164,0.714876355409938
, 2008-09,Whole Year ,10878,15302,1.40669240669241
, 2009-10,Whole Year ,17514,7430,0.424232042937079
, 2010-11,Kharif     ,2575,5108,1.98368932038835
,,Rabi       ,18792,23661,1.25909961685824
,,Total,21367,28769,1.34642205269809
, 2011-12,Kharif     ,4252,10621,2.49788334901223
,,Rabi       ,6910,3128,0.452677279305355
,,Total,11162,13749,1.23176850026877
, 2012-13,Kharif     ,4919,15393,3.12929457206749
,,Rabi       ,4310,2071,0.480510440835267
,,Total,9229,17464,1.89229602340449
, 2013-14,Kharif     ,4447,12077,2.71576343602429
,,Rabi       ,7653,14112,1.84398275186202
,,Total,12100,26189,2.16438016528926
, 2014-15,Kharif     ,12128,36529,3.01195580474934
,,Rabi       ,10772,13182,1.22372818418121
,,Total,22900,49711,2.17078602620087
, 2015-16,Kharif     ,17294,11113,0.642592806753788
,,Rabi       ,10471,11702,1.11756279247445
,,Total,27765,22815,0.821717990275527
, 2016-17,Kharif     ,1598,2411,1.50876095118899
,,Rabi       ,1451,300,0.206753962784287
,,Total,3049,2711,0.889143981633322
, 2017-18,Kharif     ,3364,10301,3.06212841854935
,,Rabi       ,3242,2446,0.754472547809994
,,Total,6606,12747,1.92960944595822
, 2018-19,Kharif     ,6574,12453,1.8942804989352
,,Rabi       ,536,258,0.48134328358209
,,Total,7110,12711,1.78776371308017
Total - Cotton(lint),,,323874,354069,1.0932307008281
Cowpea(Lobia),,,,,
 1.KOPPAL, 2010-11,Kharif     ,3541,3021,0.853148828014685
,,Rabi       ,3751,991,0.264196214342842
,,Total,7292,4012,0.550191991223258
, 2011-12,Kharif     ,1795,694,0.386629526462396
,,Rabi       ,2106,744,0.353276353276353
,,Total,3901,1438,0.368623429889772
, 2012-13,Kharif     ,1118,300,0.268336314847943
,,Summer     ,1619,578,0.357010500308833
,,Total,2737,878,0.320789185239313
, 2013-14,Kharif     ,1044,494,0.473180076628352
,,Summer     ,2956,1059,0.358254397834912
,,Total,4000,1553,0.38825
, 2014-15,Kharif     ,2005,733,0.365586034912718
,,Summer     ,2467,705,0.285772192946899
,,Total,4472,1438,0.321556350626118
, 2015-16,Kharif     ,1086,218,0.20073664825046
,,Summer     ,1840,434,0.235869565217391
,,Total,2926,652,0.22282980177717
, 2016-17,Kharif     ,2183,1672,0.765918460833715
,,Summer     ,2445,406,0.166053169734151
,,Total,4628,2078,0.449006050129646
, 2017-18,Kharif     ,1182,266,0.225042301184433
,,Summer     ,1577,470,0.298034242232086
,,Total,2759,736,0.266763320043494
, 2018-19,Kharif     ,1058,497,0.469754253308129
,,Summer     ,1308,170,0.129969418960245
,,Total,2366,667,0.281910397295013
Total - Cowpea(Lobia),,,35081,13452,0.383455431715173
Dry chillies,,,,,
 1.KOPPAL, 1998-99,Whole Year ,156,134,0.858974358974359
, 1999-00,Whole Year ,519,627,1.20809248554913
, 2000-01,Whole Year ,715,842,1.17762237762238
, 2001-02,Whole Year ,521,260,0.499040307101727
, 2002-03,Whole Year ,515,251,0.487378640776699
, 2003-04,Whole Year ,1574,2575,1.63595933926302
, 2004-05,Whole Year ,561,550,0.980392156862745
, 2005-06,Kharif     ,500,364,0.728
,,Rabi       ,167,271,1.62275449101796
,,Summer     ,240,633,2.6375
,,Total,907,1268,1.39801543550165
, 2006-07,Whole Year ,840,1664,1.98095238095238
, 2007-08,Kharif     ,712,641,0.900280898876405
,,Rabi       ,533,930,1.74484052532833
,,Summer     ,203,687,3.38423645320197
,,Total,1448,2258,1.55939226519337
, 2008-09,Kharif     ,730,678,0.928767123287671
,,Rabi       ,738,1251,1.69512195121951
,,Summer     ,166,545,3.28313253012048
,,Total,1634,2474,1.5140758873929
, 2009-10,Rabi       ,767,2573,3.35462842242503
,,Summer     ,158,728,4.60759493670886
,,Total,925,3301,3.56864864864865
, 2010-11,Kharif     ,770,1997,2.59350649350649
,,Rabi       ,760,3430,4.51315789473684
,,Summer     ,166,505,3.0421686746988
,,Total,1696,5932,3.49764150943396
, 2011-12,Kharif     ,774,625,0.80749354005168
,,Rabi       ,650,1659,2.55230769230769
,,Summer     ,222,777,3.5
,,Total,1646,3061,1.85965978128797
, 2012-13,Kharif     ,790,724,0.916455696202532
,,Rabi       ,655,1623,2.47786259541985
,,Summer     ,166,469,2.82530120481928
,,Total,1611,2816,1.747982619491
, 2013-14,Kharif     ,811,899,1.10850801479655
,,Rabi       ,713,1351,1.89481065918654
,,Summer     ,191,508,2.65968586387435
,,Total,1715,2758,1.60816326530612
, 2014-15,Kharif     ,3999,4525,1.13153288322081
,,Rabi       ,591,1109,1.87648054145516
,,Summer     ,204,393,1.92647058823529
,,Total,4794,6027,1.25719649561952
, 2015-16,Kharif     ,1146,994,0.867364746945899
,,Rabi       ,277,699,2.52346570397112
,,Summer     ,804,1473,1.83208955223881
,,Total,2227,3166,1.42164346654692
, 2016-17,Kharif     ,1126,2268,2.01420959147425
,,Rabi       ,1199,3038,2.53377814845705
,,Summer     ,627,1418,2.2615629984051
,,Total,2952,6724,2.27777777777778
, 2017-18,Kharif     ,1655,3113,1.8809667673716
,,Rabi       ,357,825,2.3109243697479
,,Summer     ,222,445,2.0045045045045
,,Total,2234,4383,1.96195165622202
, 2018-19,Kharif     ,2199,2728,1.24056389267849
Total - Dry chillies,,,31389,53799,1.71394437541814
Garlic,,,,,
 1.KOPPAL, 2018-19,Whole Year ,1,7,7
Total - Garlic,,,1,7,7
Ginger,,,,,
 1.KOPPAL, 2015-16,Whole Year ,24,896,37.3333333333333
, 2018-19,Whole Year ,1,15.4,15.4
Total - Ginger,,,25,911.4,36.456
Gram,,,,,
 1.KOPPAL, 1998-99,Rabi       ,11179,5352,0.478754808122372
, 1999-00,Rabi       ,9148,3465,0.378771316134674
, 2000-01,Rabi       ,11735,6517,0.555347251810822
, 2001-02,Rabi       ,21333,7805,0.365865091642057
, 2002-03,Rabi       ,20762,2515,0.121134765436856
, 2003-04,Rabi       ,17881,1696,0.0948492813601029
, 2004-05,Rabi       ,4117,3723,0.904299247024532
, 2005-06,Rabi       ,16611,6486,0.390464150261875
, 2006-07,Kharif     ,4,1,0.25
,,Rabi       ,17526,2288,0.130548898778957
,,Total,17530,2289,0.130576155162578
, 2007-08,Rabi       ,17926,9311,0.519413142920897
, 2008-09,Rabi       ,24391,9162,0.375630355458981
, 2009-10,Kharif     ,6518,1319,0.202362687941086
,,Rabi       ,4576,843,0.184222027972028
,,Total,11094,2162,0.194880115377682
, 2010-11,Rabi       ,41074,25045,0.609753128499781
, 2011-12,Rabi       ,33152,6299,0.19000361969112
, 2012-13,Rabi       ,63187,37397,0.591846424106224
, 2013-14,Rabi       ,56132,32528,0.579491199315898
, 2014-15,Rabi       ,52053,31352,0.602309184869268
, 2015-16,Rabi       ,89794,27895,0.310655500367508
, 2016-17,Rabi       ,43728,22225,0.508255579948774
, 2017-18,Rabi       ,70673,31287,0.442700890014574
, 2018-19,Rabi       ,63150,18958,0.300205859065717
Total - Gram,,,696650,293469,0.421257446350391
Groundnut,,,,,
 1.KOPPAL, 1998-99,Kharif     ,33546,13592,0.405174983604603
,,Rabi       ,19845,17929,0.903451751070799
,,Total,53391,31521,0.590380401191212
, 1999-00,Kharif     ,40810,22826,0.559323695172752
,,Rabi       ,20484,19907,0.971831673501269
,,Total,61294,42733,0.697180800730903
, 2000-01,Kharif     ,34526,22654,0.656143196431675
,,Rabi       ,21225,23430,1.10388692579505
,,Total,55751,46084,0.826604007103012
, 2001-02,Kharif     ,47029,43902,0.933509111399349
, 2002-03,Kharif     ,30680,10837,0.353226857887875
,,Rabi       ,14398,12721,0.883525489651341
,,Total,45078,23558,0.522605261990328
, 2003-04,Kharif     ,26530,13614,0.513154918959668
,,Rabi       ,16907,15082,0.892056544626486
,,Total,43437,28696,0.66063494256049
, 2004-05,Kharif     ,25682,13677,0.532551981932871
,,Rabi       ,16148,8821,0.546259598711915
,,Total,41830,22498,0.537843652880708
, 2005-06,Kharif     ,29315,14847,0.506464267439877
,,Rabi       ,15624,10553,0.675435227854583
,,Total,44939,25400,0.56521061883887
, 2006-07,Kharif     ,19135,2786,0.14559707342566
,,Rabi       ,13175,8198,0.622239089184061
,,Total,32310,10984,0.339956669761684
, 2007-08,Kharif     ,18185,11649,0.640582897992851
,,Rabi       ,13716,11844,0.863517060367454
,,Total,31901,23493,0.736434594526817
, 2008-09,Kharif     ,23118,12154,0.52573752054676
,,Rabi       ,18791,13424,0.714384545793199
,,Total,41909,25578,0.610322365124436
, 2009-10,Kharif     ,22986,7712,0.335508570434177
,,Rabi       ,25107,18032,0.718206077986219
,,Total,48093,25744,0.535296196951739
, 2010-11,Kharif     ,22818,18681,0.818695766500131
,,Rabi       ,24183,22836,0.944299714675599
,,Total,47001,41517,0.88332163145465
, 2011-12,Kharif     ,18007,15435,0.857166657411007
,,Rabi       ,23893,18022,0.75427949608672
,,Total,41900,33457,0.798496420047733
, 2012-13,Kharif     ,10639,6559,0.616505310649497
,,Summer     ,21722,10937,0.503498757020532
,,Total,32361,17496,0.540650783350329
, 2013-14,Kharif     ,13048,11627,0.891094420600858
,,Summer     ,20324,17396,0.85593387128518
,,Total,33372,29023,0.869681169842982
, 2014-15,Kharif     ,13360,10750,0.804640718562874
,,Summer     ,21705,19197,0.884450587422253
,,Total,35065,29947,0.854042492513903
, 2015-16,Kharif     ,9300,5354,0.575698924731183
,,Summer     ,12974,11845,0.912979805765377
,,Total,22274,17199,0.77215587680704
, 2016-17,Kharif     ,20085,10113,0.503510082150859
,,Summer     ,13541,7873,0.58141939295473
,,Total,33626,17986,0.534883720930232
, 2017-18,Kharif     ,12639,15489,1.22549252314265
,,Summer     ,21555,25207,1.16942704708884
,,Total,34194,40696,1.19015031876937
, 2018-19,Kharif     ,11973,5972,0.498788941785684
,,Summer     ,18825,15380,0.816998671978752
,,Total,30798,21352,0.693291772192999
Total - Groundnut,,,857553,598864,0.698340510732281
Horse-gram,,,,,
 1.KOPPAL, 1998-99,Kharif     ,14113,3674,0.260327357755261
,,Rabi       ,844,389,0.460900473933649
,,Total,14957,4063,0.271645383432506
, 1999-00,Kharif     ,10729,2273,0.211855718147078
,,Rabi       ,3330,1433,0.43033033033033
,,Total,14059,3706,0.26360338573156
, 2000-01,Kharif     ,10295,6445,0.626032054395338
,,Rabi       ,1371,663,0.483588621444201
,,Total,11666,7108,0.609291959540545
, 2001-02,Kharif     ,14561,2656,0.182405054597898
,,Rabi       ,8324,1313,0.157736665064873
,,Total,22885,3969,0.173432379287743
, 2002-03,Kharif     ,4295,653,0.152037252619325
,,Rabi       ,3337,694,0.20797123164519
,,Total,7632,1347,0.176493710691824
, 2003-04,Kharif     ,10418,3563,0.342004223459397
,,Rabi       ,462,43,0.0930735930735931
,,Total,10880,3606,0.331433823529412
, 2004-05,Kharif     ,11050,3265,0.295475113122172
,,Rabi       ,1404,261,0.185897435897436
,,Total,12454,3526,0.283121888549863
, 2005-06,Kharif     ,9489,3516,0.370534302877015
,,Rabi       ,473,135,0.285412262156448
,,Total,9962,3651,0.366492672154186
, 2006-07,Kharif     ,4958,480,0.0968132311415894
,,Rabi       ,1317,249,0.189066059225513
,,Total,6275,729,0.116175298804781
, 2007-08,Kharif     ,6741,2184,0.32398753894081
,,Rabi       ,2413,656,0.271860754247824
,,Total,9154,2840,0.310246886606948
, 2008-09,Kharif     ,5417,1441,0.266014399113901
,,Rabi       ,5431,1171,0.215614067390904
,,Total,10848,2612,0.240781710914454
, 2009-10,Kharif     ,6518,1319,0.202362687941086
,,Rabi       ,4576,843,0.184222027972028
,,Total,11094,2162,0.194880115377682
, 2010-11,Kharif     ,5462,1904,0.34859025997803
,,Rabi       ,5285,2771,0.524314096499527
,,Total,10747,4675,0.435005117707267
, 2011-12,Kharif     ,2072,435,0.209942084942085
,,Rabi       ,3180,214,0.0672955974842767
,,Total,5252,649,0.123571972581874
, 2012-13,Kharif     ,2304,703,0.305121527777778
,,Rabi       ,4377,919,0.209961160612292
,,Total,6681,1622,0.242778027241431
, 2013-14,Kharif     ,2129,631,0.296383278534523
,,Rabi       ,6466,1849,0.285957315187133
,,Total,8595,2480,0.288539848749273
, 2014-15,Kharif     ,4600,1814,0.394347826086956
,,Rabi       ,9093,4570,0.502584405586715
,,Total,13693,6384,0.46622361790696
, 2015-16,Kharif     ,7678,2400,0.312581401406616
,,Rabi       ,8047,1728,0.214738411830496
,,Total,15725,4128,0.262511923688394
, 2016-17,Kharif     ,5478,1962,0.35815991237678
,,Rabi       ,2490,248,0.0995983935742972
,,Total,7968,2210,0.277359437751004
, 2017-18,Kharif     ,2832,1768,0.624293785310734
,,Rabi       ,4637,2088,0.450291136510675
,,Total,7469,3856,0.516267237916722
, 2018-19,Kharif     ,2996,1161,0.387516688918558
,,Rabi       ,4948,1984,0.400970088924818
,,Total,7944,3145,0.395896273917422
Total - Horse-gram,,,225940,68468,0.303036204302027
Jowar,,,,,
 1.KOPPAL, 1998-99,Kharif     ,21650,17921,0.827759815242494
,,Rabi       ,39997,23824,0.595644673350501
,,Summer     ,1062,2817,2.65254237288136
,,Total,62709,44562,0.710615701095537
, 1999-00,Kharif     ,33803,31105,0.920184599000089
,,Rabi       ,49096,32013,0.652049046765521
,,Summer     ,741,1703,2.29824561403509
,,Total,83640,64821,0.775
, 2000-01,Kharif     ,30061,32764,1.0899171684242
,,Rabi       ,39296,20578,0.523666530944625
,,Summer     ,612,1242,2.02941176470588
,,Total,69969,54584,0.780116908916806
, 2001-02,Kharif     ,8568,13610,1.58846872082166
,,Rabi       ,41606,18787,0.451545450175455
,,Summer     ,453,889,1.96247240618102
,,Total,50627,33286,0.657475260236633
, 2002-03,Kharif     ,23368,14414,0.616826429305033
,,Rabi       ,45155,6645,0.147159782969771
,,Summer     ,608,1005,1.65296052631579
,,Total,69131,22064,0.319162170372192
, 2003-04,Kharif     ,8981,6022,0.670526667408975
,,Rabi       ,44476,6741,0.15156488892886
,,Summer     ,439,1168,2.66059225512528
,,Total,53896,13931,0.25847929345406
, 2004-05,Kharif     ,24020,17851,0.743172356369692
,,Rabi       ,36252,13485,0.371979476994373
,,Summer     ,3657,2904,0.794093519278097
,,Total,63929,34240,0.535594174787655
, 2005-06,Kharif     ,16182,22990,1.4207143739958
,,Rabi       ,34012,19205,0.564653651652358
,,Summer     ,126,138,1.0952380952381
,,Total,50320,42333,0.841275834658187
, 2006-07,Kharif     ,15937,10329,0.648114450649432
,,Rabi       ,32385,3232,0.099799289794658
,,Summer     ,285,298,1.04561403508772
,,Total,48607,13859,0.285123541876684
, 2007-08,Kharif     ,23805,26647,1.11938668346986
,,Rabi       ,44010,50603,1.1498068620768
,,Summer     ,382,899,2.35340314136126
,,Total,68197,78149,1.14593017288151
, 2008-09,Kharif     ,11105,10755,0.968482665466006
,,Rabi       ,45576,26763,0.587216956292786
,,Summer     ,622,769,1.23633440514469
,,Total,57303,38287,0.668150009598101
, 2009-10,Kharif     ,12583,8992,0.714614956687594
,,Rabi       ,43766,22063,0.504112781611296
,,Summer     ,1527,1693,1.1087098886706
,,Total,57876,32748,0.565830396019075
, 2010-11,Kharif     ,11143,18498,1.6600556403123
,,Rabi       ,48522,32396,0.667655908659989
,,Summer     ,1413,1756,1.24274593064402
,,Total,61078,52650,0.862012508595566
, 2011-12,Kharif     ,7293,9105,1.24845742492801
,,Rabi       ,23217,5545,0.238833613300599
,,Summer     ,1053,1590,1.50997150997151
,,Total,31563,16240,0.514526502550455
, 2012-13,Kharif     ,3067,4443,1.44864688620802
,,Rabi       ,52338,50666,0.968053804119378
,,Summer     ,2226,2789,1.2529200359389
,,Total,57631,57898,1.00463292325311
, 2013-14,Kharif     ,3807,8767,2.30286314683478
,,Rabi       ,31314,25822,0.824615188094782
,,Summer     ,490,1001,2.04285714285714
,,Total,35611,35590,0.999410294571902
, 2014-15,Kharif     ,2385,4420,1.85324947589099
,,Rabi       ,33480,43161,1.28915770609319
,,Summer     ,472,998,2.11440677966102
,,Total,36337,48579,1.33690178055426
, 2015-16,Kharif     ,1606,1669,1.03922789539228
,,Rabi       ,24077,11437,0.475017651700793
,,Summer     ,592,746,1.26013513513514
,,Total,26275,13852,0.527193149381541
, 2016-17,Kharif     ,1873,1779,0.94981313400961
,,Rabi       ,27294,6586,0.241298453872646
,,Summer     ,525,561,1.06857142857143
,,Total,29692,8926,0.300619695540886
, 2017-18,Kharif     ,1501,3469,2.31112591605596
,,Rabi       ,45345,26924,0.59375895909141
,,Summer     ,415,861,2.07469879518072
,,Total,47261,31254,0.661306362539938
, 2018-19,Kharif     ,2417,3913,1.61894911046752
,,Rabi       ,37078,15745,0.42464534225147
,,Summer     ,702,1030,1.46723646723647
,,Total,40197,20688,0.514665273527875
Total - Jowar,,,1101849,758541,0.688425546513179
Linseed,,,,,
 1.KOPPAL, 1998-99,Rabi       ,1424,257,0.180477528089888
, 1999-00,Rabi       ,1470,434,0.295238095238095
, 2000-01,Rabi       ,1674,617,0.36857825567503
, 2001-02,Rabi       ,1389,586,0.421886249100072
, 2002-03,Rabi       ,2013,618,0.307004470938897
, 2003-04,Rabi       ,1784,139,0.077914798206278
, 2004-05,Rabi       ,2070,376,0.181642512077295
, 2005-06,Rabi       ,1724,599,0.347447795823666
, 2006-07,Rabi       ,1406,151,0.107396870554765
, 2007-08,Rabi       ,1473,469,0.318397827562797
, 2008-09,Rabi       ,1546,548,0.354463130659767
, 2009-10,Rabi       ,1952,571,0.292520491803279
, 2010-11,Rabi       ,1660,489,0.294578313253012
, 2011-12,Rabi       ,580,74,0.127586206896552
, 2012-13,Rabi       ,777,215,0.276705276705277
, 2013-14,Rabi       ,1018,358,0.351669941060904
, 2014-15,Rabi       ,780,455,0.583333333333333
, 2015-16,Rabi       ,582,88,0.151202749140893
, 2016-17,Rabi       ,135,6,0.0444444444444444
, 2017-18,Rabi       ,362,133,0.367403314917127
, 2018-19,Rabi       ,121,33,0.272727272727273
Total - Linseed,,,25940,7216,0.278180416345412
Maize,,,,,
 1.KOPPAL, 1998-99,Kharif     ,14984,54206,3.61759209823812
,,Rabi       ,285,583,2.04561403508772
,,Summer     ,395,898,2.27341772151899
,,Total,15664,55687,3.55509448416752
, 1999-00,Kharif     ,10064,28185,2.80057631160572
,,Rabi       ,755,1848,2.4476821192053
,,Summer     ,647,1183,1.82843894899536
,,Total,11466,31216,2.72248386534101
, 2000-01,Kharif     ,10493,42904,4.08882111884113
,,Rabi       ,942,2373,2.51910828025478
,,Summer     ,294,827,2.81292517006803
,,Total,11729,46104,3.93076988660585
, 2001-02,Kharif     ,9936,32259,3.24667874396135
,,Rabi       ,617,1520,2.46353322528363
,,Summer     ,128,337,2.6328125
,,Total,10681,34116,3.19408295103455
, 2002-03,Kharif     ,9853,21330,2.16482289657972
,,Rabi       ,934,2387,2.55567451820128
,,Summer     ,699,1786,2.55507868383405
,,Total,11486,25503,2.2203552150444
, 2003-04,Kharif     ,14670,36123,2.46237218813906
,,Rabi       ,414,908,2.19323671497585
,,Summer     ,550,1385,2.51818181818182
,,Total,15634,38416,2.45720864781886
, 2004-05,Kharif     ,15929,43116,2.70676125306046
,,Rabi       ,437,1323,3.02745995423341
,,Summer     ,217,664,3.05990783410138
,,Total,16583,45103,2.71983356449376
, 2005-06,Kharif     ,14497,30297,2.08988066496516
,,Rabi       ,1420,5075,3.57394366197183
,,Summer     ,415,887,2.13734939759036
,,Total,16332,36259,2.22012000979672
, 2006-07,Kharif     ,15344,26306,1.71441605839416
,,Rabi       ,1928,5115,2.65300829875519
,,Summer     ,256,820,3.203125
,,Total,17528,32241,1.83939981743496
, 2007-08,Kharif     ,24263,70315,2.89803404360549
,,Rabi       ,2365,7582,3.20591966173362
,,Summer     ,544,1756,3.22794117647059
,,Total,27172,79653,2.93143677314883
, 2008-09,Kharif     ,23591,64894,2.75079479462507
,,Rabi       ,3263,8790,2.69384002451732
,,Summer     ,636,1839,2.89150943396226
,,Total,27490,75523,2.74728992360858
, 2009-10,Kharif     ,34283,44074,1.28559344281422
