Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Karnataka,,,,,
Arecanut,,,,,
 1.DAKSHIN KANNAD, 1997-98,Whole Year ,24727,44112,1.7839608525094
, 1998-99,Whole Year ,21698,181622,8.37044888929855
, 2000-01,Whole Year ,25447,45397,1.78398239478131
, 2001-02,Whole Year ,25578,45631,1.78399405739307
, 2003-04,Whole Year ,27092,48332,1.78399527535804
, 2004-05,Whole Year ,27209,48540,1.78396853982138
, 2005-06,Whole Year ,27338,228831,8.37043675470042
, 2006-07,Whole Year ,27481,49026,1.78399621556712
, 2007-08,Whole Year ,27532,230455,8.37044166787738
, 2008-09,Whole Year ,27575,230815,8.37044424297371
, 2009-10,Whole Year ,27645,231401,8.37044673539519
, 2010-11,Whole Year ,27668,339926,12.2858898366344
, 2011-12,Whole Year ,27734,342934,12.365111415591
, 2012-13,Whole Year ,27921,345246,12.3651015364779
, 2013-14,Whole Year ,28232,357756,12.6720034003967
, 2014-15,Whole Year ,35183,447929,12.7314043714294
, 2015-16,Whole Year ,35409,370005,10.4494620011861
, 2016-17,Whole Year ,36725,450109,12.2562014976174
, 2017-18,Whole Year ,39396,425512,10.800893491725
, 2018-19,Whole Year ,84157,700266,8.32094775241513
Total - Arecanut,,,631747,5163845,8.17391297465599
Arhar/Tur,,,,,
 1.DAKSHIN KANNAD, 2018-19,Kharif     ,1,1,1
Total - Arhar/Tur,,,1,1,1
Bajra,,,,,
 1.DAKSHIN KANNAD, 2018-19,Kharif     ,4,4,1
Total - Bajra,,,4,4,1
Banana,,,,,
 1.DAKSHIN KANNAD, 1999-00,Whole Year ,1891,56940,30.1110523532522
, 2000-01,Whole Year ,2911,64912,22.2988663689454
, 2002-03,Whole Year ,3495,71931,20.5811158798283
, 2003-04,Whole Year ,4494,38783,8.6299510458389
, 2004-05,Whole Year ,5220,64952,12.4429118773946
, 2005-06,Whole Year ,8032,15301,1.90500498007968
, 2006-07,Whole Year ,3089,10444,3.38102945937197
, 2007-08,Whole Year ,3132,3154,1.00702426564496
, 2008-09,Whole Year ,3128,3804,1.21611253196931
, 2009-10,Whole Year ,3135,7888,2.51610845295056
, 2010-11,Whole Year ,3146,8186,2.60203432930706
, 2011-12,Whole Year ,3173,9268,2.92089505200126
Total - Banana,,,44846,355563,7.92853320251527
Black pepper,,,,,
 1.DAKSHIN KANNAD, 1997-98,Kharif     ,1059,245,0.231350330500472
, 1998-99,Whole Year ,860,1992,2.31627906976744
, 1999-00,Whole Year ,870,2015,2.31609195402299
, 2000-01,Whole Year ,912,2113,2.31688596491228
, 2001-02,Whole Year ,1930,4471,2.31658031088083
, 2002-03,Whole Year ,1945,4506,2.31670951156812
, 2003-04,Whole Year ,1973,4571,2.31677648251394
, 2004-05,Whole Year ,1986,4601,2.31671701913394
, 2005-06,Whole Year ,1976,4578,2.3168016194332
, 2006-07,Whole Year ,2008,4652,2.31673306772908
, 2007-08,Whole Year ,2014,4048,2.00993048659384
, 2008-09,Whole Year ,2059,8724,4.23700825643516
, 2009-10,Whole Year ,2092,7435,3.55401529636711
, 2010-11,Whole Year ,2112,1087.3,0.514820075757576
, 2011-12,Whole Year ,2146,1111.1,0.517753960857409
, 2012-13,Whole Year ,2183,11303,5.17773705909299
, 2013-14,Whole Year ,2241,10893,4.86077643908969
, 2014-15,Whole Year ,2546,1320.8,0.518774548311076
, 2015-16,Whole Year ,2736,1029.3,0.376206140350877
, 2016-17,Whole Year ,3122,831.4,0.266303651505445
, 2017-18,Whole Year ,3558,2043,0.574198988195616
, 2018-19,Whole Year ,5322,1053.8,0.198008267568583
Total - Black pepper,,,47650,84623.7,1.77594333683106
Cardamom,,,,,
 1.DAKSHIN KANNAD, 1997-98,Whole Year ,523,24,0.0458891013384321
, 1998-99,Whole Year ,518,24,0.0463320463320463
, 1999-00,Whole Year ,422,20,0.0473933649289099
, 2000-01,Whole Year ,258,12,0.0465116279069768
, 2002-03,Whole Year ,172,8,0.0465116279069768
, 2003-04,Whole Year ,173,8,0.046242774566474
, 2004-05,Whole Year ,171,8,0.0467836257309942
, 2005-06,Whole Year ,164,8,0.0487804878048781
, 2006-07,Whole Year ,139,6,0.0431654676258993
, 2007-08,Whole Year ,137,13,0.0948905109489051
, 2008-09,Whole Year ,124,12,0.0967741935483871
, 2009-10,Whole Year ,127,8,0.062992125984252
, 2010-11,Whole Year ,130,11,0.0846153846153846
, 2011-12,Whole Year ,130,11,0.0846153846153846
, 2012-13,Whole Year ,122,10,0.0819672131147541
, 2013-14,Whole Year ,122,10,0.0819672131147541
, 2014-15,Whole Year ,116,9,0.0775862068965517
, 2015-16,Whole Year ,106,9,0.0849056603773585
, 2016-17,Whole Year ,45,5,0.111111111111111
, 2017-18,Whole Year ,45,5,0.111111111111111
, 2018-19,Whole Year ,3,0.3,0.1
Total - Cardamom,,,3747,221.3,0.0590605817987724
Cashewnut,,,,,
 1.DAKSHIN KANNAD, 2008-09,Whole Year ,30941,18807.79626,0.60786
, 2009-10,Whole Year ,30957,23476,0.758342216623058
, 2010-11,Whole Year ,30948,28586,0.923678428331395
, 2011-12,Whole Year ,30967,31516,1.0177285497465
, 2012-13,Whole Year ,31119,31670,1.01770622449308
, 2013-14,Whole Year ,31288,38316,1.22462285860394
, 2014-15,Whole Year ,33040,28130,0.851392251815981
, 2015-16,Whole Year ,33111,19701,0.594998640935037
, 2016-17,Whole Year ,33243,13921,0.418764852750955
, 2017-18,Whole Year ,34358,25545,0.743494964782583
, 2018-19,Whole Year ,16886,19843,1.17511548027952
Total - Cashewnut,,,336858,279511.79626,0.829761490776529
Coconut ,,,,Nuts*,Nuts/Hectare
 1.DAKSHIN KANNAD, 1998-99,Whole Year ,12827,54757000,4268.88594371248
, 1999-00,Whole Year ,13959,59589000,4268.85880077369
, 2000-01,Whole Year ,14832,63316000,4268.87810140237
, 2001-02,Whole Year ,15437,65899000,4268.89939755134
, 2002-03,Whole Year ,15608,66629000,4268.90056381343
, 2003-04,Whole Year ,15652,66817000,4268.9113212369
, 2004-05,Whole Year ,15684,66953000,4268.8727365468
, 2005-06,Whole Year ,15773,67333000,4268.877195207
, 2006-07,Whole Year ,16094,68703000,4268.85795948801
, 2007-08,Whole Year ,16122,82086000,5091.55191663565
, 2008-09,Whole Year ,16106,133427000,8284.30398609214
, 2009-10,Whole Year ,16096,114445000,7110.15159045726
, 2010-11,Whole Year ,16023,214956000,13415.4652686763
, 2011-12,Whole Year ,16077,215649000,13413.5099832058
, 2012-13,Whole Year ,16163,216803000,13413.5370908866
, 2013-14,Whole Year ,16296,219877000,13492.6975945017
, 2014-15,Whole Year ,18407,282127000,15327.1581463574
, 2015-16,Whole Year ,18467,267178000,14467.861590946
, 2016-17,Whole Year ,20392,266281000,13058.111023931
, 2017-18,Whole Year ,21772,318594000,14633.1986037112
, 2018-19,Whole Year ,26691,295263000,11062.2681802855
Total - Coconut ,,,354478,3206682000,9046.2087915188
Coriander,,,,,
 1.DAKSHIN KANNAD, 2018-19,Whole Year ,3,3,1
Total - Coriander,,,3,3,1
Cotton(lint),,,,Bales*,Bales/Hectare
 1.DAKSHIN KANNAD, 2012-13,Kharif     ,2,3,1.5
Total - Cotton(lint),,,2,3,1.5
Cowpea(Lobia),,,,,
 1.DAKSHIN KANNAD, 2010-11,Rabi       ,559,148,0.264758497316637
, 2011-12,Rabi       ,534,188,0.352059925093633
, 2012-13,Rabi       ,161,54,0.335403726708075
,,Summer     ,429,154,0.358974358974359
,,Total,590,208,0.352542372881356
, 2013-14,Rabi       ,168,71,0.422619047619048
,,Summer     ,477,188,0.394129979035639
,,Total,645,259,0.401550387596899
, 2014-15,Kharif     ,2,1,0.5
,,Rabi       ,129,47,0.364341085271318
,,Summer     ,322,118,0.366459627329193
,,Total,453,166,0.36644591611479
, 2015-16,Rabi       ,200,89,0.445
,,Summer     ,343,103,0.300291545189504
,,Total,543,192,0.353591160220994
, 2016-17,Rabi       ,107,3,0.0280373831775701
,,Summer     ,163,30,0.184049079754601
,,Total,270,33,0.122222222222222
, 2017-18,Rabi       ,48,19,0.395833333333333
,,Summer     ,156,47,0.301282051282051
,,Total,204,66,0.323529411764706
, 2018-19,Kharif     ,7,3,0.428571428571429
,,Rabi       ,24,7,0.291666666666667
,,Total,31,10,0.32258064516129
Total - Cowpea(Lobia),,,3829,1270,0.331679289631758
Dry chillies,,,,,
 1.DAKSHIN KANNAD, 1997-98,Kharif     ,210,111,0.528571428571429
,,Rabi       ,889,1197,1.34645669291339
,,Total,1099,1308,1.1901728844404
, 1998-99,Whole Year ,468,608,1.2991452991453
, 1999-00,Whole Year ,573,840,1.46596858638743
, 2000-01,Whole Year ,530,630,1.18867924528302
, 2001-02,Whole Year ,484,667,1.37809917355372
, 2002-03,Whole Year ,381,537,1.40944881889764
, 2003-04,Whole Year ,472,496,1.05084745762712
, 2004-05,Whole Year ,362,537,1.48342541436464
, 2005-06,Kharif     ,112,81,0.723214285714286
,,Rabi       ,130,199,1.53076923076923
,,Summer     ,20,53,2.65
,,Total,262,333,1.27099236641221
, 2006-07,Whole Year ,228,551,2.41666666666667
, 2007-08,Kharif     ,96,86,0.895833333333333
,,Rabi       ,63,110,1.74603174603175
,,Total,159,196,1.23270440251572
, 2008-09,Kharif     ,62,58,0.935483870967742
,,Rabi       ,66,112,1.6969696969697
,,Total,128,170,1.328125
, 2009-10,Rabi       ,69,206,2.98550724637681
, 2010-11,Kharif     ,59,49,0.830508474576271
,,Rabi       ,63,171,2.71428571428571
,,Total,122,220,1.80327868852459
, 2011-12,Kharif     ,59,48,0.813559322033898
,,Rabi       ,63,149,2.36507936507936
,,Total,122,197,1.61475409836066
, 2012-13,Kharif     ,59,54,0.915254237288135
,,Rabi       ,60,164,2.73333333333333
,,Total,119,218,1.83193277310924
, 2013-14,Kharif     ,59,65,1.10169491525424
,,Rabi       ,65,123,1.89230769230769
,,Total,124,188,1.51612903225806
, 2014-15,Kharif     ,75,85,1.13333333333333
,,Rabi       ,38,71,1.86842105263158
,,Total,113,156,1.38053097345133
, 2015-16,Kharif     ,116,101,0.870689655172414
,,Rabi       ,21,42,2
,,Total,137,143,1.04379562043796
, 2016-17,Kharif     ,132,266,2.01515151515152
, 2017-18,Kharif     ,132,248,1.87878787878788
Total - Dry chillies,,,6216,8715,1.40202702702703
Garlic,,,,,
 1.DAKSHIN KANNAD, 2018-19,Whole Year ,1,7,7
Total - Garlic,,,1,7,7
Ginger,,,,,
 1.DAKSHIN KANNAD, 1997-98,Kharif     ,471,554,1.17622080679406
, 1998-99,Kharif     ,339,3990,11.7699115044248
, 1999-00,Kharif     ,337,3967,11.7715133531157
, 2000-01,Kharif     ,346,4073,11.771676300578
, 2001-02,Kharif     ,325,3826,11.7723076923077
, 2002-03,Kharif     ,311,3661,11.7717041800643
, 2003-04,Kharif     ,301,3543,11.7707641196013
, 2004-05,Kharif     ,292,3437,11.7705479452055
, 2005-06,Whole Year ,288,3390,11.7708333333333
, 2006-07,Whole Year ,314,3696,11.7707006369427
, 2007-08,Whole Year ,315,6465,20.5238095238095
, 2008-09,Whole Year ,301,9589,31.8571428571429
, 2009-10,Whole Year ,323,10172,31.4922600619195
, 2010-11,Whole Year ,315,1139.8,3.6184126984127
, 2011-12,Whole Year ,306,973.6,3.18169934640523
, 2012-13,Whole Year ,294,9366,31.8571428571429
, 2013-14,Whole Year ,283,9641,34.0671378091873
, 2014-15,Whole Year ,266,7726,29.0451127819549
, 2015-16,Whole Year ,234,8736,37.3333333333333
, 2016-17,Whole Year ,195,4930,25.2820512820513
, 2017-18,Whole Year ,94,2428,25.8297872340426
, 2018-19,Whole Year ,1,15.4,15.4
Total - Ginger,,,6251,105318.8,16.8483122700368
Gram,,,,,
 1.DAKSHIN KANNAD, 2009-10,Rabi       ,78,37,0.474358974358974
Total - Gram,,,78,37,0.474358974358974
Groundnut,,,,,
 1.DAKSHIN KANNAD, 1997-98,Rabi       ,2966,4931,1.66250842886042
Total - Groundnut,,,2966,4931,1.66250842886042
Horse-gram,,,,,
 1.DAKSHIN KANNAD, 1997-98,Kharif     ,3854,1728,0.448365334717177
,,Rabi       ,222,133,0.599099099099099
,,Total,4076,1861,0.45657507360157
, 1998-99,Kharif     ,316,151,0.477848101265823
,,Rabi       ,10,6,0.6
,,Total,326,157,0.48159509202454
, 1999-00,Kharif     ,41,18,0.439024390243902
, 2001-02,Rabi       ,99,35,0.353535353535353
, 2003-04,Rabi       ,114,27,0.236842105263158
, 2004-05,Rabi       ,12,4,0.333333333333333
, 2005-06,Rabi       ,97,39,0.402061855670103
, 2006-07,Rabi       ,117,35,0.299145299145299
, 2007-08,Rabi       ,56,26,0.464285714285714
, 2008-09,Rabi       ,28,10,0.357142857142857
, 2009-10,Rabi       ,78,37,0.474358974358974
, 2010-11,Rabi       ,58,35,0.603448275862069
, 2011-12,Rabi       ,172,87,0.505813953488372
, 2012-13,Rabi       ,140,53,0.378571428571429
, 2013-14,Rabi       ,189,97,0.513227513227513
, 2014-15,Rabi       ,195,96,0.492307692307692
, 2015-16,Rabi       ,190,92,0.48421052631579
, 2016-17,Rabi       ,92,6,0.0652173913043478
, 2017-18,Rabi       ,52,33,0.634615384615385
, 2018-19,Rabi       ,23,12,0.521739130434783
Total - Horse-gram,,,6155,2760,0.448415922014622
Maize,,,,,
 1.DAKSHIN KANNAD, 2007-08,Summer     ,13,27,2.07692307692308
, 2008-09,Summer     ,10,21,2.1
, 2009-10,Summer     ,10,12,1.2
, 2010-11,Summer     ,8,9,1.125
, 2011-12,Summer     ,6,12,2
, 2012-13,Summer     ,13,45,3.46153846153846
, 2013-14,Summer     ,31,101,3.25806451612903
Total - Maize,,,91,227,2.49450549450549
Moong(Green Gram),,,,,
 1.DAKSHIN KANNAD, 1998-99,Kharif     ,60,12,0.2
,,Rabi       ,1248,560,0.448717948717949
,,Total,1308,572,0.437308868501529
, 1999-00,Kharif     ,61,21,0.344262295081967
,,Rabi       ,752,187,0.248670212765957
,,Total,813,208,0.255842558425584
, 2000-01,Rabi       ,971,260,0.267765190525232
, 2001-02,Rabi       ,806,237,0.294044665012407
, 2002-03,Rabi       ,858,150,0.174825174825175
, 2003-04,Rabi       ,762,223,0.292650918635171
, 2004-05,Rabi       ,821,200,0.243605359317905
