Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Karnataka,,,,,
Arecanut,,,,,
 1.DAVANGERE, 1998-99,Whole Year ,12332,57723,4.68074927019137
, 2000-01,Whole Year ,14476,13944,0.963249516441006
, 2001-02,Whole Year ,19487,18771,0.963257556319598
, 2003-04,Whole Year ,21235,20455,0.963268189310101
, 2004-05,Whole Year ,22015,21206,0.96325232795821
, 2005-06,Whole Year ,23241,108785,4.68073662923282
, 2006-07,Whole Year ,22779,21942,0.963255630185697
, 2007-08,Whole Year ,24229,113409,4.68071319493169
, 2008-09,Whole Year ,26931,126056,4.6807025361108
, 2009-10,Whole Year ,28518,133485,4.68072796128761
, 2010-11,Whole Year ,33336,422764,12.6819054475642
, 2011-12,Whole Year ,32199,260754,8.09820180750955
, 2012-13,Whole Year ,29415,236083,8.02593914669386
, 2013-14,Whole Year ,26291,345913,13.1570879768742
, 2014-15,Whole Year ,32316,232268,7.1873994306226
, 2015-16,Whole Year ,35045,308955,8.8159509202454
, 2016-17,Whole Year ,35796,406297,11.3503464074198
, 2017-18,Whole Year ,44723,649526,14.5233101536122
, 2018-19,Whole Year ,62501,582253,9.31589894561687
Total - Arecanut,,,546865,4080589,7.46178490120962
Arhar/Tur,,,,,
 1.DAVANGERE, 1998-99,Kharif     ,6657,3428,0.514946672675379
, 1999-00,Kharif     ,7135,4284,0.60042046250876
, 2000-01,Kharif     ,8054,6167,0.765706481251552
, 2001-02,Kharif     ,7871,7582,0.963282937365011
, 2002-03,Kharif     ,6343,4827,0.760996373955542
, 2003-04,Kharif     ,5384,2537,0.471210995542348
, 2004-05,Kharif     ,5842,7165,1.2264635398836
, 2005-06,Kharif     ,5023,3202,0.637467648815449
, 2006-07,Kharif     ,4986,4651,0.932811873245086
, 2007-08,Kharif     ,4594,7096,1.54462342185459
, 2008-09,Kharif     ,4432,3330,0.751353790613718
, 2009-10,Kharif     ,4385,4066,0.927251995438997
, 2010-11,Kharif     ,6270,6689,1.06682615629984
, 2011-12,Kharif     ,8352,6927,0.829382183908046
, 2012-13,Kharif     ,7903,4520,0.571934708338606
, 2013-14,Kharif     ,8145,6152,0.755310006138735
, 2014-15,Kharif     ,4403,6224,1.41358164887577
, 2015-16,Kharif     ,8373,5361,0.640272303833751
, 2016-17,Kharif     ,12611,7727,0.612719054793434
, 2017-18,Kharif     ,8143,8440,1.03647304433256
, 2018-19,Kharif     ,4750,4955,1.04315789473684
Total - Arhar/Tur,,,139656,115330,0.825814859368735
Bajra,,,,,
 1.DAVANGERE, 1998-99,Kharif     ,914,515,0.563457330415755
, 1999-00,Kharif     ,447,208,0.465324384787472
, 2000-01,Kharif     ,633,368,0.581358609794629
, 2001-02,Kharif     ,517,220,0.425531914893617
, 2002-03,Kharif     ,405,142,0.350617283950617
, 2003-04,Kharif     ,905,544,0.601104972375691
, 2004-05,Kharif     ,604,333,0.551324503311258
, 2005-06,Kharif     ,716,436,0.608938547486033
, 2006-07,Kharif     ,494,366,0.740890688259109
, 2007-08,Kharif     ,721,720,0.998613037447989
,,Summer     ,1,1,1
,,Total,722,721,0.998614958448754
, 2008-09,Kharif     ,925,582,0.629189189189189
, 2009-10,Kharif     ,958,646,0.674321503131524
,,Rabi       ,8,6,0.75
,,Total,966,652,0.674948240165632
, 2010-11,Kharif     ,1405,2106,1.49893238434164
, 2011-12,Kharif     ,894,582,0.651006711409396
, 2012-13,Kharif     ,882,640,0.72562358276644
, 2013-14,Kharif     ,653,659,1.00918836140888
, 2014-15,Kharif     ,624,620,0.993589743589744
, 2015-16,Kharif     ,720,608,0.844444444444444
, 2016-17,Kharif     ,558,371,0.664874551971326
,,Summer     ,5,5,1
,,Total,563,376,0.66785079928952
, 2017-18,Kharif     ,1562,2327,1.48975672215109
, 2018-19,Kharif     ,470,276,0.587234042553191
Total - Bajra,,,16021,13281,0.828974471006804
Banana,,,,,
 1.DAVANGERE, 1999-00,Whole Year ,1007,23628,23.4637537239325
, 2000-01,Whole Year ,1150,21140,18.3826086956522
, 2002-03,Whole Year ,1355,21367,15.7690036900369
, 2003-04,Whole Year ,222,5529,24.9054054054054
, 2004-05,Whole Year ,477,5457,11.440251572327
, 2005-06,Whole Year ,659,10332,15.6783004552352
, 2006-07,Whole Year ,983,27379,27.852492370295
, 2007-08,Whole Year ,1452,20560,14.1597796143251
, 2008-09,Whole Year ,1796,21678,12.0701559020045
, 2009-10,Whole Year ,2145,30663,14.2951048951049
, 2010-11,Whole Year ,2406,42812,17.7938487115544
, 2011-12,Whole Year ,2961,58225,19.6639648767308
Total - Banana,,,16613,288770,17.3821705892975
Black pepper,,,,,
 1.DAVANGERE, 1998-99,Whole Year ,2,5,2.5
, 1999-00,Whole Year ,2,5,2.5
, 2000-01,Whole Year ,2,5,2.5
, 2001-02,Whole Year ,19,45,2.36842105263158
, 2002-03,Whole Year ,1,2,2
, 2003-04,Whole Year ,1,2,2
, 2004-05,Whole Year ,36,85,2.36111111111111
, 2005-06,Whole Year ,12,28,2.33333333333333
, 2006-07,Whole Year ,13,31,2.38461538461538
, 2007-08,Whole Year ,10,31,3.1
, 2008-09,Whole Year ,11,47,4.27272727272727
, 2009-10,Whole Year ,14,52,3.71428571428571
, 2010-11,Whole Year ,9,5.4,0.6
, 2011-12,Whole Year ,18,5.1,0.283333333333333
, 2012-13,Whole Year ,2,6,3
, 2013-14,Whole Year ,45,112,2.48888888888889
, 2014-15,Whole Year ,25,14.7,0.588
, 2015-16,Whole Year ,487,372.7,0.765297741273101
, 2016-17,Whole Year ,115,69.7,0.606086956521739
, 2017-18,Whole Year ,205,134.6,0.656585365853658
, 2018-19,Whole Year ,420,266.5,0.63452380952381
Total - Black pepper,,,1449,1324.7,0.914216701173223
Cardamom,,,,,
 1.DAVANGERE, 2004-05,Whole Year ,2,,0
, 2006-07,Whole Year ,1,,0
, 2007-08,Whole Year ,1,,0
, 2008-09,Whole Year ,1,,0
, 2018-19,Whole Year ,8,1,0.125
Total - Cardamom,,,13,1,0.0769230769230769
Cashewnut,,,,,
 1.DAVANGERE, 2008-09,Whole Year ,35,21.51765,0.61479
, 2009-10,Whole Year ,44,33,0.75
, 2010-11,Whole Year ,31,23,0.741935483870968
, 2011-12,Whole Year ,36,29,0.805555555555556
, 2012-13,Whole Year ,23,19,0.826086956521739
, 2013-14,Whole Year ,41,37,0.902439024390244
, 2014-15,Whole Year ,35,26,0.742857142857143
, 2015-16,Whole Year ,19,12,0.631578947368421
, 2016-17,Whole Year ,34,19,0.558823529411765
, 2017-18,Whole Year ,44,32,0.727272727272727
, 2018-19,Whole Year ,34,41,1.20588235294118
Total - Cashewnut,,,376,292.51765,0.777972473404255
Castor seed,,,,,
 1.DAVANGERE, 1998-99,Kharif     ,184,157,0.853260869565217
, 1999-00,Kharif     ,203,157,0.773399014778325
, 2000-01,Kharif     ,550,704,1.28
, 2001-02,Kharif     ,349,258,0.739255014326648
, 2002-03,Kharif     ,237,219,0.924050632911392
, 2003-04,Kharif     ,225,202,0.897777777777778
, 2004-05,Kharif     ,222,193,0.869369369369369
, 2005-06,Kharif     ,205,213,1.0390243902439
, 2006-07,Kharif     ,190,152,0.8
, 2007-08,Kharif     ,45,30,0.666666666666667
, 2008-09,Kharif     ,90,85,0.944444444444444
, 2009-10,Kharif     ,105,68,0.647619047619048
, 2010-11,Kharif     ,254,213,0.838582677165354
, 2011-12,Kharif     ,128,107,0.8359375
, 2012-13,Kharif     ,196,122,0.622448979591837
, 2013-14,Kharif     ,358,320,0.893854748603352
, 2014-15,Kharif     ,202,123,0.608910891089109
, 2015-16,Kharif     ,41,22,0.536585365853659
, 2016-17,Kharif     ,206,102,0.495145631067961
, 2017-18,Kharif     ,79,51,0.645569620253165
, 2018-19,Kharif     ,9,5,0.555555555555556
Total - Castor seed,,,4078,3503,0.858999509563512
Coconut ,,,,Nuts*,Nuts/Hectare
 1.DAVANGERE, 1998-99,Whole Year ,12423,72710000,5852.85357804073
, 1999-00,Whole Year ,13044,76345000,5852.88255136461
, 2000-01,Whole Year ,12343,72242000,5852.87207323989
, 2001-02,Whole Year ,13116,57575000,4389.67673071058
, 2002-03,Whole Year ,13257,58194000,4389.68092328581
, 2003-04,Whole Year ,13051,57289000,4389.62531606773
, 2004-05,Whole Year ,11978,52579000,4389.63099014861
, 2005-06,Whole Year ,12138,53282000,4389.68528587906
, 2006-07,Whole Year ,11469,50345000,4389.65908100096
, 2007-08,Whole Year ,12176,61995000,5091.57358738502
, 2008-09,Whole Year ,12030,82415000,6850.78969243558
, 2009-10,Whole Year ,12101,99410000,8215.02355177258
, 2010-11,Whole Year ,11377,92449000,8125.95587588995
, 2011-12,Whole Year ,11710,116416000,9941.58838599487
, 2012-13,Whole Year ,11829,116463000,9845.5490743089
, 2013-14,Whole Year ,11022,61815000,5608.32879695155
, 2014-15,Whole Year ,11863,164139000,13836.2134367361
, 2015-16,Whole Year ,10011,119159000,11902.8069123964
, 2016-17,Whole Year ,10106,80040000,7920.04749653671
, 2017-18,Whole Year ,10035,79477000,7919.98006975586
, 2018-19,Whole Year ,7979,53517000,6707.23148264194
Total - Coconut ,,,245058,1677856000,6846.77096850542
Coriander,,,,,
 1.DAVANGERE, 1998-99,Whole Year ,127,13,0.102362204724409
, 1999-00,Whole Year ,114,12,0.105263157894737
, 2000-01,Whole Year ,104,11,0.105769230769231
, 2001-02,Whole Year ,53,5,0.0943396226415094
, 2002-03,Whole Year ,41,4,0.0975609756097561
, 2003-04,Whole Year ,26,3,0.115384615384615
, 2004-05,Whole Year ,19,2,0.105263157894737
, 2005-06,Whole Year ,18,2,0.111111111111111
, 2006-07,Whole Year ,26,3,0.115384615384615
, 2007-08,Whole Year ,13,5,0.384615384615385
, 2008-09,Whole Year ,71,38,0.535211267605634
, 2009-10,Whole Year ,41,20,0.487804878048781
, 2010-11,Whole Year ,22,8,0.363636363636364
, 2011-12,Whole Year ,40,16,0.4
, 2012-13,Whole Year ,14,6,0.428571428571429
, 2013-14,Whole Year ,4,1,0.25
, 2014-15,Whole Year ,15,5,0.333333333333333
, 2015-16,Whole Year ,56,24,0.428571428571429
, 2017-18,Whole Year ,43,16,0.372093023255814
, 2018-19,Whole Year ,63,56,0.888888888888889
Total - Coriander,,,910,250,0.274725274725275
Cotton(lint),,,,Bales*,Bales/Hectare
 1.DAVANGERE, 1998-99,Kharif     ,26284,31242,1.18863186729569
, 1999-00,Kharif     ,10250,11062,1.07921951219512
, 2000-01,Kharif     ,6321,8061,1.27527289985762
, 2001-02,Kharif     ,10159,9014,0.887292056304754
, 2002-03,Kharif     ,4660,4327,0.928540772532189
, 2003-04,Kharif     ,3590,2961,0.824791086350975
, 2004-05,Kharif     ,6869,12610,1.83578395690785
, 2005-06,Whole Year ,6364,8361,1.31379635449403
, 2006-07,Whole Year ,4976,10089,2.02753215434084
, 2007-08,Whole Year ,6174,17914,2.90152251376741
, 2008-09,Whole Year ,8051,15797,1.96211650726618
, 2009-10,Whole Year ,16843,28211,1.67493914385798
, 2010-11,Kharif     ,22871,50664,2.21520703073762
,,Rabi       ,1016,1759,1.73129921259843
,,Total,23887,52423,2.19462469125466
, 2011-12,Kharif     ,22930,58939,2.57038813781073
,,Rabi       ,427,794,1.85948477751756
,,Total,23357,59733,2.55739178832898
, 2012-13,Kharif     ,14903,26399,1.77138831107831
,,Rabi       ,174,215,1.23563218390805
,,Summer     ,356,987,2.77247191011236
,,Total,15433,27601,1.78844035508326
, 2013-14,Kharif     ,19895,25348,1.27408896707716
,,Rabi       ,131,242,1.84732824427481
,,Summer     ,552,1990,3.60507246376812
,,Total,20578,27580,1.34026630381961
, 2014-15,Kharif     ,20325,29075,1.43050430504305
,,Rabi       ,259,412,1.59073359073359
,,Summer     ,130,246,1.89230769230769
,,Total,20714,29733,1.43540600560008
, 2015-16,Kharif     ,15483,37376,2.41400245430472
,,Rabi       ,205,245,1.19512195121951
,,Total,15688,37621,2.39807496175421
, 2016-17,Kharif     ,9109,10638,1.16785596662641
,,Rabi       ,48,15,0.3125
,,Total,9157,10653,1.16337228349896
, 2017-18,Kharif     ,4740,6728,1.41940928270042
,,Rabi       ,28,21,0.75
,,Total,4768,6749,1.41547818791946
, 2018-19,Kharif     ,3038,5636,1.85516787360105
Total - Cotton(lint),,,247161,417378,1.68868874943863
Cowpea(Lobia),,,,,
 1.DAVANGERE, 2010-11,Kharif     ,260,134,0.515384615384615
,,Rabi       ,1805,477,0.264265927977839
,,Total,2065,611,0.295883777239709
, 2011-12,Kharif     ,235,124,0.527659574468085
,,Rabi       ,991,447,0.451059535822402
,,Total,1226,571,0.465742251223491
, 2012-13,Kharif     ,342,94,0.274853801169591
,,Rabi       ,480,218,0.454166666666667
,,Summer     ,589,311,0.528013582342954
,,Total,1411,623,0.44153082919915
, 2013-14,Kharif     ,363,136,0.37465564738292
,,Rabi       ,446,299,0.670403587443946
,,Summer     ,418,142,0.339712918660287
,,Total,1227,577,0.470252648736756
, 2014-15,Kharif     ,316,139,0.439873417721519
,,Rabi       ,461,225,0.488069414316703
,,Summer     ,565,391,0.692035398230088
,,Total,1342,755,0.562593144560358
, 2015-16,Kharif     ,169,70,0.414201183431953
,,Rabi       ,151,67,0.443708609271523
,,Summer     ,770,268,0.348051948051948
,,Total,1090,405,0.371559633027523
, 2016-17,Kharif     ,414,317,0.765700483091787
,,Rabi       ,596,14,0.023489932885906
,,Summer     ,446,82,0.183856502242152
,,Total,1456,413,0.283653846153846
, 2017-18,Kharif     ,421,96,0.228028503562945
,,Rabi       ,907,434,0.478500551267916
,,Summer     ,274,55,0.200729927007299
,,Total,1602,585,0.365168539325843
, 2018-19,Kharif     ,43,16,0.372093023255814
,,Rabi       ,1210,340,0.28099173553719
,,Summer     ,172,22,0.127906976744186
,,Total,1425,378,0.265263157894737
Total - Cowpea(Lobia),,,12844,4918,0.382902522578636
Dry chillies,,,,,
 1.DAVANGERE, 1998-99,Whole Year ,4683,4237,0.904761904761905
, 1999-00,Whole Year ,3972,2644,0.665659617321249
, 2000-01,Whole Year ,4073,2741,0.672968328013749
, 2001-02,Whole Year ,2927,1922,0.656645029039973
, 2002-03,Whole Year ,1944,1172,0.602880658436214
, 2003-04,Whole Year ,681,313,0.459618208516887
, 2004-05,Whole Year ,2004,1889,0.942614770459082
