Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Karnataka,,,,,
Arecanut,,,,,
 1.MYSORE, 1997-98,Whole Year ,600,426,0.71
, 1998-99,Whole Year ,453,1589,3.50772626931567
, 2000-01,Whole Year ,400,284,0.71
, 2001-02,Whole Year ,798,566,0.709273182957393
, 2003-04,Whole Year ,645,458,0.710077519379845
, 2004-05,Whole Year ,676,480,0.710059171597633
, 2005-06,Whole Year ,556,1950,3.50719424460432
, 2006-07,Whole Year ,1026,728,0.709551656920078
, 2007-08,Whole Year ,911,3195,3.50713501646542
, 2008-09,Whole Year ,1109,3890,3.50766456266907
, 2009-10,Whole Year ,1066,3739,3.50750469043152
, 2010-11,Whole Year ,1375,14868,10.8130909090909
, 2011-12,Whole Year ,1424,11532,8.09831460674157
, 2012-13,Whole Year ,1527,12256,8.02619515389653
, 2013-14,Whole Year ,1617,18011,11.1385281385281
, 2014-15,Whole Year ,1786,16525,9.2525195968645
, 2015-16,Whole Year ,1485,14556,9.8020202020202
, 2016-17,Whole Year ,1567,15918,10.1582641991066
, 2017-18,Whole Year ,1616,17526,10.845297029703
, 2018-19,Whole Year ,3130,27947,8.92875399361022
Total - Arecanut,,,23767,166444,7.00315563596584
Arhar/Tur,,,,,
 1.MYSORE, 1997-98,Kharif     ,7509,1812,0.241310427487016
, 1998-99,Kharif     ,6687,1957,0.292657394945416
, 1999-00,Kharif     ,6465,3617,0.559474091260634
, 2000-01,Kharif     ,4911,1694,0.344939930767664
, 2001-02,Kharif     ,4394,2651,0.603322712790168
, 2002-03,Kharif     ,6267,2697,0.430349449497367
, 2003-04,Kharif     ,3601,2111,0.586226048319911
, 2004-05,Kharif     ,5345,3214,0.601309635173059
, 2005-06,Kharif     ,4315,2513,0.582387022016223
, 2006-07,Kharif     ,5591,5025,0.89876587372563
, 2007-08,Kharif     ,3194,1420,0.444583594239198
, 2008-09,Kharif     ,3136,1335,0.425701530612245
, 2009-10,Kharif     ,3368,1766,0.524346793349169
, 2010-11,Kharif     ,4426,3561,0.804563940352463
, 2011-12,Kharif     ,4439,2142,0.482541112863258
, 2012-13,Kharif     ,4804,3551,0.73917568692756
, 2013-14,Kharif     ,3763,2291,0.6088227478076
, 2014-15,Kharif     ,2697,1617,0.599555061179088
, 2015-16,Kharif     ,2774,1181,0.425739005046864
, 2016-17,Kharif     ,2903,1081,0.37237340682053
, 2017-18,Kharif     ,2022,1510,0.746785361028684
, 2018-19,Kharif     ,3767,3457,0.917706397663924
Total - Arhar/Tur,,,96378,52203,0.541648508995829
Bajra,,,,,
 1.MYSORE, 1997-98,Kharif     ,365,161,0.441095890410959
, 1998-99,Kharif     ,6,3,0.5
, 1999-00,Kharif     ,52,29,0.557692307692308
, 2000-01,Kharif     ,21,15,0.714285714285714
, 2013-14,Kharif     ,4,5,1.25
, 2018-19,Kharif     ,18,16,0.888888888888889
Total - Bajra,,,466,229,0.491416309012876
Banana,,,,,
 1.MYSORE, 1999-00,Whole Year ,976,20468,20.9713114754098
, 2000-01,Whole Year ,1409,30423,21.5919091554294
, 2002-03,Whole Year ,1579,32041,20.2919569347688
, 2003-04,Whole Year ,2085,27931,13.3961630695444
, 2004-05,Whole Year ,1570,34482,21.9630573248408
, 2005-06,Whole Year ,2337,44669,19.1138211382114
, 2006-07,Whole Year ,2027,44570,21.9881598421312
, 2007-08,Whole Year ,2863,67366,23.5298637792525
, 2008-09,Whole Year ,3706,60286,16.2671343766865
, 2009-10,Whole Year ,4454,131054,29.4238886394252
, 2010-11,Whole Year ,5468,142523,26.064923189466
, 2011-12,Whole Year ,5610,154656,27.5679144385027
Total - Banana,,,34084,790469,23.1917908696162
Black pepper,,,,,
 1.MYSORE, 1997-98,Kharif     ,12,3,0.25
, 1998-99,Whole Year ,5,13,2.6
, 1999-00,Whole Year ,16,41,2.5625
, 2000-01,Whole Year ,14,36,2.57142857142857
, 2001-02,Whole Year ,20,51,2.55
, 2002-03,Whole Year ,124,317,2.55645161290323
, 2003-04,Whole Year ,25,64,2.56
, 2004-05,Whole Year ,28,72,2.57142857142857
, 2005-06,Whole Year ,25,64,2.56
, 2006-07,Whole Year ,26,66,2.53846153846154
, 2007-08,Whole Year ,59,184,3.11864406779661
, 2008-09,Whole Year ,62,263,4.24193548387097
, 2009-10,Whole Year ,166,616,3.71084337349398
, 2010-11,Whole Year ,63,38,0.603174603174603
, 2011-12,Whole Year ,73,20.7,0.283561643835616
, 2012-13,Whole Year ,46,130,2.82608695652174
, 2013-14,Whole Year ,21,52,2.47619047619048
, 2014-15,Whole Year ,52,30.5,0.586538461538462
, 2015-16,Whole Year ,42,32.1,0.764285714285714
, 2016-17,Whole Year ,73,44.2,0.605479452054795
, 2017-18,Whole Year ,39,25.6,0.656410256410256
, 2018-19,Whole Year ,39,24.7,0.633333333333333
Total - Black pepper,,,1030,2187.8,2.12407766990291
Cardamom,,,,,
 1.MYSORE, 1997-98,Whole Year ,16,1,0.0625
, 2014-15,Whole Year ,5,,0
, 2018-19,Whole Year ,7,1,0.142857142857143
Total - Cardamom,,,28,2,0.0714285714285714
Cashewnut,,,,,
 1.MYSORE, 2008-09,Whole Year ,200,122.958,0.61479
, 2009-10,Whole Year ,190,144,0.757894736842105
, 2010-11,Whole Year ,184,135,0.733695652173913
, 2011-12,Whole Year ,184,147,0.798913043478261
, 2012-13,Whole Year ,219,176,0.80365296803653
, 2013-14,Whole Year ,127,113,0.889763779527559
, 2014-15,Whole Year ,39,29,0.743589743589744
, 2015-16,Whole Year ,23,15,0.652173913043478
, 2016-17,Whole Year ,22,12,0.545454545454545
, 2017-18,Whole Year ,24,18,0.75
, 2018-19,Whole Year ,10,12,1.2
Total - Cashewnut,,,1222,923.958,0.756103109656301
Castor seed,,,,,
 1.MYSORE, 1998-99,Kharif     ,2476,1146,0.462843295638126
, 1999-00,Kharif     ,2727,1583,0.580491382471581
, 2000-01,Kharif     ,2377,3837,1.61421960454354
, 2001-02,Kharif     ,2301,1091,0.474141677531508
, 2002-03,Kharif     ,3021,1289,0.426679907315458
, 2003-04,Kharif     ,1863,699,0.375201288244766
, 2004-05,Kharif     ,2383,1564,0.656315568610995
, 2005-06,Kharif     ,4735,2604,0.549947201689546
, 2006-07,Kharif     ,3904,2618,0.670594262295082
, 2007-08,Kharif     ,3856,1989,0.515819502074689
, 2008-09,Kharif     ,2527,883,0.349426197071626
, 2009-10,Kharif     ,2755,906,0.328856624319419
, 2010-11,Kharif     ,3643,2824,0.775185286851496
, 2011-12,Kharif     ,2739,1520,0.554947060971157
, 2012-13,Kharif     ,2473,1238,0.500606550748079
, 2013-14,Kharif     ,2044,748,0.365949119373777
, 2014-15,Kharif     ,1125,679,0.603555555555556
, 2015-16,Kharif     ,943,515,0.546129374337222
, 2016-17,Kharif     ,796,178,0.223618090452261
, 2017-18,Kharif     ,973,682,0.700924974306269
, 2018-19,Kharif     ,763,437,0.572739187418086
Total - Castor seed,,,50424,29030,0.575717912105347
Coconut ,,,,Nuts*,Nuts/Hectare
 1.MYSORE, 1998-99,Whole Year ,11821,42095000,3561.03544539379
, 1999-00,Whole Year ,11281,40172000,3561.03182341991
, 2000-01,Whole Year ,12512,44556000,3561.06138107417
, 2001-02,Whole Year ,18765,50122000,2671.03650413003
, 2002-03,Whole Year ,19801,52889000,2671.02671582243
, 2003-04,Whole Year ,18005,48092000,2671.03582338239
, 2004-05,Whole Year ,19404,51828000,2670.99567099567
, 2005-06,Whole Year ,13158,35145000,2670.99863201094
, 2006-07,Whole Year ,18462,49312000,2670.99989166937
, 2007-08,Whole Year ,22122,112636000,5091.58303950818
, 2008-09,Whole Year ,21977,193857000,8820.90367202075
, 2009-10,Whole Year ,22070,130899000,5931.08291798822
, 2010-11,Whole Year ,26195,324630000,12392.8230578355
, 2011-12,Whole Year ,26280,238760000,9085.23592085236
, 2012-13,Whole Year ,21605,196286000,9085.21175653784
, 2013-14,Whole Year ,22417,177853000,7933.84484989071
, 2014-15,Whole Year ,22352,197674000,8843.68289191124
, 2015-16,Whole Year ,16712,164837000,9863.39157491623
, 2016-17,Whole Year ,19554,80434000,4113.42947734479
, 2017-18,Whole Year ,21194,209988000,9907.89846182882
, 2018-19,Whole Year ,23277,246158000,10575.1600292134
Total - Coconut ,,,408964,2688223000,6573.25094629356
Coriander,,,,,
 1.MYSORE, 1997-98,Whole Year ,870,86,0.0988505747126437
, 1998-99,Whole Year ,639,63,0.0985915492957746
, 1999-00,Whole Year ,630,62,0.0984126984126984
, 2000-01,Whole Year ,15,1,0.0666666666666667
, 2001-02,Whole Year ,217,21,0.0967741935483871
, 2002-03,Whole Year ,34,3,0.0882352941176471
, 2003-04,Whole Year ,75,7,0.0933333333333333
, 2004-05,Whole Year ,24,2,0.0833333333333333
, 2005-06,Whole Year ,25,2,0.08
, 2006-07,Whole Year ,42,4,0.0952380952380952
, 2007-08,Whole Year ,26,9,0.346153846153846
, 2008-09,Whole Year ,63,34,0.53968253968254
, 2009-10,Whole Year ,61,30,0.491803278688525
, 2010-11,Whole Year ,46,17,0.369565217391304
, 2011-12,Whole Year ,19,8,0.421052631578947
, 2012-13,Whole Year ,34,13,0.382352941176471
, 2013-14,Whole Year ,51,16,0.313725490196078
, 2014-15,Whole Year ,9,3,0.333333333333333
, 2015-16,Whole Year ,6,3,0.5
, 2016-17,Whole Year ,1,,0
, 2018-19,Whole Year ,74,66,0.891891891891892
Total - Coriander,,,2961,450,0.151975683890578
Cotton(lint),,,,Bales*,Bales/Hectare
 1.MYSORE, 1998-99,Kharif     ,59668,153042,2.564892404639
, 1999-00,Kharif     ,63107,154105,2.44196364904052
, 2000-01,Kharif     ,64715,130909,2.02285405238353
, 2001-02,Kharif     ,55918,76555,1.36905826388641
, 2002-03,Kharif     ,36105,31900,0.883534136546185
, 2003-04,Kharif     ,42809,33251,0.77672919245953
, 2004-05,Kharif     ,72962,83989,1.15113346673611
, 2005-06,Whole Year ,46606,78651,1.68757241556881
, 2006-07,Whole Year ,55070,50468,0.916433629925549
, 2007-08,Whole Year ,52439,35750,0.681744503136978
, 2008-09,Whole Year ,43629,34863,0.799078594512824
, 2009-10,Whole Year ,41255,54175,1.31317416070779
, 2010-11,Kharif     ,38897,62164,1.598169524642
,,Rabi       ,133,288,2.16541353383459
,,Total,39030,62452,1.60010248526774
, 2011-12,Kharif     ,44335,100051,2.25670463516409
, 2012-13,Kharif     ,44424,50145,1.12878173960022
,,Summer     ,67,186,2.77611940298507
,,Total,44491,50331,1.1312625025286
, 2013-14,Kharif     ,46165,136724,2.96163760424564
,,Summer     ,10,36,3.6
,,Total,46175,136760,2.96177585273416
, 2014-15,Kharif     ,48174,85874,1.78257981483788
, 2015-16,Kharif     ,49160,65105,1.3243490642799
, 2016-17,Kharif     ,39754,25991,0.653795844443327
, 2017-18,Kharif     ,48027,113791,2.36931309471755
, 2018-19,Kharif     ,43453,54633,1.2572894851909
Total - Cotton(lint),,,1036882,1612646,1.55528401496024
Cowpea(Lobia),,,,,
 1.MYSORE, 2010-11,Kharif     ,24202,9910,0.409470291711429
,,Rabi       ,7576,2001,0.264123548046462
,,Total,31778,11911,0.37481905720939
, 2011-12,Kharif     ,25791,11638,0.451242681555581
,,Rabi       ,8335,3159,0.379004199160168
,,Total,34126,14797,0.433599015413468
, 2012-13,Kharif     ,26432,4846,0.183338377723971
,,Rabi       ,1770,668,0.377401129943503
,,Summer     ,187,78,0.417112299465241
,,Total,28389,5592,0.196977702631301
, 2013-14,Kharif     ,25712,11578,0.450295581829496
,,Rabi       ,5729,2259,0.394309652644441
,,Summer     ,160,63,0.39375
,,Total,31601,13900,0.439859498117148
, 2014-15,Kharif     ,22587,8948,0.396157081507062
,,Rabi       ,4096,1331,0.324951171875
,,Summer     ,211,77,0.364928909952607
,,Total,26894,10356,0.385067301256786
, 2015-16,Kharif     ,35380,11697,0.330610514414924
,,Rabi       ,5641,2406,0.426520120546002
,,Summer     ,1,,0
,,Total,41022,14103,0.343791136463361
, 2016-17,Kharif     ,29018,22219,0.765697153490937
,,Rabi       ,1307,31,0.0237184391736802
,,Total,30325,22250,0.733718054410552
, 2017-18,Kharif     ,35933,10036,0.279297581610219
,,Rabi       ,3780,1422,0.376190476190476
,,Summer     ,1,,0
,,Total,39714,11458,0.288512866999043
, 2018-19,Kharif     ,20765,8640,0.416084758006261
,,Rabi       ,6817,1917,0.28120874284876
,,Summer     ,73,10,0.136986301369863
,,Total,27655,10567,0.382100885915748
Total - Cowpea(Lobia),,,291504,114934,0.394279323782864
Dry chillies,,,,,
 1.MYSORE, 1997-98,Kharif     ,3097,768,0.247981917985147
,,Rabi       ,207,272,1.31400966183575
,,Total,3304,1040,0.314769975786925
, 1998-99,Whole Year ,2000,564,0.282
, 1999-00,Whole Year ,986,1100,1.11561866125761
, 2000-01,Whole Year ,1894,1838,0.970432946145723
, 2001-02,Whole Year ,1666,1573,0.944177671068427
, 2002-03,Whole Year ,1484,1634,1.1010781671159
, 2003-04,Whole Year ,804,1931,2.40174129353234
, 2004-05,Whole Year ,1391,2653,1.90726096333573
, 2005-06,Kharif     ,525,382,0.727619047619048
,,Rabi       ,127,470,3.7007874015748
,,Summer     ,228,1178,5.16666666666667
,,Total,880,2030,2.30681818181818
, 2006-07,Whole Year ,1077,2513,2.33333333333333
, 2007-08,Kharif     ,530,477,0.9
,,Rabi       ,197,344,1.74619289340102
,,Summer     ,423,1432,3.38534278959811
,,Total,1150,2253,1.95913043478261
, 2008-09,Kharif     ,629,584,0.92845786963434
,,Rabi       ,133,225,1.69172932330827
,,Summer     ,455,1493,3.28131868131868
,,Total,1217,2302,1.89153656532457
, 2009-10,Rabi       ,232,692,2.98275862068966
,,Summer     ,468,2155,4.60470085470085
,,Total,700,2847,4.06714285714286
, 2010-11,Kharif     ,923,760,0.823401950162513
,,Rabi       ,252,685,2.71825396825397
,,Summer     ,422,1284,3.04265402843602
,,Total,1597,2729,1.70882905447714
, 2011-12,Kharif     ,920,743,0.807608695652174
,,Rabi       ,335,790,2.35820895522388
,,Summer     ,339,1187,3.50147492625369
,,Total,1594,2720,1.70639899623588
, 2012-13,Kharif     ,1330,1219,0.916541353383459
,,Rabi       ,339,926,2.73156342182891
,,Summer     ,98,277,2.8265306122449
,,Total,1767,2422,1.37068477645727
