Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2006-06-01,2006,6,11,3000
2010-06-01,2010,6,30,1000
2011-01-01,2011,1,4,7300
2011-06-01,2011,6,9,5500
2011-07-01,2011,7,28,6333
2012-01-01,2012,1,58,4550
2012-06-01,2012,6,92,3480
2012-08-01,2012,8,16,4000
2012-11-01,2012,11,7,4000
2012-12-01,2012,12,86,6300
2014-01-01,2014,1,102,4550
2014-07-01,2014,7,12,21500
2014-08-01,2014,8,5,7500
2015-01-01,2015,1,816,12533
2015-06-01,2015,6,98,16580
2015-08-01,2015,8,20,9000
2015-11-01,2015,11,9,33000
2015-12-01,2015,12,10,21800
2016-12-01,2016,12,74,9167
2017-01-01,2017,1,36,9000
2017-06-01,2017,6,58,8600
2017-07-01,2017,7,117,8157
2017-08-01,2017,8,22,8500
2017-11-01,2017,11,47,5750
2018-01-01,2018,1,46,9350
2018-06-01,2018,6,30,11000
2018-07-01,2018,7,99,9267
2018-08-01,2018,8,30,8625
2018-12-01,2018,12,4,11000
2019-01-01,2019,1,30,9000
2019-08-01,2019,8,14,7000
2019-11-01,2019,11,10,14000
2019-12-01,2019,12,9,6750
