Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2006-06-01,2006,6,14,450
2006-12-01,2006,12,17,530
2007-01-01,2007,1,11,520
2007-06-01,2007,6,7,570
2007-07-01,2007,7,28,680
2007-08-01,2007,8,29,508
2007-11-01,2007,11,21,520
2007-12-01,2007,12,35,515
2008-01-01,2008,1,8,500
2008-06-01,2008,6,8,500
2008-07-01,2008,7,24,535
2008-08-01,2008,8,419,609
2008-11-01,2008,11,210,759
2008-12-01,2008,12,76,810
2009-06-01,2009,6,17,1055
2009-08-01,2009,8,39,749
2016-06-01,2016,6,13,9000
2019-08-01,2019,8,9,10000
2019-11-01,2019,11,10,11400
