Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2016-06-01,2016,6,15,6000
2016-07-01,2016,7,20,6500
2016-08-01,2016,8,51,3500
2016-11-01,2016,11,70,4333
2016-12-01,2016,12,60,5286
2017-01-01,2017,1,17,5300
2017-06-01,2017,6,109,6375
2017-07-01,2017,7,101,5969
2017-08-01,2017,8,30,5500
2017-11-01,2017,11,60,6783
2017-12-01,2017,12,185,6962
2018-01-01,2018,1,304,6939
2019-01-01,2019,1,22,9333
2019-06-01,2019,6,34,10448
2019-07-01,2019,7,54,9952
2019-08-01,2019,8,37,11450
2019-11-01,2019,11,4,12000
2019-12-01,2019,12,9,11300
