,District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield,JANUARY_NDVI,FEBRUARY_NDVI,JUNE_NDVI,JULY_NDVI,AUGUST_NDVI,SEPTEMBER_NDVI,OCTOBER_NDVI,NOVEMBER_NDVI,DECEMBER_NDVI
0,TUMKUR,Arecanut, 1997-98,Whole Year ,7282.0,8932.0,1.2265861027190301,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1,TUMKUR,Arecanut, 1998-99,Whole Year ,7649.0,43262.0,5.65590273238332,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,TUMKUR,Arecanut, 2000-01,Whole Year ,10428.0,12791.0,1.2266014576141202,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,TUMKUR,Arecanut, 2001-02,Whole Year ,12628.0,15490.0,1.22663921444409,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,TUMKUR,Arecanut, 2003-04,Whole Year ,15459.0,18962.0,1.22659939193997,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,TUMKUR,Arecanut, 2004-05,Whole Year ,16197.0,19867.0,1.22658517009323,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,TUMKUR,Arecanut, 2005-06,Whole Year ,19044.0,107710.0,5.65584961142617,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
7,TUMKUR,Arecanut, 2006-07,Whole Year ,19584.0,24022.0,1.2266135620915,0.355,0.318,0.405,0.382,0.385,0.434,0.501,0.526,0.463
8,TUMKUR,Arecanut, 2007-08,Whole Year ,19937.0,112761.0,5.65586597783017,0.386,0.383,0.386,0.379,0.464,0.585,0.5670000000000001,0.535,0.469
9,TUMKUR,Arecanut, 2008-09,Whole Year ,22058.0,124757.0,5.655861818841241,0.401,0.359,0.412,0.364,0.448,0.5539999999999999,0.591,0.563,0.494
10,TUMKUR,Arecanut, 2009-10,Whole Year ,25045.0,141651.0,5.65585945298463,0.416,0.369,0.4370000000000001,0.392,0.384,0.591,0.622,0.557,0.485
11,TUMKUR,Arecanut, 2010-11,Whole Year ,29014.0,259664.0,8.949610532846211,0.446,0.385,0.431,0.383,0.474,0.601,0.6459999999999999,0.624,0.5429999999999999
12,TUMKUR,Arecanut, 2011-12,Whole Year ,29807.0,217923.0,7.311134968296041,0.393,0.348,0.439,0.392,0.384,0.591,0.622,0.557,0.465
13,TUMKUR,Arecanut, 2012-13,Whole Year ,30917.0,226039.0,7.311155674871429,0.369,0.35100000000000003,0.392,0.361,0.383,0.459,0.546,0.5579999999999999,0.444
14,TUMKUR,Arecanut, 2013-14,Whole Year ,29334.0,241183.0,8.221960864525808,0.4,0.384,0.315,0.345,0.414,0.562,0.5660000000000001,0.544,0.459
15,TUMKUR,Arecanut, 2014-15,Whole Year ,32775.0,314901.0,9.60796338672769,0.414,0.369,0.415,0.402,0.436,0.527,0.623,0.586,0.4920000000000001
16,TUMKUR,Arecanut, 2015-16,Whole Year ,34719.0,351452.0,10.122756991848801,0.464,0.41,0.496,0.436,0.475,0.602,0.643,0.617,0.589
17,TUMKUR,Arecanut, 2016-17,Whole Year ,35680.0,262981.0,7.37054372197309,0.393,0.365,0.422,0.456,0.476,0.505,0.496,0.443,0.417
18,TUMKUR,Arecanut, 2017-18,Whole Year ,37211.0,309631.0,8.32095348149741,0.417,0.378,0.403,0.381,0.376,0.57,0.6659999999999999,0.61,0.491
19,TUMKUR,Arecanut, 2018-19,Whole Year ,55148.0,501469.0,9.093149343584539,0.401,0.374,0.4920000000000001,0.443,0.414,0.5,0.58,0.534,0.478
20,TUMKUR,Arhar/Tur, 1997-98,Kharif     ,11135.0,3427.0,0.307768298158958,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
21,TUMKUR,Arhar/Tur, 1998-99,Kharif     ,15946.0,6787.0,0.425623980935658,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
22,TUMKUR,Arhar/Tur, 1999-00,Kharif     ,12898.0,3566.0,0.276476973174135,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
23,TUMKUR,Arhar/Tur, 2000-01,Kharif     ,11220.0,6012.0,0.535828877005348,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
24,TUMKUR,Arhar/Tur, 2001-02,Kharif     ,9512.0,5033.0,0.529121110176619,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
25,TUMKUR,Arhar/Tur, 2002-03,Kharif     ,10208.0,3947.0,0.38665752351097205,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
26,TUMKUR,Arhar/Tur, 2003-04,Kharif     ,9806.0,2906.0,0.296349173975117,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
27,TUMKUR,Arhar/Tur, 2004-05,Kharif     ,12595.0,9465.0,0.7514886859865029,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
28,TUMKUR,Arhar/Tur, 2005-06,Kharif     ,11861.0,8778.0,0.7400725065340191,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
29,TUMKUR,Arhar/Tur, 2006-07,Kharif     ,9257.0,3579.0,0.386626336826186,0.355,0.318,0.405,0.382,0.385,0.434,0.501,0.526,0.463
30,TUMKUR,Arhar/Tur, 2007-08,Kharif     ,13744.0,11386.0,0.8284342258440051,0.386,0.383,0.386,0.379,0.464,0.585,0.5670000000000001,0.535,0.469
31,TUMKUR,Arhar/Tur, 2008-09,Kharif     ,19497.0,13558.0,0.695389034210391,0.401,0.359,0.412,0.364,0.448,0.5539999999999999,0.591,0.563,0.494
32,TUMKUR,Arhar/Tur, 2009-10,Kharif     ,12229.0,7098.0,0.580423583285632,0.416,0.369,0.4370000000000001,0.392,0.384,0.591,0.622,0.557,0.485
33,TUMKUR,Arhar/Tur, 2010-11,Kharif     ,19151.0,5604.0,0.292621795206517,0.446,0.385,0.431,0.383,0.474,0.601,0.6459999999999999,0.624,0.5429999999999999
34,TUMKUR,Arhar/Tur, 2011-12,Kharif     ,14476.0,4868.0,0.33628074053605994,0.393,0.348,0.439,0.392,0.384,0.591,0.622,0.557,0.465
35,TUMKUR,Arhar/Tur, 2012-13,Kharif     ,10988.0,3100.0,0.282125955587914,0.369,0.35100000000000003,0.392,0.361,0.383,0.459,0.546,0.5579999999999999,0.444
36,TUMKUR,Arhar/Tur, 2013-14,Kharif     ,10966.0,4240.0,0.38664964435528004,0.4,0.384,0.315,0.345,0.414,0.562,0.5660000000000001,0.544,0.459
37,TUMKUR,Arhar/Tur, 2014-15,Kharif     ,10040.0,2337.0,0.23276892430278898,0.414,0.369,0.415,0.402,0.436,0.527,0.623,0.586,0.4920000000000001
38,TUMKUR,Arhar/Tur, 2015-16,Kharif     ,9824.0,3378.0,0.34385179153094503,0.464,0.41,0.496,0.436,0.475,0.602,0.643,0.617,0.589
39,TUMKUR,Arhar/Tur, 2016-17,Kharif     ,14142.0,3009.0,0.212770470937633,0.393,0.365,0.422,0.456,0.476,0.505,0.496,0.443,0.417
40,TUMKUR,Arhar/Tur, 2017-18,Kharif     ,10963.0,2874.0,0.262154519748244,0.417,0.378,0.403,0.381,0.376,0.57,0.6659999999999999,0.61,0.491
41,TUMKUR,Arhar/Tur, 2018-19,Kharif     ,10507.0,3573.0,0.340059008280194,0.401,0.374,0.4920000000000001,0.443,0.414,0.5,0.58,0.534,0.478
42,TUMKUR,Bajra, 1997-98,Kharif     ,223.0,47.0,0.210762331838565,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
43,TUMKUR,Bajra, 1998-99,Kharif     ,376.0,176.0,0.468085106382979,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
44,TUMKUR,Bajra, 1999-00,Kharif     ,207.0,79.0,0.38164251207729494,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
45,TUMKUR,Bajra, 2000-01,Kharif     ,311.0,136.0,0.437299035369775,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
46,TUMKUR,Bajra, 2001-02,Kharif     ,253.0,102.0,0.403162055335968,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
47,TUMKUR,Bajra, 2002-03,Kharif     ,244.0,89.0,0.364754098360656,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
48,TUMKUR,Bajra, 2003-04,Kharif     ,309.0,88.0,0.284789644012945,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
49,TUMKUR,Bajra, 2004-05,Kharif     ,261.0,97.0,0.371647509578544,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
50,TUMKUR,Bajra, 2005-06,Kharif     ,249.0,212.0,0.8514056224899599,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
51,TUMKUR,Bajra, 2006-07,Kharif     ,113.0,51.0,0.451327433628319,0.355,0.318,0.405,0.382,0.385,0.434,0.501,0.526,0.463
52,TUMKUR,Bajra, 2007-08,Kharif     ,193.0,135.0,0.699481865284974,0.386,0.383,0.386,0.379,0.464,0.585,0.5670000000000001,0.535,0.469
53,TUMKUR,Bajra, 2008-09,Kharif     ,143.0,70.0,0.48951048951049,0.401,0.359,0.412,0.364,0.448,0.5539999999999999,0.591,0.563,0.494
54,TUMKUR,Bajra, 2009-10,Kharif     ,136.0,42.0,0.308823529411765,0.416,0.369,0.4370000000000001,0.392,0.384,0.591,0.622,0.557,0.485
55,TUMKUR,Bajra, 2010-11,Kharif     ,197.0,108.0,0.548223350253807,0.446,0.385,0.431,0.383,0.474,0.601,0.6459999999999999,0.624,0.5429999999999999
56,TUMKUR,Bajra, 2011-12,Kharif     ,90.0,64.0,0.7111111111111109,0.393,0.348,0.439,0.392,0.384,0.591,0.622,0.557,0.465
57,TUMKUR,Bajra, 2012-13,Kharif     ,90.0,94.0,1.04444444444444,0.369,0.35100000000000003,0.392,0.361,0.383,0.459,0.546,0.5579999999999999,0.444
58,TUMKUR,Bajra, 2013-14,Kharif     ,92.0,109.0,1.1847826086956499,0.4,0.384,0.315,0.345,0.414,0.562,0.5660000000000001,0.544,0.459
59,TUMKUR,Bajra, 2014-15,Kharif     ,337.0,358.0,1.0623145400593499,0.414,0.369,0.415,0.402,0.436,0.527,0.623,0.586,0.4920000000000001
60,TUMKUR,Bajra, 2015-16,Kharif     ,282.0,185.0,0.656028368794326,0.464,0.41,0.496,0.436,0.475,0.602,0.643,0.617,0.589
61,TUMKUR,Bajra, 2015-16,Summer     ,1.0,1.0,1.0,0.464,0.41,0.496,0.436,0.475,0.602,0.643,0.617,0.589
62,TUMKUR,Bajra, 2016-17,Kharif     ,20.0,21.0,1.05,0.393,0.365,0.422,0.456,0.476,0.505,0.496,0.443,0.417
63,TUMKUR,Bajra, 2016-17,Summer     ,1.0,1.0,1.0,0.393,0.365,0.422,0.456,0.476,0.505,0.496,0.443,0.417
64,TUMKUR,Bajra, 2017-18,Kharif     ,24.0,38.0,1.5833333333333302,0.417,0.378,0.403,0.381,0.376,0.57,0.6659999999999999,0.61,0.491
65,TUMKUR,Bajra, 2018-19,Kharif     ,164.0,149.0,0.908536585365854,0.401,0.374,0.4920000000000001,0.443,0.414,0.5,0.58,0.534,0.478
66,TUMKUR,Bajra, 2018-19,Summer     ,14.0,16.0,1.14285714285714,0.401,0.374,0.4920000000000001,0.443,0.414,0.5,0.58,0.534,0.478
67,TUMKUR,Banana, 1999-00,Whole Year ,2251.0,48766.0,21.664149266992396,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
68,TUMKUR,Banana, 2000-01,Whole Year ,2630.0,47840.0,18.1901140684411,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
69,TUMKUR,Banana, 2002-03,Whole Year ,2348.0,29662.0,12.6328790459966,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
70,TUMKUR,Banana, 2003-04,Whole Year ,2039.0,27210.0,13.3447768513977,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
