,District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield,JANUARY_NDVI,FEBRUARY_NDVI,JUNE_NDVI,JULY_NDVI,AUGUST_NDVI,SEPTEMBER_NDVI,OCTOBER_NDVI,NOVEMBER_NDVI,DECEMBER_NDVI
0,Kolar,Arecanut, 1997-98,Whole Year ,111.0,155.0,1.3963963963964001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
1,Kolar,Arecanut, 1998-99,Whole Year ,111.0,749.0,6.74774774774775,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,Kolar,Arecanut, 2000-01,Whole Year ,86.0,120.0,1.3953488372093001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,Kolar,Arecanut, 2001-02,Whole Year ,81.0,113.0,1.39506172839506,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,Kolar,Arecanut, 2003-04,Whole Year ,67.0,94.0,1.4029850746268702,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,Kolar,Arecanut, 2004-05,Whole Year ,54.0,76.0,1.4074074074074099,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,Kolar,Arecanut, 2005-06,Whole Year ,54.0,364.0,6.7407407407407405,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
7,Kolar,Arecanut, 2006-07,Whole Year ,54.0,76.0,1.4074074074074099,0.376,0.331,0.42,0.421,0.422,0.474,0.524,0.556,0.472
8,Kolar,Arecanut, 2018-19,Whole Year ,5.0,45.0,9.0,0.378,0.353,0.514,0.441,0.406,0.54,0.573,0.5,0.446
9,Kolar,Arhar/Tur, 1997-98,Kharif     ,9925.0,3432.0,0.345793450881612,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
10,Kolar,Arhar/Tur, 1998-99,Kharif     ,12694.0,11239.0,0.8853789191744129,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
11,Kolar,Arhar/Tur, 1999-00,Kharif     ,8908.0,5568.0,0.625056129321958,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
12,Kolar,Arhar/Tur, 2000-01,Kharif     ,8048.0,6828.0,0.8484095427435391,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
13,Kolar,Arhar/Tur, 2001-02,Kharif     ,4702.0,1979.0,0.420884729902169,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
14,Kolar,Arhar/Tur, 2002-03,Kharif     ,2883.0,852.0,0.295525494276795,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
15,Kolar,Arhar/Tur, 2003-04,Kharif     ,6078.0,4533.0,0.7458045409674241,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
16,Kolar,Arhar/Tur, 2004-05,Kharif     ,7907.0,6332.0,0.80080940938409,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
17,Kolar,Arhar/Tur, 2005-06,Kharif     ,8991.0,5091.0,0.5662328995662329,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
18,Kolar,Arhar/Tur, 2006-07,Kharif     ,6166.0,3321.0,0.538598767434317,0.376,0.331,0.42,0.421,0.422,0.474,0.524,0.556,0.472
19,Kolar,Arhar/Tur, 2007-08,Kharif     ,3195.0,1685.0,0.527386541471048,0.419,0.401,0.385,0.38,0.47,0.5529999999999999,0.515,0.5479999999999999,0.487
20,Kolar,Arhar/Tur, 2008-09,Kharif     ,3200.0,2803.0,0.8759375,0.428,0.35600000000000004,0.406,0.369,0.462,0.586,0.596,0.569,0.526
21,Kolar,Arhar/Tur, 2009-10,Kharif     ,1852.0,1510.0,0.815334773218143,0.469,0.362,0.444,0.391,0.38,0.529,0.568,0.565,0.546
22,Kolar,Arhar/Tur, 2010-11,Kharif     ,4086.0,7503.0,1.8362701908957402,0.471,0.385,0.485,0.431,0.502,0.591,0.574,0.59,0.563
23,Kolar,Arhar/Tur, 2011-12,Kharif     ,3401.0,5208.0,1.5313143193178502,0.412,0.345,0.456,0.391,0.38,0.528,0.568,0.565,0.513
24,Kolar,Arhar/Tur, 2012-13,Kharif     ,3829.0,4420.0,1.15434839383651,0.403,0.355,0.398,0.401,0.459,0.468,0.5489999999999999,0.5770000000000001,0.52
25,Kolar,Arhar/Tur, 2013-14,Kharif     ,2506.0,1895.0,0.7561851556264959,0.395,0.371,0.34600000000000003,0.3670000000000001,0.39,0.5429999999999999,0.5920000000000001,0.561,0.469
26,Kolar,Arhar/Tur, 2014-15,Kharif     ,4657.0,4929.0,1.05840669959201,0.393,0.33,0.384,0.373,0.394,0.415,0.542,0.536,0.486
27,Kolar,Arhar/Tur, 2015-16,Kharif     ,2637.0,1816.0,0.688661357603337,0.483,0.41,0.482,0.399,0.422,0.544,0.589,0.58,0.575
28,Kolar,Arhar/Tur, 2016-17,Kharif     ,3540.0,972.0,0.274576271186441,0.434,0.359,0.467,0.466,0.509,0.52,0.475,0.42,0.431
29,Kolar,Arhar/Tur, 2017-18,Kharif     ,2297.0,2653.0,1.154984762734,0.449,0.4,0.448,0.43,0.392,0.594,0.626,0.635,0.5579999999999999
30,Kolar,Arhar/Tur, 2018-19,Kharif     ,2053.0,876.0,0.4266926449098879,0.378,0.353,0.514,0.441,0.406,0.54,0.573,0.5,0.446
31,Kolar,Bajra, 1997-98,Kharif     ,119.0,44.0,0.369747899159664,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
32,Kolar,Bajra, 1998-99,Kharif     ,172.0,81.0,0.47093023255814,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
33,Kolar,Bajra, 1999-00,Kharif     ,228.0,87.0,0.381578947368421,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
34,Kolar,Bajra, 2000-01,Kharif     ,44.0,19.0,0.43181818181818205,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
35,Kolar,Bajra, 2002-03,Kharif     ,378.0,138.0,0.365079365079365,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
36,Kolar,Bajra, 2003-04,Kharif     ,31.0,9.0,0.29032258064516103,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
37,Kolar,Bajra, 2004-05,Kharif     ,77.0,29.0,0.37662337662337697,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
38,Kolar,Bajra, 2005-06,Kharif     ,93.0,54.0,0.580645161290323,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
39,Kolar,Bajra, 2006-07,Kharif     ,100.0,45.0,0.45,0.376,0.331,0.42,0.421,0.422,0.474,0.524,0.556,0.472
40,Kolar,Bajra, 2007-08,Kharif     ,39.0,27.0,0.6923076923076921,0.419,0.401,0.385,0.38,0.47,0.5529999999999999,0.515,0.5479999999999999,0.487
41,Kolar,Bajra, 2018-19,Kharif     ,98.0,89.0,0.908163265306122,0.378,0.353,0.514,0.441,0.406,0.54,0.573,0.5,0.446
42,Kolar,Banana, 1999-00,Whole Year ,422.0,9902.0,23.4644549763033,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
